State,City,Name,Language,Time(IST),Area,Price,Capacity,Booked
Punjab,Moga,NeelamNovaCinemazMoga,Punjabi,09:30,Gold,150₹,122,0
Punjab,Doraha,NovaCinemazDoraha,Punjabi,09:30,Platinum,250₹,19,0
Punjab,Doraha,NovaCinemazDoraha,Punjabi,09:30,Gold,200₹,82,0
Punjab,Doraha,NovaCinemazDoraha,Punjabi,09:30,Silver,180₹,24,0
Punjab,Rupnagar,JrRitzMultiplexRopar,Punjabi,09:50,Silver,130₹,95,0
Punjab,Tanda,LakhiCinemasTanda,Punjabi,10:00,Gold,200₹,71,0
Punjab,Tanda,LakhiCinemasTanda,Punjabi,10:00,Silver,200₹,68,0
Punjab,Hoshiarpur,SwarnTheatreHoshiarpur,Punjabi,10:00,Gold,170₹,129,0
Rajasthan,SriGanganagar,PvrRidhiSidhiMallSriGanganagar,Punjabi,10:00,Classic,100₹,39,0
Rajasthan,SriGanganagar,PvrRidhiSidhiMallSriGanganagar,Punjabi,10:00,Prime,100₹,90,80
Punjab,MandiGobindgarh,ShyamCineplexMandiGobindgarh,Punjabi,10:00,Gold,120₹,52,0
Punjab,MandiGobindgarh,ShyamCineplexMandiGobindgarh,Punjabi,10:00,Platinum,140₹,117,0
Punjab,MandiGobindgarh,ShyamCineplexMandiGobindgarh,Punjabi,10:00,Box,220₹,6,6
Punjab,Abohar,SamarCinemasAbohar,Punjabi,10:00,Gold,120₹,64,0
Punjab,Abohar,SamarCinemasAbohar,Punjabi,10:00,Silver,120₹,24,0
Punjab,Abohar,SamarCinemasAbohar,Punjabi,10:00,Premium,160₹,5,0
Punjab,Amritsar,CinepolisNexusAmritsar,Punjabi,10:05,Normal,170₹,39,2
Punjab,Amritsar,CinepolisNexusAmritsar,Punjabi,10:05,Executive,180₹,52,0
Punjab,Amritsar,CinepolisNexusAmritsar,Punjabi,10:05,Vip,330₹,11,3
Punjab,Jagraon,LalPalaceCineplexJagraon,Punjabi,10:30,BoxR1,250₹,12,0
Punjab,Jagraon,LalPalaceCineplexJagraon,Punjabi,10:30,BoxR2,250₹,12,0
Punjab,Jagraon,LalPalaceCineplexJagraon,Punjabi,10:30,Gold,150₹,138,0
Punjab,Jagraon,LalPalaceCineplexJagraon,Punjabi,10:30,Silver,110₹,42,0
Punjab,Hoshiarpur,MirajCinemasHoshiarpur,Punjabi,10:30,Special,150₹,36,0
Punjab,Hoshiarpur,MirajCinemasHoshiarpur,Punjabi,10:30,Executive,150₹,97,10
Punjab,Raikot,KvaCineplexRaikot,Punjabi,10:30,Vip,250₹,67,0
Punjab,Raikot,KvaCineplexRaikot,Punjabi,10:30,Diamond,160₹,164,0
Punjab,Raikot,KvaCineplexRaikot,Punjabi,10:30,Gold,110₹,40,0
