State,City,Name,Language,Time(IST),Area,Price,Capacity,Booked
Maharashtra,Mumbai,PvrIconOberoiMallGoregaonE,Japanese,09:00,Recliner,₹230,26,7
Maharashtra,Mumbai,PvrIconOberoiMallGoregaonE,Japanese,09:00,Prime,₹160,96,26
Maharashtra,Mumbai,PvrIconOberoiMallGoregaonE,Japanese,09:00,Classic,₹150,22,0
Maharashtra,Pune,InoxElproCitySquareChinchwad,Japanese,09:00,Royale,₹150,79,13
Maharashtra,Pune,InoxElproCitySquareChinchwad,Japanese,09:00,Club,₹140,85,0
Maharashtra,Pune,InoxElproCitySquareChinchwad,Japanese,09:00,Executive,₹140,34,0
Maharashtra,Pune,InoxMegaplexPhoenixMallOfTheMillennium,Japanese,09:10,RoyaleRecliners,₹260,14,0
Maharashtra,Pune,InoxMegaplexPhoenixMallOfTheMillennium,Japanese,09:10,PrimePlus,₹210,18,0
Maharashtra,Pune,InoxMegaplexPhoenixMallOfTheMillennium,Japanese,09:10,Prime,₹160,164,14
Maharashtra,Pune,InoxMegaplexPhoenixMallOfTheMillennium,Japanese,09:10,Classic,₹150,32,0
WestBengal,Kolkata,CinepolisLakeMallKolkata,Japanese,09:15,Normal,₹150,40,0
WestBengal,Kolkata,CinepolisLakeMallKolkata,Japanese,09:15,Executive,₹150,188,5
WestBengal,Kolkata,CinepolisLakeMallKolkata,Japanese,09:15,Premium,₹150,47,33
WestBengal,Kolkata,CinepolisLakeMallKolkata,Japanese,09:15,Vip,₹300,12,1
Ncr,Delhi,PvrSelectCityWalkDelhi,Japanese,09:15,Recliner,₹400,9,0
Ncr,Delhi,PvrSelectCityWalkDelhi,Japanese,09:15,ClaSuperior,₹250,47,0
Ncr,Delhi,PvrSelectCityWalkDelhi,Japanese,09:15,ClassicNormal,₹220,112,17
Odisha,Bhubaneswar,CinepolisNexusEsplanadeBhubaneswar,Japanese,09:15,Normal,₹110,28,0
Odisha,Bhubaneswar,CinepolisNexusEsplanadeBhubaneswar,Japanese,09:15,Executive,₹130,42,0
Odisha,Bhubaneswar,CinepolisNexusEsplanadeBhubaneswar,Japanese,09:15,Premium,₹140,51,6
Odisha,Bhubaneswar,CinepolisNexusEsplanadeBhubaneswar,Japanese,09:15,Vip,₹350,11,2
Maharashtra,NaviMumbai,InoxRaghuleelaMallVashi,Japanese,09:15,Executive,₹140,30,4
Maharashtra,NaviMumbai,InoxRaghuleelaMallVashi,Japanese,09:15,Premier,₹140,151,13
