State,City,ZIP,Name,Language,Time,Type,Price,Capacity,Booked
,Mananthavady,670645,VarnaTheatreMananthavady,Malayalam,10:00,Diamond,120₹,224,0
,Alakode,670571,AlakodeFilmCity4KDolbyAtmos,Malayalam,10:00,Chandra,129₹,151,16
,Kalady,683577,JmMoviesJoshMallMookkannoor,Malayalam,10:00,Gold,130₹,126,0
,Kalady,683577,JmMoviesJoshMallMookkannoor,Malayalam,10:00,Diamond,160₹,53,4
,Karunagapally,690518,CarnivalHJComplex,Malayalam,10:00,ClassicOffline,150₹,118,0
,Kochi,683589,CarnivalCinemasRedCarpetKariyad,Malayalam,10:00,GoldLounge,270₹,32,0
,Kochi,683589,CarnivalCinemasRedCarpetKariyad,Malayalam,10:00,ExecutiveOffline,140₹,96,0
,Kochi,682024,PvrLuluKochi,Malayalam,10:15,Classic,110₹,39,0
,Kochi,682024,PvrLuluKochi,Malayalam,10:15,ClassicPlus,140₹,91,0
,Kochi,682024,PvrLuluKochi,Malayalam,10:15,Prime,160₹,64,16
,Kochi,682024,PvrLuluKochi,Malayalam,10:15,Recliner,300₹,9,0
,Thalayolaparambu,686605,CarnivalThalayolaparambu,Malayalam,10:15,Gold,110₹,144,0
,Trivandrum,695035,CarnivalArtechCentralMallTrivandrum,Malayalam,10:30,SilverOffline,180₹,147,16
,Trivandrum,695035,CarnivalArtechCentralMallTrivandrum,Malayalam,10:30,ExecutiveOffline,100₹,26,0
,Kothamangalam,686666,AnnCinemaComplex4K3DDolbyAtmosRgbLaser,Malayalam,11:00,Platinum,150₹,570,24
,Trivandrum,695024,CarnivalMallOfTravancoreTrivandrum,Malayalam,11:00,Silver,210₹,103,6
,Trivandrum,695024,CarnivalMallOfTravancoreTrivandrum,Malayalam,11:00,ExecutiveOffline,180₹,72,2
,Trivandrum,695024,CarnivalMallOfTravancoreTrivandrum,Malayalam,11:00,NormalOffline,100₹,18,0
,Kollam,691001,GmaxCinemasKollam,Malayalam,11:15,Green,160₹,86,0
,Kalady,683577,JmMoviesJoshMallMookkannoor,Malayalam,12:45,Gold,130₹,126,5
,Kalady,683577,JmMoviesJoshMallMookkannoor,Malayalam,12:45,Diamond,160₹,53,15
,Kasaragod,671121,MagicFramesMehboobTheatreComplexKasaragod,Malayalam,13:30,Executive,129₹,121,0
,Trivandrum,695581,CarnivalGreenfieldTrivandrum,Malayalam,13:30,ExecutiveOffline,160₹,119,30
,Punalur,691305,CarnivalDMallPunalur,Malayalam,13:30,Silver,130₹,215,5
,Punalur,691305,CarnivalDMallPunalur,Malayalam,13:30,Platinum,290₹,17,0
,Trivandrum,695502,SreeKaleeswarySreeSaraswathy2K3DKaliyikkav,Malayalam,14:30,RoyalCircle,150₹,87,0
,Kozhikode,673001,AashirvadCineplexxKozhikode,Malayalam,15:45,Platinum,220₹,30,21
,Kozhikode,673001,AashirvadCineplexxKozhikode,Malayalam,15:45,Gold,200₹,66,4
,Muvattupuzha,686661,CarnivalGrandCentreMallMuvattupuzha,Malayalam,15:55,ExecutiveOffline,150₹,96,19
,Kochi,686664,DharsanaCinemaComplexPiravom,Malayalam,16:00,Platinum,180₹,74,0
,Kochi,686664,DharsanaCinemaComplexPiravom,Malayalam,16:00,Gold,150₹,88,0
,Kochi,686664,DharsanaCinemaComplexPiravom,Malayalam,16:00,Silver,80₹,22,0
,Kodungallur,680664,CarnivalMughalMall,Malayalam,16:00,ExecutiveOffline,140₹,225,109
,Angamaly,683572,CarnivalKsrtComplex,Malayalam,16:10,GoldOffline,150₹,203,27
,Kollam,691001,CarnivalKollamRpMall,Malayalam,16:15,PremiumOffline,180₹,96,10
,Kasaragod,671121,MagicFramesMehboobTheatreComplexKasaragod,Malayalam,16:30,Executive,129₹,121,0
,Kanhangad,671315,VinayakaTheaterComplex2KACDolby71,Malayalam,17:30,NewVinayaka1FirstClass,140₹,258,0
,Trivandrum,695541,SuryaParadiseNedumangad,Malayalam,18:15,Concord,110₹,444,26
,Kanhangad,671315,VinayakaTheatreComplexKanhangad,Malayalam,20:00,NewVinayaka1FirstClass,140₹,258,0
