State,City,Name,Language,Time(IST),Area,Price,Capacity,Booked
Maharashtra,Mumbai,MaisonPvrJioWorldDriveMumbai,English,11:05,Recliner,₹300,16,0
Maharashtra,Mumbai,MaisonPvrJioWorldDriveMumbai,English,11:05,PrimePlus,₹150,66,22
Maharashtra,Mumbai,MaisonPvrJioWorldDriveMumbai,English,11:05,Prime,₹150,138,0
Maharashtra,Mumbai,InoxRCityGhatkopar,Hindi,12:10,RoyalRecliner,₹250,14,2
Maharashtra,Mumbai,InoxRCityGhatkopar,Hindi,12:10,Club,₹112,65,0
Maharashtra,Mumbai,InoxRCityGhatkopar,Hindi,12:10,Executive,₹112,35,3
Maharashtra,Mumbai,InoxRCityGhatkopar,Hindi,12:10,Royal,₹112,48,11
Telangana,Hyderabad,PvrNexusMallKukatpallyHyderabad,English,16:15,Recliner,₹250,9,3
Telangana,Hyderabad,PvrNexusMallKukatpallyHyderabad,English,16:15,Classic,₹112,135,7
Assam,Guwahati,PvrCityCentreGuwahati,English,16:25,Classic,₹112,44,0
Assam,Guwahati,PvrCityCentreGuwahati,English,16:25,Prime,₹112,107,18
Assam,Guwahati,PvrCityCentreGuwahati,English,16:25,PrimePlus,₹112,14,1
WestBengal,Kolkata,InoxQuestMall,English,16:35,RoyalRecliner,₹290,14,14
WestBengal,Kolkata,InoxQuestMall,English,16:35,Club,₹112,112,2
WestBengal,Kolkata,InoxQuestMall,English,16:35,Executive,₹112,24,0
WestBengal,Kolkata,InoxQuestMall,English,16:35,Royal,₹112,32,15
Rajasthan,Jaipur,PvrMallOfJaipur,English,19:00,Recliner,₹250,8,0
Rajasthan,Jaipur,PvrMallOfJaipur,English,19:00,Classic,₹112,20,0
Rajasthan,Jaipur,PvrMallOfJaipur,English,19:00,PrimePlus,₹112,26,16
Rajasthan,Jaipur,PvrMallOfJaipur,English,19:00,Prime,₹112,43,0
