City,Name,Language,Time,Type,Price,Capacity,Booked
Varanasi,CarnivalPdrMallVaranasi,Hindi,07:15,Silver,200₹,95,0
Varanasi,CarnivalPdrMallVaranasi,Hindi,07:15,Gold,250₹,161,0
Varanasi,CarnivalPdrMallVaranasi,Hindi,07:15,Diamond,300₹,47,0
Yavatmal,ESquareElementsYavatmal,Hindi,08:00,Platinum,100₹,85,0
Yavatmal,ESquareElementsYavatmal,Hindi,08:00,Gold,100₹,30,0
Kanpur,JugulPalaceCinemaKanpur,Hindi,08:15,Balcony,110₹,15,2
Nagpur,InoxJaswantTuliMallKampteeRoad,Hindi,08:30,Club,90₹,178,8
Nagpur,InoxJaswantTuliMallKampteeRoad,Hindi,08:30,Executive,90₹,53,0
Ahmedabad,WideAngleAhmedabad,Hindi,08:30,Silver,150₹,10,0
Ahmedabad,WideAngleAhmedabad,Hindi,08:30,Gold,150₹,10,0
Ahmedabad,2NewfangledMiniplexMoteraAhmedabad,Hindi,08:31,Seats200200,400₹,5,0
Anand,RAndSCinemasAnand,Hindi,08:45,RedLounge,340₹,26,0
Anand,RAndSCinemasAnand,Hindi,08:45,Platinum,110₹,133,0
Anand,RAndSCinemasAnand,Hindi,08:45,Gold,110₹,48,0
Ahmedabad,SbMultiplexAgoraMallEliteClass,Hindi,08:45,Elite,200₹,96,3
Ahmedabad,SbMultiplexAgoraMallEliteClass,Hindi,08:45,Classic,90₹,28,0
Mumbai,CinepolisFunRepublicMallAndheriW,Hindi,08:55,Normal,80₹,32,0
Mumbai,CinepolisFunRepublicMallAndheriW,Hindi,08:55,Executive,100₹,96,0
Mumbai,CinepolisFunRepublicMallAndheriW,Hindi,08:55,Premium,100₹,46,2
Mumbai,CinepolisFunRepublicMallAndheriW,Hindi,08:55,Platinum,170₹,26,2
Ahmedabad,CityGoldAshramRoad,Hindi,09:00,Executive,150₹,130,0
Surat,PvrRahulRajSurat,Hindi,09:00,Classic,110₹,30,0
Surat,PvrRahulRajSurat,Hindi,09:00,ClassicPlus,110₹,30,0
Surat,PvrRahulRajSurat,Hindi,09:00,Prime,140₹,72,11
Surat,PvrRahulRajSurat,Hindi,09:00,Recliner,270₹,24,7
Mumbai,CinepolisVivianaMallThane,Hindi,09:00,Normal,120₹,24,0
Mumbai,CinepolisVivianaMallThane,Hindi,09:00,Executive,120₹,72,0
Mumbai,CinepolisVivianaMallThane,Hindi,09:00,Premium,120₹,12,2
Vadodara,InoxTakshGalaxyMallWaghodia,Hindi,09:00,Club,140₹,60,2
Vadodara,InoxTakshGalaxyMallWaghodia,Hindi,09:00,Executive,140₹,20,0
Vadodara,InoxTakshGalaxyMallWaghodia,Hindi,09:00,Royal,140₹,69,10
Lucknow,InoxPhoenixPalassioMallLucknow,Hindi,09:00,Royale,170₹,30,10
Lucknow,InoxPhoenixPalassioMallLucknow,Hindi,09:00,Club,150₹,32,2
Lucknow,InoxPhoenixPalassioMallLucknow,Hindi,09:00,Executive,130₹,14,0
Lucknow,InoxCrownMallLucknow,Hindi,09:00,RoyaleRecliners,280₹,13,0
Lucknow,InoxCrownMallLucknow,Hindi,09:00,Royale,150₹,45,16
Lucknow,InoxCrownMallLucknow,Hindi,09:00,Club,140₹,95,0
Lucknow,InoxCrownMallLucknow,Hindi,09:00,Executive,110₹,26,4
Raipur,ColorsCinemasColorsMallRaipur,Hindi,09:00,Lounge,250₹,27,10
Raipur,ColorsCinemasColorsMallRaipur,Hindi,09:00,Club,150₹,112,16
Raipur,ColorsCinemasColorsMallRaipur,Hindi,09:00,Premium,150₹,100,0
NationalCapitalRegionNcr,WaveNoida,Hindi,09:05,Classic,200₹,414,0
PrayagrajAllahabad,PvrVinayakPrayagraj,Hindi,09:05,Classic,150₹,136,0
PrayagrajAllahabad,PvrVinayakPrayagraj,Hindi,09:05,Prime,170₹,64,0
PrayagrajAllahabad,PvrVinayakPrayagraj,Hindi,09:05,Recliner,290₹,10,0
Lucknow,WaveTheWaveMallLucknow,Hindi,09:05,Classic,130₹,96,0
Lucknow,WaveTheWaveMallLucknow,Hindi,09:05,Gold,400₹,15,9
Lucknow,WaveTheWaveMallLucknow,Hindi,09:05,Premium,130₹,140,52
NationalCapitalRegionNcr,WaveRajaGarden,Hindi,09:05,Classic,170₹,144,0
Meerut,WaveMeerut,Hindi,09:05,Classic,130₹,182,24
Haridwar,WavePentagonMallHaridwarSidcul,Hindi,09:05,Classic,130₹,201,39
Ahmedabad,MirajCinemasCinePrideKrishnaNagar,Hindi,09:10,Gold,100₹,27,0
Ahmedabad,MirajCinemasCinePrideKrishnaNagar,Hindi,09:10,Platinum,100₹,98,0
Pune,CinepolisSeasonsMallPune,Hindi,09:10,Normal,150₹,23,0
Pune,CinepolisSeasonsMallPune,Hindi,09:10,Executive,150₹,68,16
Pune,CinepolisSeasonsMallPune,Hindi,09:10,Premium,170₹,40,0
Vadodara,MirajCinemasSwcMall,Hindi,09:10,Special,130₹,72,0
Vadodara,MirajCinemasSwcMall,Hindi,09:10,Executive,130₹,93,0
Washim,H2MMovieplexWashim,Hindi,09:15,Sofa,220₹,21,0
