State,City,ZIP,Name,Language,Time,Type,Price,Capacity,Booked
Telangana,Hyderabad,500014,AsianCineplanetMultiplexKompally,Telugu,11:00,Gold,170₹,359,0
Telangana,Kalwakurthy,509324,NationalTheaterKalwakurthy,Telugu,11:00,Balcony,100₹,150,0
,Kadapa,516001,ThaharTheaterKadapa,Telugu,11:30,Sofa,100₹,46,0
,Kadapa,516001,ThaharTheaterKadapa,Telugu,11:30,FirstClass,100₹,191,0
,Kakinada,533001,MayuriAcDtsKakinada,Telugu,11:30,Premium,112₹,451,0
,Kakinada,533001,MayuriAcDtsKakinada,Telugu,11:30,NonPremium,75₹,451,0
,Vuyyuru,521165,SaiMahalTheaterVuyyuru,Telugu,11:30,Balcony,100₹,62,0
,Warangal,506003,SambhaviTheatreKazipet,Telugu,11:30,Balcony,110₹,50,0
,VizagVisakhapatnam,500026,MohiniCinemasDolbyAtmosGajuwaka,Telugu,11:30,Premium,145₹,222,0
,VizagVisakhapatnam,500026,MohiniCinemasDolbyAtmosGajuwaka,Telugu,11:30,NonPremium,100₹,75,0
AndhraPradesh,Vijayawada,520002,SwarnaMultiplexVijayawada,Telugu,11:45,Premium,110₹,291,25
AndhraPradesh,Vijayawada,520002,SwarnaMultiplexVijayawada,Telugu,11:45,Economy,78₹,109,28
Telangana,Hyderabad,500082,PvrNextGalleriaMallPanjagutta,Telugu,12:05,Classic,150₹,145,14
,Vizianagaram,535002,InoxNcsMallVizianagaram,Telugu,13:20,Exclusive,177₹,216,17
Telangana,Hyderabad,500039,AsianCineSquareMultiplexUppal,Telugu,13:40,Sofa,180₹,13,13
Telangana,Hyderabad,500039,AsianCineSquareMultiplexUppal,Telugu,13:40,Gold,150₹,184,34
Telangana,Hyderabad,500049,InoxGsmMallHyderabad,Telugu,13:45,Royal,250₹,12,5
Telangana,Hyderabad,500049,InoxGsmMallHyderabad,Telugu,13:45,Executive,150₹,141,5
Telangana,Kalwakurthy,509324,NationalTheaterKalwakurthy,Telugu,14:00,Balcony,100₹,150,0
,Gudivada,521301,AbrCinemasTheNextGudivada,Telugu,14:30,Diamond,112₹,105,0
,Gudivada,521301,AbrCinemasTheNextGudivada,Telugu,14:30,Platinum,112₹,45,0
,Gudivada,521301,AbrCinemasTheNextGudivada,Telugu,14:30,Executive,112₹,15,0
,Kadapa,516001,ThaharTheaterKadapa,Telugu,14:30,Sofa,100₹,46,0
,Kadapa,516001,ThaharTheaterKadapa,Telugu,14:30,FirstClass,100₹,191,0
,Kakinada,533001,MayuriAcDtsKakinada,Telugu,14:30,Premium,112₹,451,0
,Kakinada,533001,MayuriAcDtsKakinada,Telugu,14:30,NonPremium,75₹,451,0
,Vuyyuru,521165,SaiMahalTheaterVuyyuru,Telugu,14:30,Balcony,100₹,62,0
,Warangal,506003,SambhaviTheatreKazipet,Telugu,14:30,Balcony,110₹,50,0
,VizagVisakhapatnam,500026,MohiniCinemasDolbyAtmosGajuwaka,Telugu,14:30,Premium,145₹,222,0
,VizagVisakhapatnam,500026,MohiniCinemasDolbyAtmosGajuwaka,Telugu,14:30,NonPremium,100₹,75,0
Telangana,Hyderabad,500072,PvrNexusMallKukatpallyHyderabad,Telugu,16:45,Classic,150₹,135,135
Telangana,Hyderabad,500072,PvrNexusMallKukatpallyHyderabad,Telugu,16:45,Recliner,250₹,9,9
,VizagVisakhapatnam,530020,InoxVizagChitralayaMall,Telugu,16:55,Executive,177₹,134,10
Telangana,Kalwakurthy,509324,NationalTheaterKalwakurthy,Telugu,18:00,Balcony,100₹,150,0
,Kadapa,516001,ThaharTheaterKadapa,Telugu,18:30,Sofa,100₹,46,0
,Kadapa,516001,ThaharTheaterKadapa,Telugu,18:30,FirstClass,100₹,191,0
,Kakinada,533001,MayuriAcDtsKakinada,Telugu,18:30,Premium,112₹,451,0
,Kakinada,533001,MayuriAcDtsKakinada,Telugu,18:30,NonPremium,75₹,451,0
