City,Name,ZIP,Language,Time,Type,Price,Capacity,Booked
Kolkata,InoxHilandPark,700020,Bengali,12:20,Royal,240₹,22,2
Kolkata,InoxHilandPark,700020,Bengali,12:20,Premier,150₹,53,0
Kolkata,InoxHilandPark,700020,Bengali,12:20,Silver,150₹,198,14
Kolkata,NandanKolkata,700020,Bengali,13:30,Normal,30₹,165,18
Kolkata,PvrManiSquareMallKolkata,700054,Bengali,13:30,Classic,180₹,45,0
Kolkata,PvrManiSquareMallKolkata,700054,Bengali,13:30,Prime,210₹,97,0
Kolkata,PvrManiSquareMallKolkata,700054,Bengali,13:30,Recliner,450₹,19,0
Kolkata,NazrultirthaCinemaKolkata,700156,Bengali,15:45,Silver,130₹,26,0
Kolkata,NazrultirthaCinemaKolkata,700156,Bengali,15:45,Gold,150₹,65,0
Kolkata,PvrDiamondPlazaJessoreKolkata,700055,Bengali,17:25,Classic,230₹,100,23
Kolkata,PvrDiamondPlazaJessoreKolkata,700055,Bengali,17:25,Prime,230₹,11,0
Kolkata,PvrDiamondPlazaJessoreKolkata,700055,Bengali,17:25,Recliner,450₹,12,0
Bengaluru,PvrPhoenixMarketcityMallWhitefieldRoad,560048,Bengali,18:50,Classic,240₹,72,18
Bengaluru,PvrPhoenixMarketcityMallWhitefieldRoad,560048,Bengali,18:50,Recliner,450₹,7,0
Kolkata,CinepolisAcropolisMallKolkata,700107,Bengali,18:55,Normal,220₹,38,0
Kolkata,CinepolisAcropolisMallKolkata,700107,Bengali,18:55,Executive,240₹,151,3
Kolkata,CinepolisAcropolisMallKolkata,700107,Bengali,18:55,Premium,260₹,65,27
