State,City,Name,Language,Time,Type,Price,Capacity,Booked
Assam,Guwahati,CinepolisCentralMallGuwahati,English,11:45,Normal,150₹,24,0
Assam,Guwahati,CinepolisCentralMallGuwahati,English,11:45,Executive,150₹,116,0
Assam,Guwahati,CinepolisCentralMallGuwahati,English,11:45,Premium,150₹,56,16
Assam,Guwahati,CinepolisCentralMallGuwahati,English,11:45,Vip,300₹,4,0
Gujarat,Ahmedabad,CinepolisAhmedabadOne,English,12:10,Normal,150₹,36,0
Gujarat,Ahmedabad,CinepolisAhmedabadOne,English,12:10,Executive,150₹,78,0
Gujarat,Ahmedabad,CinepolisAhmedabadOne,English,12:10,Premium,150₹,50,0
Rajasthan,Jaipur,CinepolisWorldTradeParkMallJaipur,English,12:55,Normal,150₹,39,0
Rajasthan,Jaipur,CinepolisWorldTradeParkMallJaipur,English,12:55,Executive,150₹,127,0
Rajasthan,Jaipur,CinepolisWorldTradeParkMallJaipur,English,12:55,Premium,150₹,43,2
Rajasthan,Jaipur,CinepolisWorldTradeParkMallJaipur,English,12:55,Vip,300₹,13,0
Karnataka,Bengaluru,CinepolisNexusShantiniketanBengaluru,English,13:00,Normal,150₹,68,0
Karnataka,Bengaluru,CinepolisNexusShantiniketanBengaluru,English,13:00,DoubleSofa,150₹,24,2
Karnataka,Bengaluru,CinepolisNexusShantiniketanBengaluru,English,13:00,Lounger,150₹,9,0
Karnataka,Bengaluru,CinepolisNexusShantiniketanBengaluru,English,13:00,SingleSofa,150₹,6,0
Haryana,NationalCapitalRegionNcr,CinepolisDlfAvenueSaket,English,13:05,Normal,150₹,42,0
Haryana,NationalCapitalRegionNcr,CinepolisDlfAvenueSaket,English,13:05,Executive,150₹,59,0
Haryana,NationalCapitalRegionNcr,CinepolisDlfAvenueSaket,English,13:05,Premium,150₹,44,1
Haryana,NationalCapitalRegionNcr,CinepolisDlfAvenueSaket,English,13:05,Vip,300₹,5,0
Maharashtra,Pune,CinepolisNexusWestendMallAundhPune,English,13:40,Normal,150₹,21,0
Maharashtra,Pune,CinepolisNexusWestendMallAundhPune,English,13:40,Executive,150₹,59,0
Maharashtra,Pune,CinepolisNexusWestendMallAundhPune,English,13:40,Premium,150₹,45,4
Maharashtra,Mumbai,CinepolisNexusSeawoodsNaviMumbai,English,13:45,Normal,150₹,46,14
Maharashtra,Mumbai,CinepolisNexusSeawoodsNaviMumbai,English,13:45,Executive,150₹,70,0
Maharashtra,Mumbai,CinepolisNexusSeawoodsNaviMumbai,English,13:45,Premium,150₹,57,3
Maharashtra,Mumbai,CinepolisNexusSeawoodsNaviMumbai,English,13:45,Vip,250₹,14,1
Orissa,Bhubaneswar,CinepolisEsplanadeBhubaneswar,English,14:05,Normal,150₹,28,0
Orissa,Bhubaneswar,CinepolisEsplanadeBhubaneswar,English,14:05,Executive,150₹,42,0
Orissa,Bhubaneswar,CinepolisEsplanadeBhubaneswar,English,14:05,Premium,150₹,51,4
Orissa,Bhubaneswar,CinepolisEsplanadeBhubaneswar,English,14:05,Vip,350₹,11,0
