State,City,Name,Language,Time,Type,Price,Capacity,Booked
MadhyaPradesh,Bhopal,PvrAuraMallBhopal,English,10:00,Classic,110₹,63,0
MadhyaPradesh,Bhopal,PvrAuraMallBhopal,English,10:00,Prime,110₹,228,21
MadhyaPradesh,Bhopal,PvrAuraMallBhopal,English,10:00,Recliner,230₹,11,0
MadhyaPradesh,Indore,PvrTreasureIslandMallIndore,English,10:00,Classic,110₹,28,0
MadhyaPradesh,Indore,PvrTreasureIslandMallIndore,English,10:00,Prime,110₹,69,20
Assam,Guwahati,CinepolisCentralMallGuwahati,English,10:30,Normal,110₹,24,1
Assam,Guwahati,CinepolisCentralMallGuwahati,English,10:30,Executive,130₹,116,0
Assam,Guwahati,CinepolisCentralMallGuwahati,English,10:30,Premium,170₹,56,20
Assam,Guwahati,CinepolisCentralMallGuwahati,English,10:30,Vip,320₹,4,0
Haryana,NationalCapitalRegionNcr,InoxNehruPlace,English,10:30,Royal,220₹,33,12
Haryana,NationalCapitalRegionNcr,InoxNehruPlace,English,10:30,Club,200₹,75,0
Haryana,NationalCapitalRegionNcr,InoxNehruPlace,English,10:30,Executive,180₹,70,0
Haryana,NationalCapitalRegionNcr,CinepolisSmartBharatMallFormerlySpiceMall,English,10:30,Normal,150₹,36,0
Haryana,Chandigarh,Pvr4DxElanteChandigarh,English,11:15,Classic,350₹,92,0
Uttaranchal,Dehradun,PvrPacificDehradun,English,11:35,Classic,112₹,24,0
Uttaranchal,Dehradun,PvrPacificDehradun,English,11:35,Prime,140₹,72,3
Haryana,NationalCapitalRegionNcr,InoxGurgaonArdeeMall,English,11:45,Insignia,400₹,25,0
Rajasthan,Jaipur,InoxGtCentralMallJaipur,English,12:00,Royale,310₹,46,7
Rajasthan,Jaipur,InoxGtCentralMallJaipur,English,12:00,Executive,290₹,18,2
Maharashtra,Mumbai,PvrCitiMallAndheriW,English,12:00,Classic,99₹,46,0
Maharashtra,Mumbai,PvrCitiMallAndheriW,English,12:00,Prime,99₹,146,16
Maharashtra,Mumbai,PvrCitiMallAndheriW,English,12:00,Recliner,149₹,24,2
MadhyaPradesh,Indore,InoxC21Mall,English,12:15,Cl,250₹,33,0
MadhyaPradesh,Indore,InoxC21Mall,English,12:15,Ry,250₹,63,0
Gujarat,Vadodara,InoxRaceCourseCircle,English,12:35,Gold,112₹,134,6
Gujarat,Vadodara,InoxRaceCourseCircle,English,12:35,Platinum,112₹,64,9
Gujarat,Vadodara,InoxRaceCourseCircle,English,12:35,Silver,112₹,90,0
Goa,Goa,InoxPorvorimGoa,English,12:45,RoyalRecliner,240₹,13,0
Goa,Goa,InoxPorvorimGoa,English,12:45,Royal,190₹,59,0
Goa,Goa,InoxPorvorimGoa,English,12:45,Club,170₹,116,0
Goa,Goa,InoxPorvorimGoa,English,12:45,Executive,150₹,36,0
Gujarat,Surat,InoxVrMallSurat,English,13:00,RoyalRecliner,330₹,52,0
Maharashtra,Mumbai,PvrDynamixJuhu,English,13:00,Lounger,160₹,12,0
Maharashtra,Mumbai,PvrDynamixJuhu,English,13:00,Prime,130₹,264,21
Orissa,Rourkela,PvrForumMallRourkela,English,13:05,Classic,130₹,28,0
Orissa,Rourkela,PvrForumMallRourkela,English,13:05,Prime,150₹,98,0
Orissa,Rourkela,PvrForumMallRourkela,English,13:05,PrimePlus,200₹,12,0
Karnataka,Bengaluru,CinepolisNexusShantiniketanBengaluru,English,13:10,Normal,180₹,38,0
Karnataka,Bengaluru,CinepolisNexusShantiniketanBengaluru,English,13:10,Executive,180₹,126,0
Karnataka,Bengaluru,CinepolisNexusShantiniketanBengaluru,English,13:10,Premium,180₹,76,11
Maharashtra,Mumbai,InoxInsigniaAtAtriaMallWorli,English,13:15,Insignia,470₹,27,2
Maharashtra,Mumbai,InoxLaserplexCr2NarimanPoint,English,13:25,Club,220₹,128,1
Maharashtra,Mumbai,InoxLaserplexCr2NarimanPoint,English,13:25,Royale,220₹,100,2
Maharashtra,Pune,InoxBundGardenRoad,English,13:40,Royale,350₹,32,2
Karnataka,Bengaluru,PvrVrBengaluruWhitefieldRoad,English,13:45,Classic,170₹,184,1
Karnataka,Bengaluru,PvrVrBengaluruWhitefieldRoad,English,13:45,Prime,200₹,85,10
Haryana,NationalCapitalRegionNcr,PvrSelectCityWalkDelhi,English,13:45,LoungerNormal,350₹,11,0
Haryana,NationalCapitalRegionNcr,PvrSelectCityWalkDelhi,English,13:45,ClassicNormal,300₹,132,0
Haryana,NationalCapitalRegionNcr,PvrSelectCityWalkDelhi,English,13:45,Prime,350₹,139,11
Haryana,NationalCapitalRegionNcr,PvrSelectCityWalkDelhi,English,13:45,ReclinersNormal,800₹,17,0
Karnataka,Bengaluru,PvrNexusFormerlyForumKoramangala,English,13:45,Classic,190₹,207,13
Karnataka,Bengaluru,PvrNexusFormerlyForumKoramangala,English,13:45,Prime,220₹,118,5
Maharashtra,Mumbai,PvrIconOberoiMallGoregaonE,English,13:45,Classic,100₹,47,0
Maharashtra,Mumbai,PvrIconOberoiMallGoregaonE,English,13:45,Prime,150₹,156,19
Maharashtra,Mumbai,PvrIconOberoiMallGoregaonE,English,13:45,Recliner,250₹,34,2
Punjab,Ludhiana,CinepolisMbdNeopolisMallLudhiana,English,14:00,Normal,140₹,66,0
Punjab,Ludhiana,CinepolisMbdNeopolisMallLudhiana,English,14:00,Executive,150₹,110,0
Punjab,Ludhiana,CinepolisMbdNeopolisMallLudhiana,English,14:00,Premium,170₹,131,0
Punjab,Ludhiana,CinepolisMbdNeopolisMallLudhiana,English,14:00,Vip,300₹,15,0
Haryana,NationalCapitalRegionNcr,InoxWorldMarkGurugram,English,14:15,RoyalRecliner,450₹,10,0
Haryana,NationalCapitalRegionNcr,InoxWorldMarkGurugram,English,14:15,Royal,240₹,64,13
Haryana,NationalCapitalRegionNcr,InoxWorldMarkGurugram,English,14:15,Club,220₹,65,0
Haryana,NationalCapitalRegionNcr,InoxWorldMarkGurugram,English,14:15,Executive,200₹,26,0
Orissa,Bhubaneswar,CinepolisNexusEsplanadeBhubaneswar,English,14:15,Normal,150₹,24,0
Orissa,Bhubaneswar,CinepolisNexusEsplanadeBhubaneswar,English,14:15,Executive,150₹,51,1
Orissa,Bhubaneswar,CinepolisNexusEsplanadeBhubaneswar,English,14:15,Premium,150₹,45,4
Orissa,Bhubaneswar,CinepolisNexusEsplanadeBhubaneswar,English,14:15,Vip,350₹,11,2
Haryana,NationalCapitalRegionNcr,PvrVegasDwarka,English,14:25,Classic,250₹,228,13
Haryana,NationalCapitalRegionNcr,PvrVegasDwarka,English,14:25,Prime,300₹,126,0
Maharashtra,Mumbai,CinepolisSeawoodsGrandCentralNaviMumbai,English,14:45,Normal,220₹,53,6
Maharashtra,Mumbai,CinepolisSeawoodsGrandCentralNaviMumbai,English,14:45,Executive,240₹,103,11
Maharashtra,Mumbai,CinepolisSeawoodsGrandCentralNaviMumbai,English,14:45,Premium,260₹,71,0
TamilNadu,Coimbatore,SpiTheCinemaBrookefieldsMall,English,15:00,Budget,66₹,20,19
TamilNadu,Coimbatore,SpiTheCinemaBrookefieldsMall,English,15:00,Elite,211₹,174,2
TamilNadu,Chennai,SpiEscapeExpressAvenueMallRoyapettah,English,15:05,Budget,66₹,11,9
TamilNadu,Chennai,SpiEscapeExpressAvenueMallRoyapettah,English,15:05,Elite,185₹,99,28
Punjab,Ludhiana,PvrPavilionLudhiana,English,15:25,Classic,170₹,77,13
Punjab,Patiala,PvrVrcPatiala,English,15:40,Classic,160₹,26,0
Punjab,Patiala,PvrVrcPatiala,English,15:40,Prime,180₹,78,1
Punjab,Patiala,PvrVrcPatiala,English,15:40,Recliner,380₹,9,0
Goa,Goa,InoxOldGmcDbRoadPanaji,English,16:00,Royal,210₹,85,13
