State,City,ZIP,Name,Language,Time,Type,Price,Capacity,Booked
,NationalCapitalRegionNcr,201301,PvrLogix4DxNoida,English,09:00,Classic,500₹,84,39
,Mumbai,400049,PvrDynamixJuhu,English,10:00,Lounger,180₹,12,0
,Mumbai,400049,PvrDynamixJuhu,English,10:00,Prime,150₹,264,30
MadhyaPradesh,Bhopal,462039,PvrAuraMallBhopal,English,10:00,Classic,110₹,63,0
MadhyaPradesh,Bhopal,462039,PvrAuraMallBhopal,English,10:00,Prime,110₹,228,21
MadhyaPradesh,Bhopal,462039,PvrAuraMallBhopal,English,10:00,Recliner,230₹,11,0
MadhyaPradesh,Indore,452001,PvrTreasureIslandMallIndore,English,10:00,Classic,110₹,28,0
MadhyaPradesh,Indore,452001,PvrTreasureIslandMallIndore,English,10:00,Prime,110₹,69,27
,Mumbai,400607,InoxInsigniaAtRMallThane,English,10:15,Insignia,300₹,54,8
WestBengal,Kolkata,700054,PvrManiSquareMallKolkata,English,10:20,Classic,120₹,45,0
WestBengal,Kolkata,700054,PvrManiSquareMallKolkata,English,10:20,Prime,150₹,97,6
WestBengal,Kolkata,700054,PvrManiSquareMallKolkata,English,10:20,Recliner,380₹,21,7
Assam,Guwahati,781005,CinepolisCentralMallGuwahati,English,10:30,Normal,150₹,24,0
Assam,Guwahati,781005,CinepolisCentralMallGuwahati,English,10:30,Executive,170₹,116,0
Assam,Guwahati,781005,CinepolisCentralMallGuwahati,English,10:30,Premium,190₹,56,16
Assam,Guwahati,781005,CinepolisCentralMallGuwahati,English,10:30,Vip,400₹,4,0
Maharashtra,Pune,411014,PvrPhoenixMarketCityGoldPune,English,10:30,GoldClassic,350₹,24,9
Maharashtra,Pune,411014,PvrPhoenixMarketCityGoldPune,English,10:30,GoldPrime,400₹,22,8
,NationalCapitalRegionNcr,110019,InoxNehruPlace,English,10:30,Royal,250₹,21,3
,NationalCapitalRegionNcr,110019,InoxNehruPlace,English,10:30,Club,230₹,75,7
,NationalCapitalRegionNcr,110019,InoxNehruPlace,English,10:30,Executive,210₹,70,0
Maharashtra,Nagpur,440017,PvrEmpressNagpur,English,11:00,Classic,110₹,56,0
Maharashtra,Nagpur,440017,PvrEmpressNagpur,English,11:00,Prime,130₹,166,20
,Jaipur,302017,InoxGtCentralMallJaipur,English,12:00,Royale,320₹,42,7
,Jaipur,302017,InoxGtCentralMallJaipur,English,12:00,Executive,300₹,16,0
MadhyaPradesh,Indore,452010,InoxC21Mall,English,12:20,Cl,300₹,33,0
MadhyaPradesh,Indore,452010,InoxC21Mall,English,12:20,Ry,300₹,67,4
,Vadodara,390007,InoxRaceCourseCircle,English,12:35,Gold,140₹,128,0
,Vadodara,390007,InoxRaceCourseCircle,English,12:35,Platinum,140₹,55,0
,Vadodara,390007,InoxRaceCourseCircle,English,12:35,Silver,140₹,90,0
,Dehradun,248006,PvrPacificDehradun,English,12:45,Classic,260₹,24,1
,Dehradun,248006,PvrPacificDehradun,English,12:45,Prime,300₹,77,19
,Goa,403521,InoxPorvorimGoa,English,12:45,RoyalRecliner,320₹,13,0
,Goa,403521,InoxPorvorimGoa,English,12:45,Royal,220₹,66,11
,Goa,403521,InoxPorvorimGoa,English,12:45,Club,200₹,116,0
,Goa,403521,InoxPorvorimGoa,English,12:45,Executive,180₹,36,0
