State,City,ZIP,Name,Language,Time,Type,Price,Capacity,Booked
,VizagVisakhapatnam,530027,SukanyaComplexVizag,Telugu,10:30,Balcony,112₹,476,0
,VizagVisakhapatnam,530027,SukanyaComplexVizag,Telugu,10:30,1StClass,70₹,476,0
,Tadepalligudem,534101,SriSeshmahalTheatreTadepalligudem,Telugu,10:45,FirstClass,112₹,270,140
,Karimnagar,505001,SaiKrishna2K71SurroundSoundKarimnagar,Telugu,11:00,Balcony,150₹,370,48
,Karimnagar,505001,SaiKrishna2K71SurroundSoundKarimnagar,Telugu,11:00,DressCircle,100₹,62,0
,Karimnagar,505001,SaiKrishna2K71SurroundSoundKarimnagar,Telugu,11:00,Economy,50₹,125,0
,VizagVisakhapatnam,530020,SreeLeelaMahalTheatreVizag,Telugu,11:00,BoxA,140₹,18,2
,VizagVisakhapatnam,530020,SreeLeelaMahalTheatreVizag,Telugu,11:00,BoxB,140₹,18,2
,VizagVisakhapatnam,530020,SreeLeelaMahalTheatreVizag,Telugu,11:00,Balcony,140₹,497,114
,VizagVisakhapatnam,530020,SreeLeelaMahalTheatreVizag,Telugu,11:00,SecondClass,70₹,182,0
,Bhimavaram,534202,SriVijayalakshmiCineComplexBhimavaram,Telugu,11:00,FirstClass,150₹,42,0
,Bhimavaram,534202,SriVijayalakshmiCineComplexBhimavaram,Telugu,11:00,FirstClass1,120₹,42,0
,Bhimavaram,534202,SriVijayalakshmiCineComplexBhimavaram,Telugu,11:00,SecondClass,80₹,42,0
,Vizianagaram,535001,SriKrishnaCinemaACDolby712KVizianagaram,Telugu,11:00,Premium,112₹,520,63
,Vizianagaram,535001,SriKrishnaCinemaACDolby712KVizianagaram,Telugu,11:00,NonPremium,78₹,159,33
,Anakapalle,531001,RamachandraTheatreAnakapalle,Telugu,11:00,1stClass,112₹,532,0
,Anakapalle,531001,RamachandraTheatreAnakapalle,Telugu,11:00,3rdClass,70₹,532,0
AndhraPradesh,Rapur,524408,SriVenkateswaraMahalACDtsRapur,Telugu,11:00,Gold,110₹,58,0
,Tanuku,534211,LakshmiComplexMainTanuku,Telugu,11:00,LowerBalcony,112₹,171,0
,Palakollu,534260,SrinivasaComplexAcDtsPalakol,Telugu,11:00,1stClass,160₹,180,0
,Eluru,534001,SaiBalajiComplexEluru,Telugu,11:15,1FirstClass,150₹,116,0
,Eluru,534001,SaiBalajiComplexEluru,Telugu,11:15,2SecondClass,80₹,116,0
,Eluru,534001,SaiBalajiComplexEluru,Telugu,11:15,3ThirdClass,50₹,116,0
AndhraPradesh,Kovvur,534350,GayatriTheatreKovvur,Telugu,11:15,FirstClass,112₹,113,0
