State,City,Name,Language,Time(IST),Area,Price,Capacity,Booked
Maharashtra,Pune,PvrIconThePavillionPune,Marathi,12:40,Recliner,400₹,8,0
Maharashtra,Pune,PvrIconThePavillionPune,Marathi,12:40,Classic,200₹,28,0
Maharashtra,Pune,PvrIconThePavillionPune,Marathi,12:40,Prime,200₹,148,9
Maharashtra,Thane,CinepolisHighStreetMallThaneExCinemastar,Marathi,13:35,Normal,160₹,246,2
Maharashtra,Mumbai,CinepolisMagnetMallBhandupW,Marathi,13:35,Normal,130₹,26,0
Maharashtra,Mumbai,CinepolisMagnetMallBhandupW,Marathi,13:35,Executive,130₹,34,1
Maharashtra,Mumbai,CinepolisMagnetMallBhandupW,Marathi,13:35,Premium,130₹,56,1
Maharashtra,Mumbai,CinepolisMagnetMallBhandupW,Marathi,13:35,Vip,300₹,24,3
Maharashtra,Nagpur,AmCinemaManishNagarNagpur,Marathi,13:45,Royal,170₹,9,2
Maharashtra,Nagpur,AmCinemaManishNagarNagpur,Marathi,13:45,Prime,150₹,66,1
Maharashtra,Kalyan,InoxMetroMallJunctionKalyanE,Marathi,13:55,Gold,350₹,46,5
Maharashtra,Zarap,AaradhyaCinemaSawantwadiZarap,Marathi,15:45,Gold,220₹,39,0
Maharashtra,Zarap,AaradhyaCinemaSawantwadiZarap,Marathi,15:45,Silver,200₹,46,0
Maharashtra,Zarap,AaradhyaCinemaSawantwadiZarap,Marathi,15:45,Gold,220₹,39,9
Maharashtra,Zarap,AaradhyaCinemaSawantwadiZarap,Marathi,15:45,Silver,200₹,46,2
Maharashtra,Mumbai,CinepolisMagnetMallBhandupW,Marathi,15:45,Normal,130₹,36,0
Maharashtra,Mumbai,CinepolisMagnetMallBhandupW,Marathi,15:45,Executive,130₹,81,6
Maharashtra,Mumbai,CinepolisMagnetMallBhandupW,Marathi,15:45,Vip,300₹,26,0
Maharashtra,Pune,CinepolisNexusWestendMallAundhPune,Marathi,16:00,Normal,200₹,21,2
Maharashtra,Pune,CinepolisNexusWestendMallAundhPune,Marathi,16:00,Executive,200₹,73,19
Maharashtra,Pune,CinepolisNexusWestendMallAundhPune,Marathi,16:00,Premium,200₹,36,13
Maharashtra,NaviMumbai,CinepolisNexusSeawoodsNaviMumbai,Marathi,16:30,Normal,220₹,30,0
Maharashtra,NaviMumbai,CinepolisNexusSeawoodsNaviMumbai,Marathi,16:30,Executive,240₹,86,0
Maharashtra,NaviMumbai,CinepolisNexusSeawoodsNaviMumbai,Marathi,16:30,Premium,260₹,76,5
Maharashtra,NaviMumbai,CinepolisNexusSeawoodsNaviMumbai,Marathi,16:30,Vip,480₹,14,0
Maharashtra,Pune,CityPrideSataraRoad,Marathi,17:00,RoyalGold,230₹,81,12
Maharashtra,Pune,CityPrideSataraRoad,Marathi,17:00,RoyalSilver,200₹,9,0
Maharashtra,Zarap,AaradhyaCinemaSawantwadiZarap,Marathi,19:00,Gold,220₹,39,0
Maharashtra,Zarap,AaradhyaCinemaSawantwadiZarap,Marathi,19:00,Silver,200₹,48,0
Maharashtra,Pune,AbhiruchiCityPrideSinhagadRoad,Marathi,19:30,RoyalSofa,250₹,12,2
Maharashtra,Pune,AbhiruchiCityPrideSinhagadRoad,Marathi,19:30,RoyalGold,200₹,123,23
Maharashtra,Pune,AbhiruchiCityPrideSinhagadRoad,Marathi,19:30,RoyalSilver,180₹,30,0
Maharashtra,Mumbai,MovieTimeHubGoregaonE,Marathi,19:30,Gold,150₹,196,40
Karnataka,Bengaluru,PvrPhoenixMarketcityMallWhitefieldRoad,Marathi,19:50,Recliner,310₹,7,0
Karnataka,Bengaluru,PvrPhoenixMarketcityMallWhitefieldRoad,Marathi,19:50,Prime,230₹,27,9
Karnataka,Bengaluru,PvrPhoenixMarketcityMallWhitefieldRoad,Marathi,19:50,Classic,200₹,45,4
Maharashtra,Pune,CityPrideKothrud,Marathi,20:00,RoyalSofa,280₹,13,11
Maharashtra,Pune,CityPrideKothrud,Marathi,20:00,RoyalGold,230₹,76,61
Maharashtra,Pune,CityPrideKothrud,Marathi,20:00,RoyalSilver,200₹,22,0
Maharashtra,Pune,InoxElproCitySquareChinchwad,Marathi,20:35,Club,200₹,78,6
Maharashtra,Pune,InoxElproCitySquareChinchwad,Marathi,20:35,Executive,200₹,26,0
Maharashtra,Pune,InoxElproCitySquareChinchwad,Marathi,20:35,Royale,200₹,53,23
