State,City,ZIP,Name,Language,Time,Type,Price,Capacity,Booked
Gujarat,Ahmedabad,382424,TheCinestarMiniplexBhatCircleSpRingRoad,Hindi,01:00,CoupleSeat,250₹,18,0
Gujarat,Ahmedabad,382424,TheCinestarMiniplexBhatCircleSpRingRoad,Hindi,01:00,Classic,180₹,50,0
Gujarat,Ahmedabad,382424,TheCinestarMiniplexBhatCircleSpRingRoad,Hindi,01:00,Lounger,180₹,10,0
,Sujangarh,331507,ChhotuMaharajCineCafeSujangarh,Hindi,05:15,Classique,150₹,75,0
,Sujangarh,331507,ChhotuMaharajCineCafeSujangarh,Hindi,05:15,Premium,150₹,25,0
,Warangal,506002,Ram4KBarcoProjectorCinemaWarangal,Telugu,06:00,Platinum,150₹,292,0
,Warangal,506002,LaxmanCinemaWarangal,Telugu,06:30,Platinum,150₹,204,0
,Surat,395010,InoxDrWorldSurat,Telugu,07:00,Club,112₹,60,0
,Surat,395010,InoxDrWorldSurat,Telugu,07:00,Executive,112₹,45,0
,Surat,395010,InoxDrWorldSurat,Telugu,07:00,Royal,112₹,75,0
,Paralakhemundi,761200,SkCinemaxParalakhemundi,Telugu,07:00,RoyalClass,120₹,225,0
Telangana,Hyderabad,500072,Viswanath70MmTheatreKukatpally,Telugu,07:00,ABox,175₹,31,1
Telangana,Hyderabad,500072,Viswanath70MmTheatreKukatpally,Telugu,07:00,BBox,175₹,30,0
Telangana,Hyderabad,500072,Viswanath70MmTheatreKukatpally,Telugu,07:00,Balcony,175₹,517,101
Telangana,Hyderabad,500072,Viswanath70MmTheatreKukatpally,Telugu,07:00,FirstClass,110₹,385,108
Telangana,Hyderabad,500072,Viswanath70MmTheatreKukatpally,Telugu,07:00,SecondClass,50₹,124,0
Telangana,Hyderabad,500039,SriKrishna70MmUppal,Telugu,07:00,UpperBalcony,150₹,84,0
Telangana,Hyderabad,500039,SriKrishna70MmUppal,Telugu,07:00,LowerBalcony,150₹,326,0
Telangana,Hyderabad,500039,SriKrishna70MmUppal,Telugu,07:00,DressCircle,100₹,316,0
Telangana,Hyderabad,500039,SriKrishna70MmUppal,Telugu,07:00,ThirdClass,50₹,186,0
,Vadodara,390019,InoxTakshGalaxyMallWaghodia,Telugu,07:05,RoyalRecliners,250₹,14,0
,Vadodara,390019,InoxTakshGalaxyMallWaghodia,Telugu,07:05,Club,112₹,102,0
,Vadodara,390019,InoxTakshGalaxyMallWaghodia,Telugu,07:05,Royal,112₹,99,8
,Vadodara,390019,InoxTakshGalaxyMallWaghodia,Telugu,07:05,Executive,100₹,34,0
Telangana,Hyderabad,500020,Sudarshan35Mm4KLaserDolbyAtmosRtcXRoads,Telugu,07:15,UpperBalcony,175₹,261,5
Telangana,Hyderabad,500020,Sudarshan35Mm4KLaserDolbyAtmosRtcXRoads,Telugu,07:15,LowerBalcony,175₹,113,6
Telangana,Hyderabad,500020,Sudarshan35Mm4KLaserDolbyAtmosRtcXRoads,Telugu,07:15,FirstClass,110₹,62,6
Telangana,Hyderabad,500020,Sudarshan35Mm4KLaserDolbyAtmosRtcXRoads,Telugu,07:15,SecondClass,55₹,125,5
,Mumbai,401101,MaxusCinemasBhayander,Hindi,07:15,Recliners,149₹,24,0
,Mumbai,401101,MaxusCinemasBhayander,Hindi,07:15,Sofa,112₹,46,0
