City,Name,Language,Time,Type,Price,Capacity,Booked
Mumbai,InoxRaghuleelaMallVashi,English,08:55,Gold,230₹,31,2
Mumbai,InoxMetroMallJunctionKalyanE,English,08:55,Gold,220₹,20,0
Goa,InoxOldGmcDbRoadPanaji,English,09:00,RoyalRecliners,200₹,11,0
Goa,InoxOldGmcDbRoadPanaji,English,09:00,Club,140₹,63,0
Goa,InoxOldGmcDbRoadPanaji,English,09:00,Executive,140₹,21,0
Goa,InoxOldGmcDbRoadPanaji,English,09:00,Royal,140₹,48,0
Nagpur,InoxJaswantTuliMallKampteeRoad,Hindi,09:00,Club,90₹,122,6
Nagpur,InoxJaswantTuliMallKampteeRoad,Hindi,09:00,Executive,90₹,25,0
Mumbai,InoxPalmBeachGalleriaMallNaviMumbai,English,09:00,Insignia,190₹,20,2
Bengaluru,PvrOrionMallDrRajkumarRoad,English,09:00,Lounger,180₹,11,0
Bengaluru,PvrOrionMallDrRajkumarRoad,English,09:00,Classic,170₹,209,8
Bengaluru,PvrOrionMallDrRajkumarRoad,English,09:00,Prime,210₹,78,13
Bengaluru,PvrOrionMallDrRajkumarRoad,English,09:00,Recliner,320₹,40,13
Rajgurunagar,InoxRoyalHeritageMallNibmExt,English,09:00,RoyaleRecliners,200₹,6,0
Rajgurunagar,InoxRoyalHeritageMallNibmExt,English,09:00,Royale,140₹,22,3
Rajgurunagar,InoxRoyalHeritageMallNibmExt,English,09:00,Club,112₹,17,0
Rajgurunagar,InoxRoyalHeritageMallNibmExt,English,09:00,Executive,90₹,11,0
Muradnagar,InoxShipraMallGhaziabad,English,09:00,Executive,170₹,188,10
Muradnagar,InoxShipraMallGhaziabad,English,09:00,Classic,150₹,120,0
Mumbai,InoxInsigniaAtRMallThane,English,09:05,Insignia,300₹,25,0
Mumbai,InoxInsigniaAtRMallThane,English,09:05,Insignia,250₹,26,3
Chandigarh,PvrVrPunjabMallMohali,Hindi,09:05,Classic,200₹,105,0
Chandigarh,PvrVrPunjabMallMohali,Hindi,09:05,Prime,230₹,42,0
Surat,CinepolisImperialSquareMallSurat,Hindi,09:10,Normal,110₹,22,0
Surat,CinepolisImperialSquareMallSurat,Hindi,09:10,Executive,110₹,75,8
Surat,CinepolisImperialSquareMallSurat,Hindi,09:10,Premium,110₹,33,2
Gorakhpur,InoxCityMallGorakhpur,Hindi,09:15,RoyalRecliner,390₹,6,0
Gorakhpur,InoxCityMallGorakhpur,Hindi,09:15,Club,180₹,127,0
Gorakhpur,InoxCityMallGorakhpur,Hindi,09:15,Executive,150₹,52,0
Ahmedabad,CinepolisAhmedabadOne,English,09:15,Normal,150₹,36,0
Ahmedabad,CinepolisAhmedabadOne,English,09:15,Executive,150₹,78,0
