State,City,Name,Language,Time(IST),Area,Price,Capacity,Booked
UttarPradesh,Muzaffarnagar,ChandraTalkiesMuzaffarnagar,Hindi,09:00,Silver,₹60,120,0
UttarPradesh,Muzaffarnagar,ChandraTalkiesMuzaffarnagar,Hindi,09:00,Gold,₹80,137,0
UttarPradesh,Muzaffarnagar,ChandraTalkiesMuzaffarnagar,Hindi,09:00,Platinum,₹100,114,0
UttarPradesh,Gangoh,ChaudharySsMultiplexGangoh,Hindi,09:30,Silver,₹80,69,0
UttarPradesh,Gangoh,ChaudharySsMultiplexGangoh,Hindi,09:30,Gold,₹80,66,0
UttarPradesh,Gangoh,ChaudharySsMultiplexGangoh,Hindi,09:30,Platinum,₹80,14,0
Maharashtra,Chandrapur,RajkalaCineplexChandrapur,Hindi,12:00,Platinum,₹100,181,0
Maharashtra,Chandrapur,RajkalaCineplexChandrapur,Hindi,12:00,Gold,₹100,190,0
MadhyaPradesh,Burhanpur,ShankarCineplexBurhanpur,Hindi,12:00,BalconyClass,₹80,85,0
MadhyaPradesh,Burhanpur,ShankarCineplexBurhanpur,Hindi,12:00,GoldClass,₹50,333,0
UttarPradesh,Muzaffarnagar,ChandraTalkiesMuzaffarnagar,Hindi,12:15,Silver,₹60,120,0
UttarPradesh,Muzaffarnagar,ChandraTalkiesMuzaffarnagar,Hindi,12:15,Gold,₹80,137,0
UttarPradesh,Muzaffarnagar,ChandraTalkiesMuzaffarnagar,Hindi,12:15,Platinum,₹100,114,6
UttarPradesh,Gangoh,ChaudharySsMultiplexGangoh,Hindi,12:30,Silver,₹80,69,0
UttarPradesh,Gangoh,ChaudharySsMultiplexGangoh,Hindi,12:30,Gold,₹80,66,0
UttarPradesh,Gangoh,ChaudharySsMultiplexGangoh,Hindi,12:30,Platinum,₹80,14,0
Maharashtra,Nagpur,KamalCineplexNagpur,Hindi,12:30,Balcony,₹150,105,0
Maharashtra,Nagpur,KamalCineplexNagpur,Hindi,12:30,Gold,₹100,336,14
Maharashtra,Nagpur,KamalCineplexNagpur,Hindi,12:30,Silver,₹80,101,4
Maharashtra,Chandrapur,RajkalaCineplexChandrapur,Hindi,15:00,Platinum,₹100,181,10
Maharashtra,Chandrapur,RajkalaCineplexChandrapur,Hindi,15:00,Gold,₹100,190,0
MadhyaPradesh,Burhanpur,ShankarCineplexBurhanpur,Hindi,15:00,BalconyClass,₹80,85,0
MadhyaPradesh,Burhanpur,ShankarCineplexBurhanpur,Hindi,15:00,GoldClass,₹50,333,0
UttarPradesh,Muzaffarnagar,ChandraTalkiesMuzaffarnagar,Hindi,15:15,Silver,₹60,120,0
UttarPradesh,Muzaffarnagar,ChandraTalkiesMuzaffarnagar,Hindi,15:15,Gold,₹80,137,0
UttarPradesh,Muzaffarnagar,ChandraTalkiesMuzaffarnagar,Hindi,15:15,Platinum,₹100,114,4
UttarPradesh,Gangoh,ChaudharySsMultiplexGangoh,Hindi,15:30,Silver,₹80,69,0
UttarPradesh,Gangoh,ChaudharySsMultiplexGangoh,Hindi,15:30,Gold,₹80,66,0
UttarPradesh,Gangoh,ChaudharySsMultiplexGangoh,Hindi,15:30,Platinum,₹80,14,0
Maharashtra,Nagpur,KamalCineplexNagpur,Hindi,15:30,Balcony,₹150,105,0
Maharashtra,Nagpur,KamalCineplexNagpur,Hindi,15:30,Gold,₹100,336,2
Maharashtra,Nagpur,KamalCineplexNagpur,Hindi,15:30,Silver,₹80,101,0
Maharashtra,Chandrapur,RajkalaCineplexChandrapur,Hindi,18:00,Platinum,₹100,181,0
Maharashtra,Chandrapur,RajkalaCineplexChandrapur,Hindi,18:00,Gold,₹100,190,0
MadhyaPradesh,Burhanpur,ShankarCineplexBurhanpur,Hindi,18:00,BalconyClass,₹80,85,0
MadhyaPradesh,Burhanpur,ShankarCineplexBurhanpur,Hindi,18:00,GoldClass,₹50,333,0
UttarPradesh,Muzaffarnagar,ChandraTalkiesMuzaffarnagar,Hindi,18:15,Silver,₹60,120,0
UttarPradesh,Muzaffarnagar,ChandraTalkiesMuzaffarnagar,Hindi,18:15,Gold,₹80,137,0
UttarPradesh,Muzaffarnagar,ChandraTalkiesMuzaffarnagar,Hindi,18:15,Platinum,₹100,114,5
UttarPradesh,Gangoh,ChaudharySsMultiplexGangoh,Hindi,18:30,Silver,₹80,69,0
UttarPradesh,Gangoh,ChaudharySsMultiplexGangoh,Hindi,18:30,Gold,₹80,66,0
UttarPradesh,Gangoh,ChaudharySsMultiplexGangoh,Hindi,18:30,Platinum,₹80,14,0
Maharashtra,Nagpur,KamalCineplexNagpur,Hindi,18:30,Balcony,₹150,105,0
Maharashtra,Nagpur,KamalCineplexNagpur,Hindi,18:30,Gold,₹100,336,0
Maharashtra,Nagpur,KamalCineplexNagpur,Hindi,18:30,Silver,₹80,101,1
Maharashtra,Chandrapur,RajkalaCineplexChandrapur,Hindi,21:15,Platinum,₹100,181,0
Maharashtra,Chandrapur,RajkalaCineplexChandrapur,Hindi,21:15,Gold,₹100,190,0
UttarPradesh,Muzaffarnagar,ChandraTalkiesMuzaffarnagar,Hindi,21:15,Silver,₹60,120,0
UttarPradesh,Muzaffarnagar,ChandraTalkiesMuzaffarnagar,Hindi,21:15,Gold,₹80,137,0
UttarPradesh,Muzaffarnagar,ChandraTalkiesMuzaffarnagar,Hindi,21:15,Platinum,₹100,114,0
UttarPradesh,Gangoh,ChaudharySsMultiplexGangoh,Hindi,21:20,Silver,₹80,69,0
UttarPradesh,Gangoh,ChaudharySsMultiplexGangoh,Hindi,21:20,Gold,₹80,66,0
UttarPradesh,Gangoh,ChaudharySsMultiplexGangoh,Hindi,21:20,Platinum,₹80,14,0
MadhyaPradesh,Burhanpur,ShankarCineplexBurhanpur,Hindi,21:30,BalconyClass,₹80,85,0
MadhyaPradesh,Burhanpur,ShankarCineplexBurhanpur,Hindi,21:30,GoldClass,₹50,333,0
Maharashtra,Nagpur,KamalCineplexNagpur,Hindi,21:30,Balcony,₹150,105,0
Maharashtra,Nagpur,KamalCineplexNagpur,Hindi,21:30,Gold,₹100,336,4
Maharashtra,Nagpur,KamalCineplexNagpur,Hindi,21:30,Silver,₹80,101,0
