State,City,ZIP,Name,Language,Time,Type,Price,Capacity,Booked
Maharashtra,Pune,411038,CityPrideKothrud,Marathi,10:30,RoyalGold,150₹,270,36
Maharashtra,Pune,411038,CityPrideKothrud,Marathi,10:30,RoyalSilver,130₹,44,0
Maharashtra,Mumbai,400606,CinepolisVipVivianaMallThane,Marathi,13:05,Vip,400₹,74,55
Maharashtra,Pune,411038,CityPrideKothrud,Marathi,13:15,RoyalGold,180₹,270,110
Maharashtra,Pune,411038,CityPrideKothrud,Marathi,13:15,RoyalSilver,160₹,44,1
Maharashtra,Pune,411041,AbhiruchiCityPrideSinhagadRoad,Marathi,14:00,RoyalSofa,200₹,12,11
Maharashtra,Pune,411041,AbhiruchiCityPrideSinhagadRoad,Marathi,14:00,RoyalGold,180₹,123,33
Maharashtra,Pune,411041,AbhiruchiCityPrideSinhagadRoad,Marathi,14:00,RoyalSilver,160₹,30,0
Maharashtra,Pune,411038,CityPrideKothrud,Marathi,16:30,RoyalGold,200₹,149,85
Maharashtra,Pune,411038,CityPrideKothrud,Marathi,16:30,RoyalSilver,180₹,22,0
Maharashtra,Mumbai,400063,MovietimeTheHubGoregaon,Marathi,17:00,Gold,150₹,196,49
Maharashtra,Pune,411037,CityPrideSataraRoad,Marathi,17:15,RoyalGold,200₹,194,60
Maharashtra,Pune,411037,CityPrideSataraRoad,Marathi,17:15,RoyalSilver,180₹,40,0
Maharashtra,Pune,411028,CinepolisSeasonsMallPune,Marathi,18:25,Normal,200₹,29,0
Maharashtra,Pune,411028,CinepolisSeasonsMallPune,Marathi,18:25,Executive,220₹,98,55
Maharashtra,Pune,411028,CinepolisSeasonsMallPune,Marathi,18:25,Premium,220₹,35,30
Maharashtra,Mumbai,400606,CinepolisVipVivianaMallThane,Marathi,19:10,Vip,500₹,74,34
Maharashtra,Pune,411038,CityPrideKothrud,Marathi,19:15,RoyalGold,200₹,270,73
Maharashtra,Pune,411038,CityPrideKothrud,Marathi,19:15,RoyalSilver,180₹,44,0
Maharashtra,Mumbai,400063,MovietimeTheHubGoregaon,Marathi,19:45,Mhraja,160₹,44,28
