State,City,ZIP,Name,Language,Time,Type,Price,Capacity,Booked
,Manipal,576104,BharathCinemasManipal,Tulu,10:00,Vip,400₹,12,0
,Manipal,576104,BharathCinemasManipal,Tulu,10:00,Gold,180₹,56,15
,Manipal,576104,BharathCinemasManipal,Tulu,10:00,Silver,150₹,66,0
,MangaluruMangalore,122002,CinepolisCityCentreMallMangaluru,Tulu,10:10,Normal,160₹,44,0
,MangaluruMangalore,122002,CinepolisCityCentreMallMangaluru,Tulu,10:10,Executive,180₹,217,11
,MangaluruMangalore,122002,CinepolisCityCentreMallMangaluru,Tulu,10:10,Premium,200₹,83,17
,MangaluruMangalore,575013,BharathCinemasMangalore,Tulu,10:30,Gold,200₹,142,17
,MangaluruMangalore,575013,BharathCinemasMangalore,Tulu,10:30,Silver,180₹,78,3
,MangaluruMangalore,575013,BharathCinemasMangalore,Tulu,10:30,Special,150₹,19,0
,MangaluruMangalore,575014,CineGalaxySurathkalMangalore,Tulu,10:50,Gold,180₹,18,0
,MangaluruMangalore,575014,CineGalaxySurathkalMangalore,Tulu,10:50,Prime,150₹,64,0
,MangaluruMangalore,575014,CineGalaxySurathkalMangalore,Tulu,10:50,Classic,150₹,42,0
,Manipal,576104,BharathCinemasManipal,Tulu,11:00,Vip,400₹,12,0
,Manipal,576104,BharathCinemasManipal,Tulu,11:00,Gold,180₹,56,15
,Manipal,576104,BharathCinemasManipal,Tulu,11:00,Silver,150₹,66,0
,Padubidri,574111,BharathCinemasPadubidri,Tulu,11:45,Gold,150₹,68,14
,Padubidri,574111,BharathCinemasPadubidri,Tulu,11:45,Silver,130₹,33,4
,Padubidri,574111,BharathCinemasPadubidri,Tulu,11:45,Special,100₹,11,2
,MangaluruMangalore,575001,PvrForumFizaMallPandeshwar,Tulu,12:00,Classic,180₹,140,0
,MangaluruMangalore,575001,PvrForumFizaMallPandeshwar,Tulu,12:00,Prime,180₹,108,62
,MangaluruMangalore,575001,PvrForumFizaMallPandeshwar,Tulu,12:00,Recliner,350₹,14,6
,MangaluruMangalore,575013,BharathCinemasMangalore,Tulu,12:00,Recliner,500₹,25,3
,MangaluruMangalore,575013,BharathCinemasMangalore,Tulu,12:00,Gold,200₹,181,12
,MangaluruMangalore,575013,BharathCinemasMangalore,Tulu,12:00,Silver,180₹,146,0
,MangaluruMangalore,575013,BharathCinemasMangalore,Tulu,12:00,Special,150₹,91,0
,Manipal,576104,BharathCinemasManipal,Tulu,12:45,Vip,400₹,12,0
,Manipal,576104,BharathCinemasManipal,Tulu,12:45,Gold,180₹,56,9
,Manipal,576104,BharathCinemasManipal,Tulu,12:45,Silver,150₹,66,0
,Karkala,574104,PlanetCinemaACDigitalKarkala,Tulu,13:00,Balcony,120₹,28,0
,Moodbidri,574227,AmarashreeTalkiesMoodbidri,Tulu,13:00,Balcony,120₹,84,0
,Moodbidri,574227,AmarashreeTalkiesMoodbidri,Tulu,13:00,FirstClass,100₹,90,0
,MangaluruMangalore,122002,CinepolisCityCentreMallMangaluru,Tulu,13:00,Normal,160₹,44,0
,MangaluruMangalore,122002,CinepolisCityCentreMallMangaluru,Tulu,13:00,Executive,180₹,217,1
,MangaluruMangalore,122002,CinepolisCityCentreMallMangaluru,Tulu,13:00,Premium,200₹,83,6
,MangaluruMangalore,575014,CineGalaxySurathkalMangalore,Tulu,13:30,Gold,180₹,18,8
,MangaluruMangalore,575014,CineGalaxySurathkalMangalore,Tulu,13:30,Prime,180₹,64,2
,MangaluruMangalore,575014,CineGalaxySurathkalMangalore,Tulu,13:30,Classic,150₹,42,0
