City,Name,Language,Time,Type,Price,Capacity,Booked
Kattappana,AiswaryaCinemasKattappana,Malayalam,12:00,Diamond,130₹,172,1
Trivandrum,CarnivalGreenfieldTrivandrum,Malayalam,13:00,ExecutiveOffline,160₹,119,52
Thrissur,InoxSobhaCityMall,Malayalam,13:50,RoyalRecliner,350₹,10,6
Thrissur,InoxSobhaCityMall,Malayalam,13:50,Club,190₹,155,85
Thrissur,InoxSobhaCityMall,Malayalam,13:50,Royal,190₹,32,29
Thrissur,InoxSobhaCityMall,Malayalam,13:50,Executive,130₹,24,3
Angamaly,CarnivalKsrtComplex,Malayalam,14:45,GoldOffline,150₹,202,12
Kattappana,AiswaryaCinemasKattappana,Malayalam,15:00,Diamond,130₹,172,21
Kochi,VanithaVeneethaCineplexRgbLaser4K3DEdappally,Malayalam,15:30,Screen2,160₹,251,77
Kochi,ShenoysKochi,Malayalam,16:10,Diamond,220₹,71,43
Kottayam,UgmCinemas4KDolbyAtmosEttumanoor,Malayalam,17:00,Platinum,250₹,16,0
Kottayam,UgmCinemas4KDolbyAtmosEttumanoor,Malayalam,17:00,Gold,150₹,165,41
Changanassery,DhanyaRemyaChanganassery,Malayalam,18:00,Remya,135₹,196,31
Pala,MaharaniAndYuvaraniTheatersAC2K3D71Dolby,Malayalam,18:00,RoseCircle,130₹,187,8
Pathanamthitta,DhanyaRemyaPathanamthitta,Malayalam,18:15,RemyaCircle,135₹,197,66
Kattappana,AiswaryaCinemasKattappana,Malayalam,18:30,Diamond,130₹,172,26
Kochi,CentralTalkiesThrippunithura,Malayalam,19:00,Gold,150₹,139,47
Thrissur,InoxSobhaCityMall,Malayalam,19:40,RoyalRecliner,350₹,10,8
Thrissur,InoxSobhaCityMall,Malayalam,19:40,Club,190₹,155,12
Thrissur,InoxSobhaCityMall,Malayalam,19:40,Royal,190₹,20,4
Thrissur,InoxSobhaCityMall,Malayalam,19:40,Executive,130₹,26,0
Trivandrum,AriesplexSlCinemas,Malayalam,19:45,Executive,110₹,70,48
Kochi,PvrLuluKochi,Malayalam,19:45,Classic,140₹,39,0
Kochi,PvrLuluKochi,Malayalam,19:45,ClassicPlus,160₹,91,30
Kochi,PvrLuluKochi,Malayalam,19:45,Prime,190₹,68,33
Kochi,PvrLuluKochi,Malayalam,19:45,Recliner,350₹,10,4
Trivandrum,CarnivalMallOfTravancoreTrivandrum,Malayalam,19:50,Silver,210₹,103,27
Trivandrum,CarnivalMallOfTravancoreTrivandrum,Malayalam,19:50,ExecutiveOffline,180₹,72,15
Trivandrum,CarnivalMallOfTravancoreTrivandrum,Malayalam,19:50,NormalOffline,100₹,18,0
Changanassery,DhanyaRemyaChanganassery,Malayalam,21:00,Remya,135₹,196,0
Pala,MaharaniAndYuvaraniTheatersAC2K3D71Dolby,Malayalam,21:30,RoseCircle,130₹,187,5
Kattappana,AiswaryaCinemasKattappana,Malayalam,21:30,Diamond,130₹,172,21
Kottayam,UgmCinemas4KDolbyAtmosEttumanoor,Malayalam,21:45,Platinum,250₹,16,7
Kottayam,UgmCinemas4KDolbyAtmosEttumanoor,Malayalam,21:45,Gold,150₹,165,0
Kochi,PvrOberonMallKochi,Malayalam,22:25,Classic,140₹,36,0
Kochi,PvrOberonMallKochi,Malayalam,22:25,ClassicPlus,170₹,81,24
