State,City,ZIP,Name,Language,Time,Type,Price,Capacity,Booked
Maharashtra,Mumbai,401203,MirajFunFiestaCinemasNallasopara,Marathi,11:15,Silver,140₹,54,0
Maharashtra,Mumbai,401203,MirajFunFiestaCinemasNallasopara,Marathi,11:15,Gold,160₹,81,0
Maharashtra,Mumbai,401203,MirajFunFiestaCinemasNallasopara,Marathi,11:15,Platinum,160₹,80,10
Maharashtra,Beed,431122,ESquareSantoshimataBeed,Marathi,11:30,Daimond,180₹,25,0
Maharashtra,Beed,431122,ESquareSantoshimataBeed,Marathi,11:30,Gold,180₹,40,0
Maharashtra,Pune,411014,BollywoodMultiplexKharadi,Marathi,11:45,Gold,110₹,62,0
Maharashtra,Pune,411014,BollywoodMultiplexKharadi,Marathi,11:45,Silver,90₹,10,0
Maharashtra,Pune,411004,Rahul70MmShivajinagarPune,Marathi,11:45,GoldClass,100₹,249,41
Maharashtra,Pune,411004,Rahul70MmShivajinagarPune,Marathi,11:45,SilverClass,100₹,120,0
Maharashtra,Pune,411014,BollywoodMultiplexKharadi,Marathi,11:45,Gold,110₹,62,0
Maharashtra,Pune,411014,BollywoodMultiplexKharadi,Marathi,11:45,Silver,90₹,10,0
Maharashtra,Ahmednagar,414105,EylexCinemaSonai,Marathi,12:00,Platinum,150₹,9,0
Maharashtra,Solapur,413001,ESquareOasisACSolapur,Marathi,12:00,Sofa,250₹,44,0
Maharashtra,Solapur,413001,ESquareOasisACSolapur,Marathi,12:00,Royal,300₹,22,0
Maharashtra,Pimpri,411018,VishalCinemaasPimpri,Marathi,12:05,Platinum,100₹,101,0
Maharashtra,Pimpri,411018,VishalCinemaasPimpri,Marathi,12:05,Gold,100₹,80,0
Maharashtra,Pimpri,411018,VishalCinemaasPimpri,Marathi,12:05,Silver,100₹,14,0
Maharashtra,Pune,411028,InoxAmanoraTownCentreHadapsar,Marathi,12:10,Royale,280₹,2,0
Maharashtra,Pune,411028,InoxAmanoraTownCentreHadapsar,Marathi,12:10,Club,180₹,109,0
Maharashtra,Pune,411028,InoxAmanoraTownCentreHadapsar,Marathi,12:10,Executive,180₹,21,0
Maharashtra,Nanded,431605,BharatESquareNanded,Marathi,12:15,Platinum,200₹,113,9
Maharashtra,Nanded,431605,BharatESquareNanded,Marathi,12:15,Gold,170₹,48,1
Maharashtra,Parbhani,431401,PritiCinemaParbhani,Marathi,12:15,Platinum,100₹,133,0
Maharashtra,Parbhani,431401,PritiCinemaParbhani,Marathi,12:15,Gold,80₹,98,0
Maharashtra,Parbhani,431401,PritiCinemaParbhani,Marathi,12:15,Silver,60₹,178,0
Maharashtra,Parbhani,431401,PritiCinemaParbhani,Marathi,12:15,King,120₹,76,0
Maharashtra,Mumbai,400028,PlazaCinemaDadar,Marathi,12:30,BoxSofa,350₹,25,0
Maharashtra,Mumbai,400028,PlazaCinemaDadar,Marathi,12:30,Sofa,300₹,54,0
Maharashtra,Mumbai,400028,PlazaCinemaDadar,Marathi,12:30,Platinum,180₹,208,23
Maharashtra,Mumbai,400028,PlazaCinemaDadar,Marathi,12:30,Gold,150₹,161,23
Maharashtra,Mumbai,400028,PlazaCinemaDadar,Marathi,12:30,Silver,130₹,184,0
Maharashtra,Khopoli,410203,GoldCinemaKhopoli,Marathi,12:30,Gold,150₹,70,0
Maharashtra,Mumbai,400070,BharatCineplexKurlaW,Marathi,12:30,Sofa,150₹,18,0
Maharashtra,Mumbai,400070,BharatCineplexKurlaW,Marathi,12:30,Premium,100₹,181,0
Maharashtra,Aurangabad,431001,KhinvasaraCineplexApsaraCinemaAurangabad,Marathi,12:30,Diamond,150₹,140,0
Maharashtra,Kolhapur,416002,RoyalCinemaKolhapur,Marathi,12:30,Balcony,80₹,75,0
