State,City,Name,Language,Time(IST),Area,Price,Capacity,Booked
Karnataka,Udupi,KalpanaTheatreUdupi,Tulu,10:15,Balcony,₹100,52,0
Karnataka,Udupi,KalpanaTheatreUdupi,Tulu,10:15,FirstClass,₹90,447,0
Karnataka,Mangalore,CineGalaxySurathkalMangalore,Tulu,11:30,Gold,₹99,18,7
Karnataka,Mangalore,CineGalaxySurathkalMangalore,Tulu,11:30,Prime,₹99,64,0
Karnataka,Mangalore,CineGalaxySurathkalMangalore,Tulu,11:30,Classic,₹99,42,0
Karnataka,Udupi,BharathCinemasUdupi,Tulu,11:30,Gold,₹99,68,0
Karnataka,Udupi,BharathCinemasUdupi,Tulu,11:30,Silver,₹99,33,0
Karnataka,Udupi,BharathCinemasUdupi,Tulu,11:30,Special,₹99,11,0
Karnataka,Udupi,KalpanaTheatreUdupi,Tulu,13:15,Balcony,₹100,52,0
Karnataka,Udupi,KalpanaTheatreUdupi,Tulu,13:15,FirstClass,₹90,447,0
Karnataka,Manipal,BharathCinemasManipal,Tulu,13:30,Gold,₹99,69,35
Karnataka,Manipal,BharathCinemasManipal,Tulu,13:30,Silver,₹99,48,0
Karnataka,Udupi,BharathCinemasUdupi,Tulu,14:15,Gold,₹99,68,20
Karnataka,Udupi,BharathCinemasUdupi,Tulu,14:15,Silver,₹99,33,0
Karnataka,Udupi,BharathCinemasUdupi,Tulu,14:15,Special,₹99,11,0
Karnataka,Mangalore,CineGalaxySurathkalMangalore,Tulu,14:30,Gold,₹99,18,13
Karnataka,Mangalore,CineGalaxySurathkalMangalore,Tulu,14:30,Prime,₹99,64,12
Karnataka,Mangalore,CineGalaxySurathkalMangalore,Tulu,14:30,Classic,₹99,42,0
Karnataka,Karnataka,BharathCinemasPuttur,Tulu,15:15,Gold,₹99,93,6
Karnataka,Karnataka,BharathCinemasPuttur,Tulu,15:15,Silver,₹99,44,0
Karnataka,Karnataka,BharathCinemasPuttur,Tulu,15:15,Special,₹99,11,0
Karnataka,Udupi,KalpanaTheatreUdupi,Tulu,16:15,Balcony,₹100,52,0
Karnataka,Udupi,KalpanaTheatreUdupi,Tulu,16:15,FirstClass,₹90,447,4
Karnataka,Mangalore,PvrNexusMallPandeshwarMangalore,Tulu,16:20,Classic,₹99,79,11
Karnataka,Mangalore,CineGalaxySurathkalMangalore,Tulu,17:00,Gold,₹99,18,0
Karnataka,Mangalore,CineGalaxySurathkalMangalore,Tulu,17:00,Prime,₹99,64,0
Karnataka,Mangalore,CineGalaxySurathkalMangalore,Tulu,17:00,Classic,₹99,42,0
Karnataka,Karnataka,BharathCinemasPuttur,Tulu,17:30,Gold,₹99,93,6
Karnataka,Karnataka,BharathCinemasPuttur,Tulu,17:30,Silver,₹99,44,0
Karnataka,Karnataka,BharathCinemasPuttur,Tulu,17:30,Special,₹99,11,0
Karnataka,Manipal,BharathCinemasManipal,Tulu,18:30,Gold,₹99,69,47
Karnataka,Manipal,BharathCinemasManipal,Tulu,18:30,Silver,₹99,48,0
Karnataka,Mangalore,CineGalaxySurathkalMangalore,Tulu,18:30,Gold,₹99,17,0
Karnataka,Mangalore,CineGalaxySurathkalMangalore,Tulu,18:30,Prime,₹99,64,0
Karnataka,Mangalore,CineGalaxySurathkalMangalore,Tulu,18:30,Classic,₹99,48,0
Karnataka,Udupi,KalpanaTheatreUdupi,Tulu,19:15,Balcony,₹100,52,0
Karnataka,Udupi,KalpanaTheatreUdupi,Tulu,19:15,FirstClass,₹90,447,7
Karnataka,Mangalore,CinepolisCityCentreMallMangaluru,Tulu,19:15,Normal,₹100,32,0
Karnataka,Mangalore,CinepolisCityCentreMallMangaluru,Tulu,19:15,Executive,₹100,149,145
Karnataka,Mangalore,CinepolisCityCentreMallMangaluru,Tulu,19:15,Premium,₹100,64,62
Karnataka,Mangalore,CineGalaxySurathkalMangalore,Tulu,19:30,Gold,₹99,18,18
Karnataka,Mangalore,CineGalaxySurathkalMangalore,Tulu,19:30,Prime,₹99,64,35
Karnataka,Mangalore,CineGalaxySurathkalMangalore,Tulu,19:30,Classic,₹99,42,0
Karnataka,Karkala,PlanetCinemaACDigitalKarkala,Tulu,19:30,Balcony,₹120,49,0
Karnataka,Udupi,BharathCinemasUdupi,Tulu,19:45,Gold,₹99,68,34
Karnataka,Udupi,BharathCinemasUdupi,Tulu,19:45,Silver,₹99,33,9
Karnataka,Udupi,BharathCinemasUdupi,Tulu,19:45,Special,₹99,11,0
Karnataka,Manipal,InoxManipalCentralCinemas,Tulu,19:50,Royal,₹199,11,11
Karnataka,Manipal,InoxManipalCentralCinemas,Tulu,19:50,Club,₹99,47,26
Karnataka,Manipal,InoxManipalCentralCinemas,Tulu,19:50,Executive,₹99,40,2
Karnataka,Mangalore,CineGalaxySurathkalMangalore,Tulu,22:00,Gold,₹99,18,17
Karnataka,Mangalore,CineGalaxySurathkalMangalore,Tulu,22:00,Prime,₹99,64,59
Karnataka,Mangalore,CineGalaxySurathkalMangalore,Tulu,22:00,Classic,₹99,42,10
Karnataka,Karnataka,BharathCinemasPuttur,Tulu,22:00,Gold,₹99,93,19
Karnataka,Karnataka,BharathCinemasPuttur,Tulu,22:00,Silver,₹99,44,0
Karnataka,Karnataka,BharathCinemasPuttur,Tulu,22:00,Special,₹99,11,0
Karnataka,Mangalore,BharathCinemasMangalore,Tulu,22:15,Gold,₹99,47,41
Karnataka,Mangalore,BharathCinemasMangalore,Tulu,22:15,Silver,₹99,33,33
Karnataka,Mangalore,BharathCinemasMangalore,Tulu,22:15,Special,₹99,11,11
