State,City,Name,Language,Time(IST),Area,Price,Capacity,Booked
Maharashtra,Kalyan,InoxMetroMallJunctionKalyanE,Hindi,09:10,Gold,₹310,14,14
Maharashtra,Kalyan,InoxMetroMallJunctionKalyanE,Hindi,09:10,Premier,₹200,132,6
Maharashtra,Kalyan,InoxMetroMallJunctionKalyanE,Hindi,09:10,Silver,₹200,95,38
Maharashtra,Kalyan,InoxMetroMallJunctionKalyanE,Hindi,09:10,Execuitve,₹180,30,2
Maharashtra,Mumbai,PvrIconInfinitiAndheriW,English,09:15,LuxeSuperior,₹580,33,17
Maharashtra,Mumbai,PvrIconInfinitiAndheriW,English,09:15,Luxe,₹580,51,1
Maharashtra,NaviMumbai,InoxPalmBeachGalleriaMallNaviMumbai,English,09:15,RoyalRecliners,₹300,14,11
Maharashtra,NaviMumbai,InoxPalmBeachGalleriaMallNaviMumbai,English,09:15,Club,₹160,124,2
Maharashtra,NaviMumbai,InoxPalmBeachGalleriaMallNaviMumbai,English,09:15,Royal,₹160,51,13
Maharashtra,NaviMumbai,InoxPalmBeachGalleriaMallNaviMumbai,English,09:15,Executive,₹140,30,0
Maharashtra,Mumbai,InoxRCityGhatkopar,English,09:15,RoyalRecliner,₹370,14,10
Maharashtra,Mumbai,InoxRCityGhatkopar,English,09:15,Royal,₹220,48,27
Maharashtra,Mumbai,InoxRCityGhatkopar,English,09:15,Club,₹200,65,2
Maharashtra,Mumbai,InoxRCityGhatkopar,English,09:15,Executive,₹180,35,0
Maharashtra,Pune,CinepolisSeasonsMallPune,English,09:15,Normal,₹190,29,0
Maharashtra,Pune,CinepolisSeasonsMallPune,English,09:15,Executive,₹190,79,4
Maharashtra,Pune,CinepolisSeasonsMallPune,English,09:15,Premium,₹210,55,9
Maharashtra,NaviMumbai,CinepolisNexusSeawoodsNaviMumbai,English,09:30,Normal,₹400,108,26
Maharashtra,Pune,PvrIconThePavillionPune,English,09:30,Recliner,₹590,14,10
Maharashtra,Pune,PvrIconThePavillionPune,English,09:30,Prime,₹270,209,6
Maharashtra,Pune,PvrIconThePavillionPune,English,09:30,Classic,₹240,40,0
Maharashtra,Thane,CinepolisVivianaMallThane,English,09:30,Normal,₹350,108,21
Maharashtra,Pune,InoxRoyalHeritageMallNibmExt,Hindi,09:35,RoyaleRecliners,₹300,16,1
Maharashtra,Pune,InoxRoyalHeritageMallNibmExt,Hindi,09:35,Club,₹200,39,4
Maharashtra,Pune,InoxRoyalHeritageMallNibmExt,Hindi,09:35,Executive,₹200,26,1
Maharashtra,Pune,InoxRoyalHeritageMallNibmExt,Hindi,09:35,Royale,₹200,26,7
Gujarat,Ahmedabad,AppleMultiplexManinagarAhmedabad,Hindi,09:45,UpperSofa,₹150,11,0
Gujarat,Ahmedabad,AppleMultiplexManinagarAhmedabad,Hindi,09:45,Platinum,₹150,100,0
Gujarat,Ahmedabad,AppleMultiplexManinagarAhmedabad,Hindi,09:45,Lounger,₹150,10,0
Maharashtra,Mumbai,PvrCBSquareChakalaAndheriEast,English,09:45,Recliner,₹370,14,2
Maharashtra,Mumbai,PvrCBSquareChakalaAndheriEast,English,09:45,Prime,₹200,180,32
Maharashtra,Mumbai,PvrCBSquareChakalaAndheriEast,English,09:45,Classic,₹170,27,0
Rajasthan,Jaipur,InoxPinkSquareMallAdarshNagar,Hindi,09:45,Royale,₹290,15,6
Rajasthan,Jaipur,InoxPinkSquareMallAdarshNagar,Hindi,09:45,Club,₹200,145,18
Rajasthan,Jaipur,InoxPinkSquareMallAdarshNagar,Hindi,09:45,Executive,₹180,66,0
