City,Name,Language,Time,Type,Price,Capacity,Booked
Chandigarh,InoxDhillonPlazaZirakpur,Punjabi,09:00,RoyalRecliner,300₹,8,0
Chandigarh,InoxDhillonPlazaZirakpur,Punjabi,09:00,Club,180₹,93,6
Chandigarh,InoxDhillonPlazaZirakpur,Punjabi,09:00,Royal,180₹,43,11
Chandigarh,InoxDhillonPlazaZirakpur,Punjabi,09:00,Executive,150₹,66,0
Bathinda,FunCinemasMittalCityMallBathinda,Punjabi,09:00,Normal,150₹,66,0
Bathinda,FunCinemasMittalCityMallBathinda,Punjabi,09:00,Executive,150₹,86,0
Bathinda,FunCinemasMittalCityMallBathinda,Punjabi,09:00,Premium,150₹,145,13
Chandigarh,InoxNh22MallAmravatiEnclavePanchkula,Punjabi,09:05,Royale,300₹,6,0
Chandigarh,InoxNh22MallAmravatiEnclavePanchkula,Punjabi,09:05,Club,112₹,112,0
Chandigarh,InoxNh22MallAmravatiEnclavePanchkula,Punjabi,09:05,Executive,112₹,108,0
Chandigarh,PvrCentraChandigarh,Punjabi,09:20,Classic,94₹,126,2
Chandigarh,PvrCentraChandigarh,Punjabi,09:20,Prime,109₹,180,24
Ludhiana,PvrSilverArcLudhiana,Punjabi,09:30,Classic,140₹,119,13
Ludhiana,PvrSilverArcLudhiana,Punjabi,09:30,Prime,180₹,18,3
Jammu,MovietimeJammu,Punjabi,09:30,Gold,300₹,18,4
Jammu,MovietimeJammu,Punjabi,09:30,Silver,250₹,39,16
Jammu,MovietimeJammu,Punjabi,09:30,Classic,250₹,73,49
Ludhiana,WaveOneMoviesLudhiana,Punjabi,09:30,Classic,120₹,132,0
Ludhiana,WaveOneMoviesLudhiana,Punjabi,09:30,Premium,130₹,134,0
Ludhiana,WaveOneMoviesLudhiana,Punjabi,09:30,PlatinumPkg,"1,000₹",9,6
Hoshiarpur,ShirazNovaCinemazHoshiarpur,Punjabi,09:40,Gold,130₹,99,0
Chandigarh,PvrElanteChandigarh,Punjabi,09:40,Classic,130₹,155,0
Chandigarh,PvrElanteChandigarh,Punjabi,09:40,Recliner,300₹,27,3
Hoshiarpur,MirajCinemasHoshiarpur,Punjabi,09:45,Special,100₹,36,0
Hoshiarpur,MirajCinemasHoshiarpur,Punjabi,09:45,Executive,100₹,97,2
Una,RajhansCinemasMrcMagnumMallIsbtUna,Punjabi,10:00,Executive,150₹,164,0
Una,RajhansCinemasMrcMagnumMallIsbtUna,Punjabi,10:00,Royal,130₹,48,0
Una,RajhansCinemasMrcMagnumMallIsbtUna,Punjabi,10:00,Marvel,100₹,32,0
Tanda,CarnivalLakhiCinemaTanda,Punjabi,10:00,Silver,150₹,51,0
Tanda,CarnivalLakhiCinemaTanda,Punjabi,10:00,Gold,150₹,88,0
NationalCapitalRegionNcr,PvrMgfGurgaon,Punjabi,10:05,Classic,175₹,72,0
NationalCapitalRegionNcr,PvrMgfGurgaon,Punjabi,10:05,Prime,175₹,39,4
