State,City,Name,Language,Time(IST),Area,Price,Capacity,Booked
Odisha,Paralakhemundi,NatarajParalakhemundiAC51DolbiDigital,Telugu,10:30,FirstClass,₹120,446,0
AndhraPradesh,Narasannapeta,SriLakshmiTalkiesAcDtsNarasannapeta,Telugu,10:30,Premium,₹100,389,259
AndhraPradesh,Narasannapeta,SriLakshmiTalkiesAcDtsNarasannapeta,Telugu,10:30,NonPremium,₹100,117,107
AndhraPradesh,Vizag,RajaCinemaxAC2KDolbyKothavalasa,Telugu,10:35,FirstClass,₹100,191,0
AndhraPradesh,Vizag,RajaCinemaxAC2KDolbyKothavalasa,Telugu,10:35,SecondClass,₹70,64,0
AndhraPradesh,Vizag,MSTataPicturePalaceACDtsThagarapuvalasa,Telugu,10:45,PremiumClass,₹145,382,52
AndhraPradesh,Vizag,MSTataPicturePalaceACDtsThagarapuvalasa,Telugu,10:45,SecondClass,₹100,146,26
AndhraPradesh,Vizag,InoxVarunBeachBeachRoad,Telugu,10:55,Excutive,₹177,147,18
Telangana,Hyderabad,Saptagiri70Mm4KDolbyDigitalRtcXRoads,Telugu,11:00,Balcony,₹150,354,0
Telangana,Hyderabad,Saptagiri70Mm4KDolbyDigitalRtcXRoads,Telugu,11:00,FirstClass,₹100,414,0
AndhraPradesh,Vizianagaram,SriKrishnaCinemaACDolby712KVizianagaram,Telugu,11:00,Premium,₹147,520,3
AndhraPradesh,Vizianagaram,SriKrishnaCinemaACDolby712KVizianagaram,Telugu,11:00,NonPremium,₹78,159,15
AndhraPradesh,Parvathipuram,PadmasriPicturePalaceParvatipuram,Telugu,11:00,SatyamCircle,₹110,378,0
AndhraPradesh,Tanuku,PratyushaComplexTanuku,Telugu,11:00,GoldSofaBalcony,₹150,178,0
AndhraPradesh,Kaikaluru,SriVenkataRamanaCinemasKaikaluru,Telugu,11:00,Sofa,₹0,64,64
AndhraPradesh,Kaikaluru,SriVenkataRamanaCinemasKaikaluru,Telugu,11:00,FirstClass,₹100,268,36
AndhraPradesh,Kaikaluru,SriVenkataRamanaCinemasKaikaluru,Telugu,11:00,SecondClass,₹70,72,0
AndhraPradesh,Bhimavaram,SriPadmalayaCineComplexAC2KBhimavaram,Telugu,11:00,Sofa,₹150,66,0
