State,City,ZIP,Name,Language,Time,Type,Price,Capacity,Booked
Punjab,Malerkotla,148023,HeenaCinemaMalerkotla,Punjabi,09:30,FamilyBalcony,100₹,21,0
Punjab,Malerkotla,148023,HeenaCinemaMalerkotla,Punjabi,09:30,Hall,70₹,24,0
Punjab,Jagraon,142026,LalPalaceCineplexJagraon,Punjabi,09:30,BoxB1,200₹,12,0
Punjab,Jagraon,142026,LalPalaceCineplexJagraon,Punjabi,09:30,BoxB2,200₹,18,0
Punjab,Jagraon,142026,LalPalaceCineplexJagraon,Punjabi,09:30,Gold,110₹,105,0
Punjab,Jagraon,142026,LalPalaceCineplexJagraon,Punjabi,09:30,Silver,110₹,76,0
Punjab,Nawanshahr,144514,SutlejPalacePictureNawanshahr,Punjabi,09:35,Gold,180₹,36,0
Punjab,Nawanshahr,144514,SutlejPalacePictureNawanshahr,Punjabi,09:35,Silver,140₹,85,0
Punjab,Nawanshahr,144514,SutlejPalacePictureNawanshahr,Punjabi,09:35,Seasonal,100₹,17,0
Punjab,TalwandiBhai,142050,FunIslandCinemasTalwandiBhai,Punjabi,09:40,Gold,90₹,186,0
Punjab,TalwandiBhai,142050,FunIslandCinemasTalwandiBhai,Punjabi,09:40,Platinum,200₹,8,0
Haryana,MandiDabwali,125104,CenturyCityCinemaMandiDabwali,Punjabi,09:40,Platinum,250₹,214,0
Haryana,MandiDabwali,125104,CenturyCityCinemaMandiDabwali,Punjabi,09:40,Gold,190₹,214,0
Haryana,MandiDabwali,125104,CenturyCityCinemaMandiDabwali,Punjabi,09:40,Silver,170₹,214,0
Punjab,Ludhiana,141001,PvrPavilionLudhiana,Punjabi,09:45,Classic,160₹,244,21
Punjab,Ludhiana,141001,PvrPavilionLudhiana,Punjabi,09:45,Prime,250₹,10,0
Punjab,Mukerian,144211,OmjeeTimeCinemasMukerian,Punjabi,09:45,GoldClass,150₹,24,0
Punjab,Mukerian,144211,OmjeeTimeCinemasMukerian,Punjabi,09:45,SilverClass,110₹,12,0
Punjab,Nabha,147201,BalrajCinemasNabha,Punjabi,09:50,Platinum,240₹,22,0
Punjab,Nabha,147201,BalrajCinemasNabha,Punjabi,09:50,Gold,170₹,32,0
Punjab,Nabha,147201,BalrajCinemasNabha,Punjabi,09:50,Silver,110₹,112,0
Punjab,Ludhiana,141003,PreetPalaceLudhiana,Punjabi,10:00,Gold,80₹,66,0
Punjab,Barnala,148101,VrcCinemaBarnala,Punjabi,10:00,Platinum,250₹,207,0
Punjab,Barnala,148101,VrcCinemaBarnala,Punjabi,10:00,Gold,150₹,207,0
Punjab,Barnala,148101,VrcCinemaBarnala,Punjabi,10:00,Silver,150₹,207,0
Punjab,Ludhiana,141008,MiniChandCinemaLudhiana,Punjabi,10:00,Gold,70₹,71,0
Punjab,Nakodar,144040,KcAnandMiniplexNakodar,Punjabi,10:00,Gold,170₹,90,0
Punjab,Nakodar,144040,KcAnandMiniplexNakodar,Punjabi,10:00,Silver,170₹,60,0
Punjab,Hoshiarpur,146001,ShirazNovaCinemazHoshiarpur,Punjabi,10:00,Diamond,130₹,33,0
Punjab,Hoshiarpur,146001,ShirazNovaCinemazHoshiarpur,Punjabi,10:00,Gold,100₹,44,0
Punjab,Hoshiarpur,146001,ShirazNovaCinemazHoshiarpur,Punjabi,10:00,Silver,100₹,22,0
Punjab,Rupnagar,140001,MuktaA2CinemasRopar,Punjabi,10:00,Gold,150₹,39,0
Punjab,Rupnagar,140001,MuktaA2CinemasRopar,Punjabi,10:00,Bronze,110₹,28,0
Punjab,Rupnagar,140001,MuktaA2CinemasRopar,Punjabi,10:00,Silver,110₹,70,0
Punjab,Mullanpur,141101,4GNovaCinemazMullanpur,Punjabi,10:00,Platinum,160₹,100,0
Punjab,Mullanpur,141101,4GNovaCinemazMullanpur,Punjabi,10:00,Gold,110₹,60,0
Punjab,Mullanpur,141101,4GNovaCinemazMullanpur,Punjabi,10:00,Silver,110₹,60,0
Punjab,Ahmedgarh,148021,SondCinemaAhmedgarh,Punjabi,10:00,Balcony,100₹,20,0
Punjab,Ahmedgarh,148021,SondCinemaAhmedgarh,Punjabi,10:00,Box,80₹,21,0
Punjab,Ahmedgarh,148021,SondCinemaAhmedgarh,Punjabi,10:00,Hall,60₹,10,0
Punjab,Barnala,148101,VrcCinemaBarnala,Punjabi,10:00,Platinum,250₹,207,0
Punjab,Barnala,148101,VrcCinemaBarnala,Punjabi,10:00,Gold,150₹,207,0
Punjab,Barnala,148101,VrcCinemaBarnala,Punjabi,10:00,Silver,150₹,207,0
Punjab,BaghaPurana,142038,SunCityPlazaBaghaPurana,Punjabi,10:15,Platinum,170₹,6,0
