State,City,Name,Language,Time(IST),Area,Price,Capacity,Booked
Punjab,Zirakpur,InoxDhillonPlazaZirakpur,Punjabi,09:00,RoyalRecliner,₹280,12,0
Punjab,Zirakpur,InoxDhillonPlazaZirakpur,Punjabi,09:00,Club,₹160,115,6
Punjab,Zirakpur,InoxDhillonPlazaZirakpur,Punjabi,09:00,Royal,₹160,55,15
Punjab,Zirakpur,InoxDhillonPlazaZirakpur,Punjabi,09:00,Executive,₹140,78,0
Punjab,Amritsar,PvrSctAmritsar,Punjabi,09:00,Recliner,₹310,30,5
Punjab,Amritsar,PvrSctAmritsar,Punjabi,09:00,Prime,₹170,92,0
Punjab,Amritsar,PvrSctAmritsar,Punjabi,09:00,Classic,₹160,79,0
Punjab,Jalandhar,PvrFriendsJalandhar,Punjabi,09:00,Recliner,₹420,14,0
Punjab,Jalandhar,PvrFriendsJalandhar,Punjabi,09:00,Prime,₹210,80,20
Punjab,Jalandhar,PvrFriendsJalandhar,Punjabi,09:00,Classic,₹180,70,0
Punjab,Ludhiana,PvrSilverArcLudhiana,Punjabi,09:00,Recliner,₹330,8,0
Punjab,Ludhiana,PvrSilverArcLudhiana,Punjabi,09:00,Prime,₹195,28,14
Punjab,Ludhiana,PvrSilverArcLudhiana,Punjabi,09:00,Classic,₹150,188,20
Ncr,Delhi,PvrPacificSubhashNagarDelhi,Punjabi,09:00,Recliner,₹460,38,24
Ncr,Delhi,PvrPacificSubhashNagarDelhi,Punjabi,09:00,Prime,₹290,100,0
Ncr,Delhi,PvrPacificSubhashNagarDelhi,Punjabi,09:00,PrimePlus,₹290,44,25
Ncr,Delhi,PvrPacificSubhashNagarDelhi,Punjabi,09:00,Classic,₹270,40,0
Punjab,Mohali,PvrCp67MallMohali,Punjabi,09:00,Prime,₹200,51,14
Punjab,Mohali,PvrCp67MallMohali,Punjabi,09:00,ClassicPlus,₹180,33,0
Punjab,Mohali,PvrCp67MallMohali,Punjabi,09:00,Classic,₹170,20,0
Punjab,Amritsar,MovietimeNoveltyMallLawrenceRoadAmritsar,Punjabi,09:00,Silver,₹140,64,64
Punjab,Amritsar,MovietimeNoveltyMallLawrenceRoadAmritsar,Punjabi,09:00,Gold,₹140,68,68
Punjab,Amritsar,MovietimeNoveltyMallLawrenceRoadAmritsar,Punjabi,09:00,Platinum,₹140,12,12
JammuAndKashmir,Jammu,MovietimeJammu,Punjabi,09:00,Gold,₹200,18,0
JammuAndKashmir,Jammu,MovietimeJammu,Punjabi,09:00,Silver,₹180,39,12
JammuAndKashmir,Jammu,MovietimeJammu,Punjabi,09:00,Classic,₹160,73,0
Haryana,Karnal,MovietimeKarnal,Punjabi,09:00,Gold,₹220,58,0
Haryana,Karnal,MovietimeKarnal,Punjabi,09:00,Silver,₹220,28,0
Haryana,Karnal,MovietimeKarnal,Punjabi,09:00,Normal,₹220,28,0
Haryana,Karnal,MovietimeKarnal,Punjabi,09:00,Business,₹330,8,0
Haryana,Rohtak,LibertyMycinemasRohtak,Punjabi,09:00,Platinum,₹160,67,11
Haryana,Rohtak,LibertyMycinemasRohtak,Punjabi,09:00,Gold,₹140,84,0
Haryana,Rohtak,LibertyMycinemasRohtak,Punjabi,09:00,Silver,₹100,28,0
Punjab,Jalandhar,InoxRelianceMallJalandhar,Punjabi,09:05,RoyaleRecliners,₹470,42,4
Punjab,Jalandhar,InoxRelianceMallJalandhar,Punjabi,09:05,Royale,₹250,48,8
Punjab,Jalandhar,InoxRelianceMallJalandhar,Punjabi,09:05,Club,₹230,144,4
Punjab,Jalandhar,InoxRelianceMallJalandhar,Punjabi,09:05,Executive,₹200,50,0
Haryana,Fatehabad,RKPalaceCinemaFatehabad,Punjabi,09:15,Recliner,₹400,12,0
Haryana,Fatehabad,RKPalaceCinemaFatehabad,Punjabi,09:15,Gold,₹200,26,0
Haryana,Fatehabad,RKPalaceCinemaFatehabad,Punjabi,09:15,Silver,₹150,46,0
Punjab,Phagwara,PrimeCinemaPhagwara,Punjabi,09:15,Silver,₹150,16,0
Punjab,Phagwara,PrimeCinemaPhagwara,Punjabi,09:15,Gold,₹250,98,0
Punjab,Phagwara,PrimeCinemaPhagwara,Punjabi,09:15,Premium,₹280,52,0
Punjab,Amritsar,InoxVrAmbarsarAmritsar,Punjabi,09:20,SkyBox,₹400,42,10
Punjab,Sardulgarh,GoldenCinemasSardulgarh,Punjabi,09:20,PlatinumClass,₹300,13,5
Punjab,Sardulgarh,GoldenCinemasSardulgarh,Punjabi,09:20,RoyalClass,₹250,15,5
Punjab,Sardulgarh,GoldenCinemasSardulgarh,Punjabi,09:20,Gold,₹200,39,12
Punjab,Sardulgarh,GoldenCinemasSardulgarh,Punjabi,09:20,Silver,₹150,55,16
Punjab,Sardulgarh,GoldenCinemasSardulgarh,Punjabi,09:20,NormalClass,₹150,39,16
Punjab,Sardulgarh,GoldenCinemasSardulgarh,Punjabi,09:20,SilverOffer,₹100,23,16
Punjab,Hoshiarpur,MirajCinemasHoshiarpur,Punjabi,09:20,Special,₹140,34,0
Punjab,Hoshiarpur,MirajCinemasHoshiarpur,Punjabi,09:20,Executive,₹140,101,14
Punjab,Ludhiana,PvrPavilionLudhiana,Punjabi,09:30,Prime,₹280,10,1
Punjab,Ludhiana,PvrPavilionLudhiana,Punjabi,09:30,Classic,₹160,252,4
Punjab,Ludhiana,PvrAvonCityMallLudhiana,Punjabi,09:30,Prime,₹180,62,0
Punjab,Ludhiana,PvrAvonCityMallLudhiana,Punjabi,09:30,Classic,₹150,391,2
