State,City,Name,Language,Time,Type,Price,Capacity,Booked
Maharashtra,Mumbai,CarnivalMoviestarGoregaon,Marathi,08:55,SilverOffline,80₹,24,0
Maharashtra,Mumbai,CarnivalMoviestarGoregaon,Marathi,08:55,GoldOffline,80₹,46,2
Maharashtra,Pune,CarnivalCinemasSpineCityMoshiPradhikaran,Marathi,09:40,SofaOffline,110₹,18,0
Maharashtra,Pune,CarnivalCinemasSpineCityMoshiPradhikaran,Marathi,09:40,PlatinumOffline,100₹,48,0
Maharashtra,Pune,CarnivalCinemasSpineCityMoshiPradhikaran,Marathi,09:40,GoldOffline,90₹,65,0
Maharashtra,Pune,CarnivalCinemasSpineCityMoshiPradhikaran,Marathi,09:40,SilverOffline,80₹,48,0
Maharashtra,Nanded,PvrTreasureBazaarMallNanded,Marathi,10:55,Classic,100₹,70,0
Maharashtra,Nanded,PvrTreasureBazaarMallNanded,Marathi,10:55,Prime,100₹,100,0
Maharashtra,Nanded,PvrTreasureBazaarMallNanded,Marathi,10:55,PrimePlus,100₹,81,18
Maharashtra,Pune,CityPrideMangalaCinema,Marathi,11:45,RoyalGold,120₹,133,42
Maharashtra,Pune,CityPrideMangalaCinema,Marathi,11:45,RoyalSilver,100₹,57,0
Maharashtra,Mumbai,MovieMaxWonderMallThane,Marathi,12:30,Classic,100₹,76,3
Maharashtra,Mumbai,MovieMaxWonderMallThane,Marathi,12:30,Prime,110₹,196,20
Maharashtra,Mumbai,MovieMaxWonderMallThane,Marathi,12:30,PrimePlus,130₹,44,11
Maharashtra,Pune,AbhiruchiCityPrideSinhagadRoad,Marathi,12:45,RoyalSofa,170₹,18,6
Maharashtra,Pune,AbhiruchiCityPrideSinhagadRoad,Marathi,12:45,RoyalGold,150₹,129,23
Maharashtra,Pune,AbhiruchiCityPrideSinhagadRoad,Marathi,12:45,RoyalSilver,130₹,36,2
Maharashtra,Nagpur,CinepolisVrMallNagpur,Marathi,12:45,Normal,140₹,24,0
Maharashtra,Nagpur,CinepolisVrMallNagpur,Marathi,12:45,Executive,140₹,68,0
Maharashtra,Nagpur,CinepolisVrMallNagpur,Marathi,12:45,Premium,140₹,56,4
Maharashtra,Nagpur,CinepolisVrMallNagpur,Marathi,12:45,Vip,300₹,13,2
Maharashtra,Pune,CarnivalPremierPlazaChinchwad,Marathi,12:50,PremiumReclineOffline,190₹,19,0
Maharashtra,Pune,CarnivalPremierPlazaChinchwad,Marathi,12:50,PlatinumOffline,110₹,189,6
Maharashtra,Pune,CarnivalPremierPlazaChinchwad,Marathi,12:50,GoldOffline,100₹,84,0
Maharashtra,Pune,CarnivalPremierPlazaChinchwad,Marathi,12:50,SilverOffline,90₹,42,0
Maharashtra,Nashik,MovieMaXTheZoneCollegeRoadNashik,Marathi,13:00,Classic,100₹,57,0
Maharashtra,Nashik,MovieMaXTheZoneCollegeRoadNashik,Marathi,13:00,Prime,110₹,261,15
