State,City,Name,Language,Time,Type,Price,Capacity,Booked
Uttaranchal,Haldwani,MoviezoneCinemaHalduchaurHaldwani,Hindi,09:45,Recliner,300₹,4,0
Uttaranchal,Haldwani,MoviezoneCinemaHalduchaurHaldwani,Hindi,09:45,Premier,200₹,35,0
Uttaranchal,Haldwani,MoviezoneCinemaHalduchaurHaldwani,Hindi,09:45,Standard,150₹,18,0
UttarPradesh,Akbarpur,KapoorDdCinemasAkbarpur,Hindi,09:55,Platinum,300₹,12,0
UttarPradesh,Akbarpur,KapoorDdCinemasAkbarpur,Hindi,09:55,Diamond,200₹,36,0
UttarPradesh,Akbarpur,KapoorDdCinemasAkbarpur,Hindi,09:55,Gold,150₹,152,0
UttarPradesh,Sitapur,ScmCinemasSitapur,Hindi,10:00,Gold,300₹,11,0
UttarPradesh,Sitapur,ScmCinemasSitapur,Hindi,10:00,Premium,200₹,58,0
UttarPradesh,Sitapur,ScmCinemasSitapur,Hindi,10:00,Classic,150₹,91,0
UttarPradesh,Farrukhabad,KrishnaDdCinemaFarrukhabad,Hindi,10:00,Diamond,220₹,30,0
UttarPradesh,Farrukhabad,KrishnaDdCinemaFarrukhabad,Hindi,10:00,Gold,180₹,108,0
UttarPradesh,Mirzapur,RajshreeStarworldCinemaMirzapur,Hindi,10:00,Platinum,130₹,210,19
UttarPradesh,Faizabad,ParadiseDdPlexFaizabad,Hindi,10:30,Diamond,150₹,18,0
UttarPradesh,Faizabad,ParadiseDdPlexFaizabad,Hindi,10:30,Gold,150₹,108,0
Haryana,NationalCapitalRegionNcr,PvrAmbienceGoldGurgaon,Hindi,11:00,Platinum,400₹,28,0
Haryana,NationalCapitalRegionNcr,PvrAmbienceGoldGurgaon,Hindi,11:00,PlatinumSuperior,400₹,16,0
UttarPradesh,Bulandshahr,SuncityCinemaBulandshahr,Hindi,11:00,Platinum,250₹,20,0
UttarPradesh,Bulandshahr,SuncityCinemaBulandshahr,Hindi,11:00,Gold,180₹,220,0
UttarPradesh,Padrauna,QualityStarworldPadrauna,Hindi,11:00,PlatinumXl,180₹,117,0
Maharashtra,Aurangabad,MohanNovaCinemazAurangabad,Hindi,11:15,Platinum,150₹,58,0
Maharashtra,Aurangabad,MohanNovaCinemazAurangabad,Hindi,11:15,Gold,150₹,57,0
Maharashtra,Aurangabad,MohanNovaCinemazAurangabad,Hindi,11:15,Silver,150₹,56,0
Haryana,NationalCapitalRegionNcr,CarnivalTgip,Hindi,11:15,Gold,150₹,221,22
Jharkhand,Dhanbad,InoxPrabhatamGrandMallDhanbad,Hindi,11:45,RoyalRecliners,250₹,13,0
