City,Name,Language,Time,Type,Price,Capacity,Booked
Dubrajpur,BinapaniTalkiesDubrajpur,Bengali,13:00,Balcony,25₹,20,0
Dubrajpur,BinapaniTalkiesDubrajpur,Bengali,13:00,RearStall,20₹,20,0
Kolkata,NandanKolkata,Bengali,15:00,FrontStall,30₹,83,4
Kolkata,NandanKolkata,Bengali,15:00,RearStall,50₹,338,26
Kolkata,NandanKolkata,Bengali,15:00,Balcony,70₹,276,20
Dubrajpur,BinapaniTalkiesDubrajpur,Bengali,16:00,Balcony,25₹,20,0
Dubrajpur,BinapaniTalkiesDubrajpur,Bengali,16:00,RearStall,20₹,20,0
Kolkata,PvrDiamondPlazaJessoreKolkata,Bengali,16:55,Classic,160₹,100,7
Kolkata,PvrDiamondPlazaJessoreKolkata,Bengali,16:55,Prime,220₹,11,0
Kolkata,PvrDiamondPlazaJessoreKolkata,Bengali,16:55,Recliner,420₹,12,0
Dubrajpur,BinapaniTalkiesDubrajpur,Bengali,19:00,Balcony,25₹,20,0
Dubrajpur,BinapaniTalkiesDubrajpur,Bengali,19:00,RearStall,20₹,20,0
