State,City,ZIP,Name,Language,Time,Type,Price,Capacity,Booked
,Moga,142001,NeelamNovaCinemazMoga,Punjabi,09:20,Gold,160₹,122,0
,Kurukshetra,136118,DivineCineplexKurukshetra,Punjabi,09:30,Silver,200₹,28,0
,Kurukshetra,136118,DivineCineplexKurukshetra,Punjabi,09:30,Gold,230₹,66,5
,Kurukshetra,136118,DivineCineplexKurukshetra,Punjabi,09:30,Diamond,250₹,40,0
,Kurukshetra,136118,DivineCineplexKurukshetra,Punjabi,09:30,Recliner,400₹,8,0
,Khanna,141401,V2VCinemaKhanna,Punjabi,09:30,Gold,140₹,211,19
,Khanna,141401,V2VCinemaKhanna,Punjabi,09:30,Silver,130₹,54,0
,Moga,142001,CineroyaleCinemasChokhaEmpireMoga,Punjabi,09:40,VipLounge,360₹,10,0
,Moga,142001,CineroyaleCinemasChokhaEmpireMoga,Punjabi,09:40,Gold,200₹,74,0
,Moga,142001,CineroyaleCinemasChokhaEmpireMoga,Punjabi,09:40,Silver,200₹,96,0
,Kurukshetra,136118,CarnivalKessalMall,Punjabi,10:00,Silver,180₹,32,0
,Kurukshetra,136118,CarnivalKessalMall,Punjabi,10:00,Gold,200₹,39,0
,Kurukshetra,136118,CarnivalKessalMall,Punjabi,10:00,Platinum,220₹,91,18
,TalwandiBhai,142050,FunCineplexTalwandiBhai,Punjabi,10:00,Royal,90₹,78,6
,TalwandiBhai,142050,FunCineplexTalwandiBhai,Punjabi,10:00,Gold,200₹,8,0
,Ludhiana,141001,PvrPavilionLudhiana,Punjabi,10:30,Classic,160₹,77,13
,Chandigarh,140603,CarnivalParasMallZirakpur,Punjabi,10:45,Gold,140₹,153,0
,Chandigarh,140603,CarnivalParasMallZirakpur,Punjabi,10:45,Silver,120₹,36,0
,TalwandiBhai,142050,FunIslandCinemasTalwandiBhai,Punjabi,12:10,Gold,150₹,186,0
,TalwandiBhai,142050,FunIslandCinemasTalwandiBhai,Punjabi,12:10,Platinum,200₹,8,0
,Hoshiarpur,146001,ShirazNovaCinemazHoshiarpur,Punjabi,12:30,Diamond,130₹,33,0
,Hoshiarpur,146001,ShirazNovaCinemazHoshiarpur,Punjabi,12:30,Gold,100₹,44,0
,Hoshiarpur,146001,ShirazNovaCinemazHoshiarpur,Punjabi,12:30,Silver,100₹,22,0
,TalwandiBhai,142050,FunCineplexTalwandiBhai,Punjabi,12:45,Royal,130₹,78,4
,TalwandiBhai,142050,FunCineplexTalwandiBhai,Punjabi,12:45,Gold,200₹,8,0
,Hisar,125001,MirajCinemasHisar,Punjabi,12:50,Executive,170₹,82,0
,Ludhiana,141014,CarnivalNirmalLudhiana,Punjabi,13:15,Recliner,200₹,19,11
,Ludhiana,141014,CarnivalNirmalLudhiana,Punjabi,13:15,Gold,150₹,148,22
,Ludhiana,141014,CarnivalNirmalLudhiana,Punjabi,13:15,Silver,150₹,38,0
,Sonipat,131001,MirajCinemasSonipat,Punjabi,13:20,Executive,150₹,235,0
,Sonipat,131001,MirajCinemasSonipat,Punjabi,13:20,Prime,170₹,20,0
,Chandigarh,140603,CarnivalParasMallZirakpur,Punjabi,14:00,Gold,140₹,111,15
,Chandigarh,140603,CarnivalParasMallZirakpur,Punjabi,14:00,Silver,120₹,36,0
,Amritsar,143001,MovietimeNoveltyMallLawrenceRoadAmritsar,Punjabi,14:05,Silver,130₹,64,0
,Amritsar,143001,MovietimeNoveltyMallLawrenceRoadAmritsar,Punjabi,14:05,Gold,130₹,68,0
,Amritsar,143001,MovietimeNoveltyMallLawrenceRoadAmritsar,Punjabi,14:05,Platinum,150₹,12,0
Punjab,Tanda,144204,CarnivalLakhiCinemaTanda,Punjabi,14:15,Silver,140₹,51,0
Punjab,Tanda,144204,CarnivalLakhiCinemaTanda,Punjabi,14:15,Gold,160₹,88,0
,Moga,142001,CineroyaleCinemasChokhaEmpireMoga,Punjabi,14:30,VipLounge,360₹,10,0
,Moga,142001,CineroyaleCinemasChokhaEmpireMoga,Punjabi,14:30,Gold,200₹,74,0
,Moga,142001,CineroyaleCinemasChokhaEmpireMoga,Punjabi,14:30,Silver,200₹,96,0
,Barnala,148101,GeCinemasBarnala,Punjabi,14:30,Silver,180₹,48,0
,Barnala,148101,GeCinemasBarnala,Punjabi,14:30,Gold,230₹,117,0
,Barnala,148101,GeCinemasBarnala,Punjabi,14:30,Platinum,400₹,12,0
,Hoshiarpur,146001,MirajCinemasHoshiarpur,Punjabi,15:05,Special,150₹,34,0
,Hoshiarpur,146001,MirajCinemasHoshiarpur,Punjabi,15:05,Executive,150₹,101,0
,Khanna,141401,V2VCinemaKhanna,Punjabi,15:15,Gold,150₹,211,19
,Khanna,141401,V2VCinemaKhanna,Punjabi,15:15,Silver,140₹,54,0
,TalwandiBhai,142050,FunIslandCinemasTalwandiBhai,Punjabi,15:40,Gold,150₹,186,0
,TalwandiBhai,142050,FunIslandCinemasTalwandiBhai,Punjabi,15:40,Platinum,200₹,8,0
,Kurukshetra,136118,CarnivalKessalMall,Punjabi,15:45,Silver,180₹,32,3
,Kurukshetra,136118,CarnivalKessalMall,Punjabi,15:45,Gold,200₹,39,2
,Kurukshetra,136118,CarnivalKessalMall,Punjabi,15:45,Platinum,220₹,91,20
,Chandigarh,140603,CarnivalParasMallZirakpur,Punjabi,17:15,Gold,140₹,111,15
,Chandigarh,140603,CarnivalParasMallZirakpur,Punjabi,17:15,Silver,120₹,36,0
,TalwandiBhai,142050,FunCineplexTalwandiBhai,Punjabi,18:00,Royal,130₹,91,13
,TalwandiBhai,142050,FunCineplexTalwandiBhai,Punjabi,18:00,Gold,200₹,8,0
,Ludhiana,141014,CarnivalNirmalLudhiana,Punjabi,18:00,Recliner,200₹,19,11
,Ludhiana,141014,CarnivalNirmalLudhiana,Punjabi,18:00,Gold,150₹,148,22
,Ludhiana,141014,CarnivalNirmalLudhiana,Punjabi,18:00,Silver,150₹,38,0
,Kurukshetra,136118,CarnivalKessalMall,Punjabi,18:20,Silver,180₹,32,0
,Kurukshetra,136118,CarnivalKessalMall,Punjabi,18:20,Gold,200₹,39,2
,Kurukshetra,136118,CarnivalKessalMall,Punjabi,18:20,Platinum,220₹,91,8
,Chandigarh,140603,CarnivalParasMallZirakpur,Punjabi,20:00,Gold,140₹,111,15
,Chandigarh,140603,CarnivalParasMallZirakpur,Punjabi,20:00,Silver,120₹,36,0
Punjab,Tanda,144204,CarnivalLakhiCinemaTanda,Punjabi,20:00,Silver,140₹,51,0
Punjab,Tanda,144204,CarnivalLakhiCinemaTanda,Punjabi,20:00,Gold,160₹,88,0
,Barnala,148101,VrcCinemaBarnala,Punjabi,20:00,Platinum,250₹,14,3
,Barnala,148101,VrcCinemaBarnala,Punjabi,20:00,Gold,180₹,123,0
,Barnala,148101,VrcCinemaBarnala,Punjabi,20:00,Silver,150₹,70,0
,TalwandiBhai,142050,FunCineplexTalwandiBhai,Punjabi,20:30,Royal,130₹,91,13
,TalwandiBhai,142050,FunCineplexTalwandiBhai,Punjabi,20:30,Gold,200₹,8,0
,Ludhiana,141001,WaveOneMoviesLudhiana,Punjabi,20:30,Classic,200₹,132,0
,Ludhiana,141001,WaveOneMoviesLudhiana,Punjabi,20:30,Premium,210₹,134,0
,Ludhiana,141001,WaveOneMoviesLudhiana,Punjabi,20:30,PlatinumPkg,"1,000₹",8,0
,Ludhiana,141014,CarnivalNirmalLudhiana,Punjabi,20:30,Recliner,200₹,19,11
,Ludhiana,141014,CarnivalNirmalLudhiana,Punjabi,20:30,Gold,150₹,148,22
,Ludhiana,141014,CarnivalNirmalLudhiana,Punjabi,20:30,Silver,150₹,38,0
,Hoshiarpur,146001,ShirazNovaCinemazHoshiarpur,Punjabi,20:30,Diamond,130₹,33,0
,Hoshiarpur,146001,ShirazNovaCinemazHoshiarpur,Punjabi,20:30,Gold,100₹,44,0
,Hoshiarpur,146001,ShirazNovaCinemazHoshiarpur,Punjabi,20:30,Silver,100₹,22,0
,Kurukshetra,136118,DivineCineplexKurukshetra,Punjabi,20:45,Silver,200₹,28,0
,Kurukshetra,136118,DivineCineplexKurukshetra,Punjabi,20:45,Gold,230₹,66,0
,Kurukshetra,136118,DivineCineplexKurukshetra,Punjabi,20:45,Diamond,250₹,40,7
,Kurukshetra,136118,DivineCineplexKurukshetra,Punjabi,20:45,Recliner,400₹,8,0
,Kotkapura,151204,FunPlazaKotkapura,Punjabi,21:00,Platinum,300₹,6,0
,Kotkapura,151204,FunPlazaKotkapura,Punjabi,21:00,Royal,170₹,93,11
,Amritsar,143001,InoxVrAmbarsarAmritsar,Punjabi,22:00,Normal,170₹,163,0
,Khanna,141401,V2VCinemaKhanna,Punjabi,22:40,Gold,150₹,211,19
,Khanna,141401,V2VCinemaKhanna,Punjabi,22:40,Silver,140₹,54,0
