State,City,ZIP,Name,Language,Time,Type,Price,Capacity,Booked
,Bengaluru,560055,PvrOrionMallDrRajkumarRoad,Kannada,09:30,Classic,150₹,128,0
,Bengaluru,560055,PvrOrionMallDrRajkumarRoad,Kannada,09:30,Prime,190₹,100,2
,Bengaluru,560055,PvrOrionMallDrRajkumarRoad,Kannada,09:30,Recliner,350₹,17,0
,MangaluruMangalore,575001,PvrNexusMallPandeshwarMangalore,Kannada,09:40,Classic,180₹,126,0
,MangaluruMangalore,575001,PvrNexusMallPandeshwarMangalore,Kannada,09:40,Prime,180₹,32,0
,MangaluruMangalore,575001,PvrNexusMallPandeshwarMangalore,Kannada,09:40,Recliner,350₹,12,0
,MangaluruMangalore,575001,PvrForumFizaMallPandeshwar,Kannada,09:40,Classic,180₹,126,0
,MangaluruMangalore,575001,PvrForumFizaMallPandeshwar,Kannada,09:40,Prime,180₹,40,4
,MangaluruMangalore,575001,PvrForumFizaMallPandeshwar,Kannada,09:40,Recliner,350₹,12,0
,Bengaluru,560064,InoxGalleriaMallYelahanka,Kannada,09:45,Royale,330₹,9,0
,Bengaluru,560064,InoxGalleriaMallYelahanka,Kannada,09:45,Club,220₹,70,4
,Bengaluru,560064,InoxGalleriaMallYelahanka,Kannada,09:45,Executive,210₹,128,0
,BelagaviBelgaum,590001,InoxCampRoadBelagavi,Kannada,09:50,Royal,150₹,8,5
,BelagaviBelgaum,590001,InoxCampRoadBelagavi,Kannada,09:50,Club,130₹,56,0
,BelagaviBelgaum,590001,InoxCampRoadBelagavi,Kannada,09:50,Executive,110₹,14,0
,Chikkaballapur,562101,VaniTheatreChickballapur,Kannada,10:00,GoldClass,120₹,211,0
,Chikkaballapur,562101,VaniTheatreChickballapur,Kannada,10:00,SilverClass,100₹,221,0
,Bengaluru,560022,PvrVaishnaviSapphireMallYeshwanthpur,Kannada,10:00,Classic,160₹,125,20
,Bengaluru,560022,PvrVaishnaviSapphireMallYeshwanthpur,Kannada,10:00,Prime,180₹,40,0
,Bengaluru,560022,PvrVaishnaviSapphireMallYeshwanthpur,Kannada,10:00,Recliner,280₹,14,0
,Bengaluru,560069,InoxCentralJpNagarMantriJunction,Kannada,10:00,Royal,320₹,4,0
,Bengaluru,560069,InoxCentralJpNagarMantriJunction,Kannada,10:00,Club,200₹,234,3
,Bengaluru,560081,BalajiDigital2KCinemaTavarekere,Kannada,10:00,DiamondClass,150₹,163,0
,Bengaluru,560081,BalajiDigital2KCinemaTavarekere,Kannada,10:00,GoldClass,120₹,262,0
,TumakuruTumkur,572106,InoxSMallTumakuru,Kannada,10:10,Royal,250₹,10,0
,TumakuruTumkur,572106,InoxSMallTumakuru,Kannada,10:10,Club,160₹,108,0
,TumakuruTumkur,572106,InoxSMallTumakuru,Kannada,10:10,Executive,140₹,136,0
,Bengaluru,560076,CinepolisSjrCentralMallArekereBannergatta,Kannada,10:10,Normal,180₹,28,0
,Bengaluru,560076,CinepolisSjrCentralMallArekereBannergatta,Kannada,10:10,Executive,180₹,59,0
,Bengaluru,560076,CinepolisSjrCentralMallArekereBannergatta,Kannada,10:10,Premium,180₹,51,0
,Bengaluru,560076,CinepolisSjrCentralMallArekereBannergatta,Kannada,10:10,Vip,350₹,12,0
,Bengaluru,560098,GopalanCinemasArcadeMallMysoreRoad,Kannada,10:15,Gold,250₹,332,1
,Bengaluru,560098,GopalanCinemasArcadeMallMysoreRoad,Kannada,10:15,Sofa,250₹,21,2
Karnataka,Sira,572137,BhagyalakshmiTheatreSira,Kannada,10:15,Balcony,120₹,65,0
,Bengaluru,560052,InoxMantriSquareMalleshwaram,Kannada,10:20,Royal,320₹,8,0
,Bengaluru,560052,InoxMantriSquareMalleshwaram,Kannada,10:20,Club,200₹,268,2
,Bengaluru,560067,KinoCinemasSeegehalliKadugodiBengaluru,Kannada,10:25,Gold,150₹,93,0
,Bengaluru,560067,KinoCinemasSeegehalliKadugodiBengaluru,Kannada,10:25,Silver,150₹,28,0
,Malur,563130,BenakaTheatreMalur,Kannada,10:30,Gold,120₹,376,0
,Malur,563130,BenakaTheatreMalur,Kannada,10:30,Silver,100₹,129,0
,Bengaluru,560060,RobinTheater4KDolbyAtmosKengeriUpanagara,Kannada,10:30,Gold,150₹,194,0
,Bengaluru,560060,RobinTheater4KDolbyAtmosKengeriUpanagara,Kannada,10:30,Silver,100₹,490,0
Karnataka,MysuruMysore,570001,WoodlandsDigital2KProjectionMysore,Kannada,10:30,Balcony,150₹,225,0
