State,City,Name,Language,Time(IST),Area,Price,Capacity,Booked
Karnataka,Bengaluru,PvrDirectorsCutForumRexWalkBengaluru,English,12:40,PlatSup,"1,100₹",17,16
Karnataka,Bengaluru,PvrDirectorsCutForumRexWalkBengaluru,English,12:40,Platinum,"1,000₹",32,21
Telangana,Hyderabad,PrasadsMultiplexHyderabad,English,14:40,Gold,295₹,630,192
Karnataka,Bengaluru,PvrVrBengaluruWhitefieldRoad,English,16:00,GoldPrime,750₹,7,6
Karnataka,Bengaluru,PvrVrBengaluruWhitefieldRoad,English,16:00,Gold,650₹,21,21
Telangana,Hyderabad,InoxGsmMallHyderabad,English,16:20,Royal,250₹,11,10
Telangana,Hyderabad,InoxGsmMallHyderabad,English,16:20,Executive,112₹,141,67
Ncr,GurugramGurgaon,InoxArdeeMallGurugram,English,16:30,PlatinumSuperior,750₹,12,11
Ncr,GurugramGurgaon,InoxArdeeMallGurugram,English,16:30,Platinum,650₹,18,17
Karnataka,Bengaluru,PvrVegaCityBannerghattaRoad,English,17:00,Classic,580₹,116,82
TamilNadu,Chennai,PvrPalazzoTheNexusVijayaMall,English,18:30,Elite,185₹,230,132
TamilNadu,Chennai,PvrPalazzoTheNexusVijayaMall,English,18:30,Budget,66.3₹,26,26
Ncr,Noida,PvrSuperplexMallOfIndiaNoida,English,19:00,Recliner,850₹,22,12
Ncr,Noida,PvrSuperplexMallOfIndiaNoida,English,19:00,Prime,340₹,26,26
Ncr,Noida,PvrSuperplexMallOfIndiaNoida,English,19:00,Classic,320₹,86,27
Maharashtra,Pune,InoxMegaplexPhoenixMallOfTheMillennium,English,19:30,Prime,320₹,80,58
Maharashtra,Pune,InoxMegaplexPhoenixMallOfTheMillennium,English,19:30,Classic,250₹,24,0
Ncr,GurugramGurgaon,GurugramPvrDirectorSCutAmbienceMall,English,20:30,PlatinumSuperior,"1,500₹",17,15
Ncr,GurugramGurgaon,GurugramPvrDirectorSCutAmbienceMall,English,20:30,Platinum,"1,300₹",40,20
Ncr,Delhi,PvrSelectCityWalkDelhi,English,21:45,PSuperior,900₹,16,14
Ncr,Delhi,PvrSelectCityWalkDelhi,English,21:45,Platinum,700₹,24,24
Ncr,Noida,PvrSuperplexLogixNoida,English,21:55,Classic,350₹,89,23
Kerala,Kochi,PvrLuluKochi,English,22:00,Recliner,350₹,10,4
Kerala,Kochi,PvrLuluKochi,English,22:00,Prime,180₹,68,32
Kerala,Kochi,PvrLuluKochi,English,22:00,ClassicPlus,160₹,91,5
Kerala,Kochi,PvrLuluKochi,English,22:00,Classic,140₹,39,1
Kerala,Trivandrum,PvrLuluTrivandrum,English,22:00,Recliner,300₹,8,1
Kerala,Trivandrum,PvrLuluTrivandrum,English,22:00,Prime,160₹,34,7
Kerala,Trivandrum,PvrLuluTrivandrum,English,22:00,Classic,140₹,65,2
Karnataka,Bengaluru,PvrNexusFormerlyForumKoramangala,English,22:30,Prime,820₹,28,27
Karnataka,Bengaluru,PvrNexusFormerlyForumKoramangala,English,22:30,Classic,770₹,68,41
Maharashtra,Mumbai,InoxMegaplexInorbitMallMalad,English,22:45,Club,630₹,16,0
Maharashtra,Mumbai,InoxMegaplexInorbitMallMalad,English,22:45,Royal,630₹,64,28
Ncr,GurugramGurgaon,PvrMgfGurgaon,English,23:30,Prime,490₹,74,23
Ncr,GurugramGurgaon,PvrMgfGurgaon,English,23:30,Classic,380₹,75,2
