State,City,Name,Language,Time(IST),Area,Price,Capacity,Booked
Gujarat,Surat,RajImperialInoxVarachhaRoadSurat,Hindi,09:10,Imperial,₹290,9,9
Gujarat,Surat,RajImperialInoxVarachhaRoadSurat,Hindi,09:10,Platinum,₹150,26,8
Gujarat,Surat,RajImperialInoxVarachhaRoadSurat,Hindi,09:10,Gold,₹112,30,7
Gujarat,Surat,RajImperialInoxVarachhaRoadSurat,Hindi,09:10,Silver,₹100,10,0
Kerala,Trivandrum,PvrLuluTrivandrum,English,09:25,Recliner,₹350,8,4
Kerala,Trivandrum,PvrLuluTrivandrum,English,09:25,Prime,₹190,39,13
Kerala,Trivandrum,PvrLuluTrivandrum,English,09:25,Classic,₹160,60,0
MadhyaPradesh,Indore,InoxC21Mall,Hindi,10:00,Insignia,₹230,48,1
Maharashtra,Mumbai,MetroInoxCinemasMarineLines,English,10:05,Insignia,₹330,47,10
Ncr,GreaterNoida,UsCinemasGalaxyBlueSapphireNoidaExt,Hindi,10:10,Lux,₹130,80,0
Ncr,GreaterNoida,UsCinemasGalaxyBlueSapphireNoidaExt,Hindi,10:10,LuxPlus,₹150,143,0
Rajasthan,Jaipur,InoxGtCentralMallJaipur,Hindi,10:15,Executive,₹260,18,2
Rajasthan,Jaipur,InoxGtCentralMallJaipur,Hindi,10:15,Royale,₹260,46,9
Ncr,Gurgaon,InoxAiplJoyStreetGurgaon,English,10:30,Club,₹160,61,0
Ncr,Gurgaon,InoxAiplJoyStreetGurgaon,English,10:30,Royale,₹160,55,11
Ncr,Gurgaon,InoxAiplJoyStreetGurgaon,English,10:30,Executive,₹140,22,0
Uttarakhand,Haridwar,MovietimeCinemasRaghunathCityMallHaridwar,Hindi,10:30,Silver,₹120,51,0
Uttarakhand,Haridwar,MovietimeCinemasRaghunathCityMallHaridwar,Hindi,10:30,Gold,₹120,124,0
Uttarakhand,Haridwar,MovietimeCinemasRaghunathCityMallHaridwar,Hindi,10:30,Platinum,₹120,21,0
Maharashtra,Pune,InoxBundGardenRoad,English,10:40,Royale,₹220,32,5
Karnataka,Manipal,BharathCinemasManipal,English,11:00,Vip,₹300,12,0
Karnataka,Manipal,BharathCinemasManipal,English,11:00,Gold,₹150,56,7
Karnataka,Manipal,BharathCinemasManipal,English,11:00,Silver,₹150,66,0
Gujarat,Surat,InoxVrMallSurat,Hindi,11:05,RoyalRecliner,₹250,18,0
Gujarat,Surat,InoxVrMallSurat,Hindi,11:05,Royal,₹160,60,0
Gujarat,Surat,InoxVrMallSurat,Hindi,11:05,Club,₹140,122,0
Gujarat,Surat,InoxVrMallSurat,Hindi,11:05,Executive,₹140,34,0
Rajasthan,Jaipur,InoxPinkSquareMallAdarshNagar,Hindi,11:05,Royale,₹220,15,8
Rajasthan,Jaipur,InoxPinkSquareMallAdarshNagar,Hindi,11:05,Club,₹120,145,25
Rajasthan,Jaipur,InoxPinkSquareMallAdarshNagar,Hindi,11:05,Executive,₹120,66,0
Uttarakhand,Haridwar,WavePentagonMallHaridwarSidcul,Hindi,11:15,Classic,₹150,142,30
Maharashtra,Pune,InoxMegaplexPhoenixMallOfTheMillennium,English,11:15,RoyaleRecliners,₹360,49,11
Maharashtra,Mumbai,InoxMegaplexInorbitMallMalad,English,11:35,Insignia,₹350,38,7
Gujarat,Ahmedabad,CityGoldBopal,Hindi,11:45,Executive,₹130,115,26
Karnataka,Bengaluru,CinepolisNexusShantiniketanBengaluru,English,12:00,Normal,₹175,69,2
Karnataka,Bengaluru,CinepolisNexusShantiniketanBengaluru,English,12:00,DoubleSofa,₹260,24,2
Karnataka,Bengaluru,CinepolisNexusShantiniketanBengaluru,English,12:00,Lounger,₹210,9,0
Karnataka,Bengaluru,CinepolisNexusShantiniketanBengaluru,English,12:00,SingleSofa,₹230,6,0
Karnataka,Bengaluru,PvrPhoenixMarketcityMallWhitefieldRoad,English,12:20,Prime,₹390,40,12
Karnataka,Bengaluru,PvrPhoenixMarketcityMallWhitefieldRoad,English,12:20,Classic,₹370,60,0
Karnataka,Bengaluru,PvrOrionMallDrRajkumarRoad,English,12:20,Prime,₹370,36,10
Karnataka,Bengaluru,PvrOrionMallDrRajkumarRoad,English,12:20,Classiic,₹320,60,2
TamilNadu,Coimbatore,BroadwayCinemasCoimbatore,Tamil,12:20,Elite,₹190.78,145,8
TamilNadu,Coimbatore,BroadwayCinemasCoimbatore,Tamil,12:20,Economy,₹60.12,15,3
Karnataka,Bengaluru,PvrNexusFormerlyForumKoramangala,English,12:20,Prime,₹340,28,10
Karnataka,Bengaluru,PvrNexusFormerlyForumKoramangala,English,12:20,Classic,₹320,68,0
Odisha,Sambalpur,EylexCinemasCityCenterMall,Hindi,12:45,Gold,₹150,33,0
Odisha,Sambalpur,EylexCinemasCityCenterMall,Hindi,12:45,Platinum,₹150,103,4
Odisha,Sambalpur,EylexCinemasCityCenterMall,Hindi,12:45,Silver,₹150,22,0
Maharashtra,Pune,PvrIconThePavillionPune,English,12:50,Recliner,₹510,14,2
Maharashtra,Pune,PvrIconThePavillionPune,English,12:50,Prime,₹200,189,24
Maharashtra,Pune,PvrIconThePavillionPune,English,12:50,Classic,₹170,40,0
MadhyaPradesh,Indore,InoxNexusIndoreCentralMallRegalSquare,Hindi,12:55,Club,₹150,232,12
MadhyaPradesh,Indore,InoxNexusIndoreCentralMallRegalSquare,Hindi,12:55,Executive,₹140,45,1
Karnataka,Bengaluru,PvrDirectorsCutForumRexWalkBengaluru,English,13:00,PlatSup,₹600,16,4
Karnataka,Bengaluru,PvrDirectorsCutForumRexWalkBengaluru,English,13:00,Platinum,₹500,32,13
Uttarakhand,Haridwar,MovietimeCinemasRaghunathCityMallHaridwar,Hindi,13:15,Silver,₹120,51,0
Uttarakhand,Haridwar,MovietimeCinemasRaghunathCityMallHaridwar,Hindi,13:15,Gold,₹120,124,0
Uttarakhand,Haridwar,MovietimeCinemasRaghunathCityMallHaridwar,Hindi,13:15,Platinum,₹120,21,0
UttarPradesh,Lucknow,InoxMegaplexPhoenixPalassioMall,Hindi,13:25,Club,₹250,48,0
UttarPradesh,Lucknow,InoxMegaplexPhoenixPalassioMall,Hindi,13:25,Executive,₹250,24,18
UttarPradesh,Lucknow,InoxMegaplexPhoenixPalassioMall,Hindi,13:25,Royale,₹250,63,27
Gujarat,Surat,RajhansCinemasRajhansFlamingoKatargamSurat,Hindi,13:25,Recliner,₹310,22,0
Gujarat,Surat,RajhansCinemasRajhansFlamingoKatargamSurat,Hindi,13:25,Executive,₹180,226,24
Gujarat,Surat,RajhansCinemasRajhansFlamingoKatargamSurat,Hindi,13:25,Royal,₹160,66,0
