State,City,Name,Language,Time(IST),Area,Price,Capacity,Booked
Kerala,Kochi,PvrOberonMallKochi,Malayalam,09:45,ClassicPlus,₹140,104,31
Kerala,Kochi,PvrOberonMallKochi,Malayalam,09:45,Classic,₹110,54,2
Kerala,Kozhikode,ArcCoronation4KDolbyAtmos,Malayalam,10:00,Elite,₹160,146,12
Kerala,Kuthuparamba,BabyCinemasKuthuparamba,Malayalam,10:00,Standard,₹110,168,5
Kerala,Kochi,PvrForumMallKochi,Malayalam,10:00,Recliner,₹450,10,0
Kerala,Kochi,PvrForumMallKochi,Malayalam,10:00,Elite,₹220,94,21
Kerala,Kochi,PvrForumMallKochi,Malayalam,10:00,Prime,₹210,48,0
Kerala,Kochi,PvrForumMallKochi,Malayalam,10:00,Classic,₹200,32,0
Kerala,Kochi,PvrLuluKochi,Malayalam,10:00,Recliner,₹450,56,15
Karnataka,Bengaluru,PvrOrionMallDrRajkumarRoad,Malayalam,10:00,Recliner,₹230,14,4
Karnataka,Bengaluru,PvrOrionMallDrRajkumarRoad,Malayalam,10:00,Prime,₹160,100,10
Karnataka,Bengaluru,PvrOrionMallDrRajkumarRoad,Malayalam,10:00,Classiic,₹112,128,8
Kerala,Trivandrum,PvrLuluTrivandrum,Malayalam,10:00,Recliner,₹400,8,8
Kerala,Trivandrum,PvrLuluTrivandrum,Malayalam,10:00,Prime,₹220,84,16
Kerala,Trivandrum,PvrLuluTrivandrum,Malayalam,10:00,Classic,₹190,88,4
Kerala,Kollam,RevathyCinemaxRgbRealLaserParippally,Malayalam,10:15,Platinum,₹250,28,0
Kerala,Kollam,RevathyCinemaxRgbRealLaserParippally,Malayalam,10:15,Gold,₹150,181,3
Kerala,Nooranad,SwathyScreensNooranad,Malayalam,10:15,Premium,₹150,140,1
Kerala,Nooranad,SwathyScreensNooranad,Malayalam,10:15,GoldPlus,₹200,12,0
Kerala,Kozhikode,PalaxiCinemasHiLiteMallKozhikode,Malayalam,10:15,Recliner,₹300,27,1
Kerala,Kozhikode,PalaxiCinemasHiLiteMallKozhikode,Malayalam,10:15,Premium,₹150,146,6
Kerala,Kozhikode,PalaxiCinemasHiLiteMallKozhikode,Malayalam,10:15,Executive,₹100,25,6
Kerala,Kozhikode,PalaxiCinemasHiLiteMallKozhikode,Malayalam,10:15,Lounger,₹180,22,0
Karnataka,Bengaluru,InoxNexusWhitefield,Malayalam,10:15,Silver,₹130,98,12
Karnataka,Bengaluru,InoxNexusWhitefield,Malayalam,10:15,Premiere,₹112,100,0
Kerala,Thalassery,MagicFramesDowntownMallThalassery,Malayalam,10:20,Gold,₹140,131,15
Kerala,Trivandrum,CinepolisMotTrivandrum,Malayalam,10:25,Normal,₹180,32,0
Kerala,Trivandrum,CinepolisMotTrivandrum,Malayalam,10:25,Executive,₹200,128,1
Kerala,Trivandrum,CinepolisMotTrivandrum,Malayalam,10:25,Premium,₹220,76,4
Kerala,Trivandrum,CinepolisMotTrivandrum,Malayalam,10:25,Vip,₹400,12,12
Karnataka,Bengaluru,PvrNexusFormerlyForumKoramangala,Malayalam,10:25,Lounger,₹250,11,0
