State,City,ZIP,Name,Language,Time,Type,Price,Capacity,Booked
,Kakinada,533001,MayuriAcDtsKakinada,Telugu,11:30,Premium,112₹,401,0
,Kakinada,533001,MayuriAcDtsKakinada,Telugu,11:30,NonPremium,75₹,401,0
,Ajmer,305001,PlazaCinemaAjmer,Hindi,12:00,Balcony,70₹,100,0
,Ajmer,305001,PlazaCinemaAjmer,Hindi,12:00,DressCircle,60₹,100,0
,Ajmer,305001,PlazaCinemaAjmer,Hindi,12:00,Janta,50₹,50,0
,Pusad,445204,VijayTalkiesPusad,Hindi,12:00,Platinum,120₹,4,0
,Pusad,445204,VijayTalkiesPusad,Hindi,12:00,Gold,100₹,15,0
,Pusad,445204,VijayTalkiesPusad,Hindi,12:00,Silver,60₹,80,0
WestBengal,Hooghly,712124,RabindraManchaBhadreswar,Hindi,13:00,Balcony,99₹,50,0
WestBengal,Hooghly,712124,RabindraManchaBhadreswar,Hindi,13:00,RearStall,50₹,50,0
,Bengaluru,560016,SriLakshmiAC4KProjectionRammurthyNagar,Telugu,13:30,Balcony,150₹,454,0
,Nabadwip,741302,AlochayaCinemaNabadwip,Hindi,13:30,Special,50₹,42,0
,Nabadwip,741302,AlochayaCinemaNabadwip,Hindi,13:30,RearStall,40₹,115,0
,Nabadwip,741302,AlochayaCinemaNabadwip,Hindi,13:30,FrontStall,40₹,88,0
,Kakinada,533001,MayuriAcDtsKakinada,Telugu,14:30,Premium,112₹,399,0
,Kakinada,533001,MayuriAcDtsKakinada,Telugu,14:30,NonPremium,75₹,399,0
,Ajmer,305001,PlazaCinemaAjmer,Hindi,15:00,Balcony,70₹,100,0
,Ajmer,305001,PlazaCinemaAjmer,Hindi,15:00,DressCircle,60₹,100,0
,Ajmer,305001,PlazaCinemaAjmer,Hindi,15:00,Janta,50₹,50,0
,Pusad,445204,VijayTalkiesPusad,Hindi,15:00,Platinum,120₹,4,0
,Pusad,445204,VijayTalkiesPusad,Hindi,15:00,Gold,100₹,15,0
,Pusad,445204,VijayTalkiesPusad,Hindi,15:00,Silver,60₹,80,0
WestBengal,Hooghly,712124,RabindraManchaBhadreswar,Hindi,16:00,Balcony,99₹,50,0
WestBengal,Hooghly,712124,RabindraManchaBhadreswar,Hindi,16:00,RearStall,50₹,50,0
,Nabadwip,741302,AlochayaCinemaNabadwip,Hindi,16:30,Special,50₹,42,0
,Nabadwip,741302,AlochayaCinemaNabadwip,Hindi,16:30,RearStall,40₹,115,0
,Nabadwip,741302,AlochayaCinemaNabadwip,Hindi,16:30,FrontStall,40₹,88,0
,Ajmer,305001,PlazaCinemaAjmer,Hindi,18:00,Balcony,70₹,100,0
,Ajmer,305001,PlazaCinemaAjmer,Hindi,18:00,DressCircle,60₹,100,0
,Ajmer,305001,PlazaCinemaAjmer,Hindi,18:00,Janta,50₹,50,0
,Pusad,445204,VijayTalkiesPusad,Hindi,18:00,Platinum,120₹,4,0
,Pusad,445204,VijayTalkiesPusad,Hindi,18:00,Gold,100₹,15,0
,Pusad,445204,VijayTalkiesPusad,Hindi,18:00,Silver,60₹,80,0
WestBengal,Hooghly,712124,RabindraManchaBhadreswar,Hindi,18:30,Balcony,99₹,50,0
WestBengal,Hooghly,712124,RabindraManchaBhadreswar,Hindi,18:30,RearStall,50₹,50,0
,Kakinada,533001,MayuriAcDtsKakinada,Telugu,18:30,Premium,112₹,351,2
,Kakinada,533001,MayuriAcDtsKakinada,Telugu,18:30,NonPremium,75₹,118,20
,Nabadwip,741302,AlochayaCinemaNabadwip,Hindi,19:30,Special,50₹,42,0
,Nabadwip,741302,AlochayaCinemaNabadwip,Hindi,19:30,RearStall,40₹,115,0
,Nabadwip,741302,AlochayaCinemaNabadwip,Hindi,19:30,FrontStall,40₹,88,0
,Ajmer,305001,PlazaCinemaAjmer,Hindi,21:00,Balcony,70₹,100,0
,Ajmer,305001,PlazaCinemaAjmer,Hindi,21:00,DressCircle,60₹,100,0
,Ajmer,305001,PlazaCinemaAjmer,Hindi,21:00,Janta,50₹,50,0
,Pusad,445204,VijayTalkiesPusad,Hindi,21:00,Platinum,120₹,4,0
,Pusad,445204,VijayTalkiesPusad,Hindi,21:00,Gold,100₹,15,0
,Pusad,445204,VijayTalkiesPusad,Hindi,21:00,Silver,60₹,80,0
,Kakinada,533001,MayuriAcDtsKakinada,Telugu,21:30,Premium,112₹,351,50
,Kakinada,533001,MayuriAcDtsKakinada,Telugu,21:30,NonPremium,75₹,118,18
