State,City,ZIP,Name,Language,Time,Type,Price,Capacity,Booked
Maharashtra,Mumbai,400086,InoxRCityGhatkopar,English,09:10,Insignia,370₹,46,19
Karnataka,Bengaluru,560067,CinepolisForumShantiniketanBengaluru,English,10:15,Normal,200₹,56,11
Karnataka,Bengaluru,560067,CinepolisForumShantiniketanBengaluru,English,10:15,DoubleSofa,200₹,24,5
Karnataka,Bengaluru,560067,CinepolisForumShantiniketanBengaluru,English,10:15,Lounger,200₹,9,0
Karnataka,Bengaluru,560067,CinepolisForumShantiniketanBengaluru,English,10:15,SingleSofa,200₹,4,0
Gujarat,Surat,394510,TimeCinemaGalaxyCirclePalSurat,English,11:00,InfinitySofa,220₹,12,2
UttarPradesh,NationalCapitalRegionNcr,110017,PvrSelectCityWalkGoldDelhi,English,11:00,Platinum,600₹,16,9
UttarPradesh,NationalCapitalRegionNcr,110017,PvrSelectCityWalkGoldDelhi,English,11:00,DboxPlatinum,900₹,16,10
Maharashtra,Mumbai,400064,InoxMegaplexInorbitMallMalad,English,12:05,Insignia,470₹,42,10
Karnataka,Bengaluru,560095,PvrNexusFormerlyForumKoramangala,English,12:25,3DClassic,280₹,103,65
Karnataka,Bengaluru,560048,PvrPhoenixMarketcityMallWhitefieldRoad,English,13:25,3DClassic,280₹,120,86
Karnataka,Bengaluru,560048,PvrPhoenixMarketcityMallWhitefieldRoad,English,13:25,3DRecliner,460₹,8,8
Maharashtra,Pune,411014,PvrPhoenixMarketCityGoldPune,English,13:30,GoldClassic,500₹,24,24
Maharashtra,Pune,411014,PvrPhoenixMarketCityGoldPune,English,13:30,GoldPrime,550₹,22,21
MadhyaPradesh,Indore,452001,PvrTreasureIslandMallIndore,Hindi,14:35,Classic,250₹,26,6
MadhyaPradesh,Indore,452001,PvrTreasureIslandMallIndore,Hindi,14:35,Prime,280₹,46,16
MadhyaPradesh,Indore,452001,PvrTreasureIslandMallIndore,Hindi,14:35,Recliner,400₹,8,4
Mizoram,Aizawl,796014,RemphamLyCinemaAizawl,English,15:00,Bronze,250₹,8,0
Mizoram,Aizawl,796014,RemphamLyCinemaAizawl,English,15:00,Silver,350₹,16,0
Mizoram,Aizawl,796014,RemphamLyCinemaAizawl,English,15:00,Gold,450₹,16,4
Mizoram,Aizawl,796014,RemphamLyCinemaAizawl,English,15:00,Couple,550₹,8,6
Mizoram,Aizawl,796014,RemphamLyCinemaAizawl,English,15:00,Recliner,650₹,4,4
Gujarat,Surat,395007,PvrRahulRajSurat,Hindi,15:30,Classic,170₹,26,0
Gujarat,Surat,395007,PvrRahulRajSurat,Hindi,15:30,ClassicPlus,190₹,12,0
Gujarat,Surat,395007,PvrRahulRajSurat,Hindi,15:30,Prime,210₹,111,13
Gujarat,Surat,395007,PvrRahulRajSurat,Hindi,15:30,Recliner,410₹,20,5
Gujarat,Surat,395007,PvrRahulRajSurat,Hindi,15:30,Classic,210₹,26,0
