State,City,Name,Language,Time(IST),Area,Price,Capacity,Booked
Maharashtra,Pune,InoxMegaplexPhoenixMallOfTheMillennium,English,09:30,RoyaleRecliners,₹360,49,3
Maharashtra,Mumbai,PvrInfinitiMaladMumbai,English,09:30,Prime,₹270,52,12
Maharashtra,Mumbai,PvrInfinitiMaladMumbai,English,09:30,Classic,₹250,24,0
Punjab,Mohali,PvrVrPunjabMallMohali,English,10:00,Prime,₹200,38,0
Punjab,Mohali,PvrVrPunjabMallMohali,English,10:00,ClassicPlus,₹180,48,12
Punjab,Mohali,PvrVrPunjabMallMohali,English,10:00,Classic,₹160,48,0
MadhyaPradesh,Indore,InoxPhoenixCitadelMallIndore,Hindi,10:15,Royal,₹160,43,5
MadhyaPradesh,Indore,InoxPhoenixCitadelMallIndore,Hindi,10:15,Club,₹140,123,4
MadhyaPradesh,Indore,InoxPhoenixCitadelMallIndore,Hindi,10:15,Executive,₹130,22,0
Goa,VascoDaGama,1930Vasco,English,10:15,Recliner,₹300,8,0
Goa,VascoDaGama,1930Vasco,English,10:15,RoyalRecliner,₹300,35,0
Ncr,Noida,PvrSuperplexLogixNoida,English,10:15,Classic,₹190,89,13
Ncr,GurugramGurgaon,GurugramPvrDirectorSCutAmbienceMall,English,10:30,Platinum,₹550,40,0
Ncr,GurugramGurgaon,GurugramPvrDirectorSCutAmbienceMall,English,10:30,PlatinumSuperior,₹550,17,4
Maharashtra,Mumbai,PvrIconOberoiMallGoregaonE,English,10:45,Recliner,₹230,34,2
Maharashtra,Mumbai,PvrIconOberoiMallGoregaonE,English,10:45,Prime,₹160,147,3
Maharashtra,Mumbai,PvrIconOberoiMallGoregaonE,English,10:45,Classic,₹150,45,1
MadhyaPradesh,Indore,InoxC21Mall,Hindi,11:15,Royal,₹150,74,3
MadhyaPradesh,Indore,InoxC21Mall,Hindi,11:15,Club,₹140,68,0
MadhyaPradesh,Indore,InoxC21Mall,Hindi,11:15,Executive,₹130,32,1
UttarPradesh,Lucknow,PvrSuperplexLuluLucknow,Hindi,11:20,Recliner,₹240,17,2
UttarPradesh,Lucknow,PvrSuperplexLuluLucknow,Hindi,11:20,Classic,₹130,30,0
UttarPradesh,Lucknow,PvrSuperplexLuluLucknow,Hindi,11:20,ClassicPlus,₹130,45,0
UttarPradesh,Lucknow,PvrSuperplexLuluLucknow,Hindi,11:20,Prime,₹130,108,14
Gujarat,Gandhinagar,RWorldR21CinemaGandhinagar,Hindi,11:31,Pl,₹150,14,5
Gujarat,Gandhinagar,RWorldR21CinemaGandhinagar,Hindi,11:31,Go,₹140,101,0
Gujarat,Gandhinagar,RWorldR21CinemaGandhinagar,Hindi,11:31,Si,₹140,31,0
Ncr,GurugramGurgaon,InoxGurgaonSapphire83,Hindi,11:35,RoyalRecliner,₹460,8,0
Ncr,GurugramGurgaon,InoxGurgaonSapphire83,Hindi,11:35,Club,₹160,45,0
Ncr,GurugramGurgaon,InoxGurgaonSapphire83,Hindi,11:35,Royal,₹160,115,0
Gujarat,Surat,TimeCinemaGalaxyCirclePalSurat,Hindi,12:00,InfinitySofa,₹150,34,0
Gujarat,Ahmedabad,MirajCinemasCinePrideKrishnaNagar,Hindi,12:00,Gold,₹140,27,0
Gujarat,Ahmedabad,MirajCinemasCinePrideKrishnaNagar,Hindi,12:00,Platinum,₹140,98,2
Maharashtra,Mumbai,MaxusCinemasBhayander,Hindi,12:45,CoupleRecl,₹199,14,5
Maharashtra,Mumbai,MaxusCinemasBhayander,Hindi,12:45,Recliners,₹199,44,3
Rajasthan,Jaipur,InoxGtCentralMallJaipur,Hindi,12:50,Insignia,₹430,25,7
Ncr,Delhi,PvrSelectCityWalkDelhi,English,12:50,Platinum,₹500,24,3
Ncr,Delhi,PvrSelectCityWalkDelhi,English,12:50,PSuperior,₹500,16,9
Gujarat,Ahmedabad,MirajCityPulseAhmedabad,Hindi,13:30,Gold,₹150,66,10
Maharashtra,Pune,PvrDirectorsCutKopaPune,English,13:35,PlatinumSuperior,₹640,13,8
Maharashtra,Pune,PvrDirectorsCutKopaPune,English,13:35,Platinum,₹360,12,0
Maharashtra,Thane,CinepolisVivianaMallThane,English,13:35,Normal,₹350,108,9
Karnataka,Bengaluru,PvrSuperplexForumMallKanakapuraRoad,English,13:40,LuxePrime,₹349,21,9
Karnataka,Bengaluru,PvrSuperplexForumMallKanakapuraRoad,English,13:40,Luxe,₹349,32,0
Gujarat,Surat,TimeCinemaGalaxyCirclePalSurat,Hindi,14:15,InfinitySofa,₹150,34,0
Telangana,Hyderabad,PvrNexusMallKukatpallyHyderabad,English,14:20,Recliner,₹250,13,0
Telangana,Hyderabad,PvrNexusMallKukatpallyHyderabad,English,14:20,Classic,₹150,244,64
Ncr,GurugramGurgaon,InoxArdeeMallGurugram,English,14:20,Platinum,₹600,18,0
Ncr,GurugramGurgaon,InoxArdeeMallGurugram,English,14:20,PlatinumSuperior,₹600,12,2
Maharashtra,Pune,PvrPhoenixMarketCityPune,English,15:10,4DxPrime,₹420,72,5
Maharashtra,Pune,PvrPhoenixMarketCityPune,English,15:10,4DxClassic,₹370,48,3
Bihar,Bhagalpur,FmCineplexBhagalpur,Hindi,15:30,ReclinerSofa,₹700,8,0
Bihar,Bhagalpur,FmCineplexBhagalpur,Hindi,15:30,Platinum,₹200,167,2
Bihar,Bhagalpur,FmCineplexBhagalpur,Hindi,15:30,Gold,₹150,100,0
Karnataka,Bengaluru,InoxMegaplexMallOfAsiaBangalore,English,15:50,Royal,₹350,26,19
Karnataka,Bengaluru,InoxMegaplexMallOfAsiaBangalore,English,15:50,Recliners,₹350,28,3
UttarPradesh,ChandpurSiau,SargamTheatreChandpurSiauBijnor,Hindi,16:15,Silver,₹80,48,0
UttarPradesh,ChandpurSiau,SargamTheatreChandpurSiauBijnor,Hindi,16:15,Gold,₹80,99,0
Gujarat,Surat,AppleCinemaJahangirpuraSurat,Hindi,16:30,Platinum,₹130,94,0
Kerala,Trivandrum,PvrLuluTrivandrum,English,16:35,Prime,₹350,32,4
Kerala,Trivandrum,PvrLuluTrivandrum,English,16:35,Classic,₹300,48,1
Ncr,GreaterNoida,RajhansCinemasGalaxyDiamondPlazaGreaterNoida,Hindi,17:00,Recliner,₹300,14,1
Ncr,GreaterNoida,RajhansCinemasGalaxyDiamondPlazaGreaterNoida,Hindi,17:00,Executive,₹180,82,0
Ncr,GreaterNoida,RajhansCinemasGalaxyDiamondPlazaGreaterNoida,Hindi,17:00,Royal,₹170,33,0
Ncr,GreaterNoida,RajhansCinemasGalaxyDiamondPlazaGreaterNoida,Hindi,17:00,Marvel,₹150,22,0
Telangana,Hyderabad,PvrNextGalleriaMallPanjagutta,English,17:15,Classic,₹150,54,13
UttarPradesh,ChandpurSiau,SargamTheatreChandpurSiauBijnor,Hindi,19:30,Silver,₹80,48,0
UttarPradesh,ChandpurSiau,SargamTheatreChandpurSiauBijnor,Hindi,19:30,Gold,₹80,99,0
Maharashtra,Mumbai,PvrMarketCityKurlaPremiere,English,20:25,4DxPrime,₹430,84,14
Maharashtra,Mumbai,PvrMarketCityKurlaPremiere,English,20:25,4DxClassic,₹380,60,0
Gujarat,Surat,TimeCinemaGalaxyCirclePalSurat,Hindi,21:30,InfinitySofa,₹200,34,0
Karnataka,Bengaluru,PvrNexusFormerlyForumKoramangala,English,22:10,Prime,₹230,32,20
Karnataka,Bengaluru,PvrNexusFormerlyForumKoramangala,English,22:10,Classic,₹210,71,8
