State,City,Name,Language,Time(IST),Area,Price,Capacity,Booked
TamilNadu,Chennai,MayajaalMultiplexEcrChennai,Tamil,11:50,FirstClass,₹190.78,134,0
TamilNadu,Madurai,InoxVishaalDeMall,Tamil,12:00,Club,₹165,154,20
TamilNadu,Madurai,InoxVishaalDeMall,Tamil,12:00,Executive,₹60.12,24,24
TamilNadu,Chennai,PvrEscapeExpressAvenueMall,Tamil,12:15,Elite,₹165,99,33
TamilNadu,Chennai,PvrEscapeExpressAvenueMall,Tamil,12:15,Budget,₹60.12,11,11
TamilNadu,Chennai,PvrAmpaMallNelsonManickamRoad,Tamil,12:20,Prime,₹165,182,22
TamilNadu,Chennai,PvrAmpaMallNelsonManickamRoad,Tamil,12:20,Classic,₹60.12,32,32
TamilNadu,Chennai,PvrGrandGaladaPallavaram,Tamil,12:25,Prime,₹190.78,152,16
TamilNadu,Chennai,PvrGrandGaladaPallavaram,Tamil,12:25,Classic,₹60.12,28,20
TamilNadu,Chennai,InoxTheMarinaMallOmr,Tamil,12:30,Club,₹165,137,2
TamilNadu,Chennai,InoxTheMarinaMallOmr,Tamil,12:30,Executive,₹60.12,16,11
TamilNadu,Chennai,InoxLuxePhoenixMarketCityVelachery,Tamil,12:40,Elite,₹165.29,134,21
TamilNadu,Chennai,InoxLuxePhoenixMarketCityVelachery,Tamil,12:40,Budget,₹60.12,24,2
TamilNadu,Coimbatore,BroadwayCinemasCoimbatore,Tamil,12:40,Elite,₹190.78,145,0
TamilNadu,Coimbatore,BroadwayCinemasCoimbatore,Tamil,12:40,Economy,₹60.12,15,0
TamilNadu,Chennai,PvrPeramburSpectrumMall,Tamil,12:55,Elite,₹190.78,240,0
TamilNadu,Chennai,PvrPeramburSpectrumMall,Tamil,12:55,Budget,₹60.12,27,27
TamilNadu,Chennai,AgsCinemasVillivakkam,Tamil,15:00,Diamond,₹190,147,18
TamilNadu,Chennai,AgsCinemasVillivakkam,Tamil,15:00,Pearl,₹60,17,17
TamilNadu,Coimbatore,InoxProzoneMallCoimbatore,Tamil,15:20,Club,₹179,148,23
TamilNadu,Coimbatore,InoxProzoneMallCoimbatore,Tamil,15:20,Executive,₹60.12,22,6
TamilNadu,Chennai,InoxNationalArcotRoad,Tamil,15:30,Silver,₹165,130,82
TamilNadu,Chennai,InoxNationalArcotRoad,Tamil,15:30,Premiere,₹60.12,15,15
TamilNadu,Chennai,PvrSklsGalaxyMallRedHillsChennai,Tamil,15:35,Prime,₹165,81,81
TamilNadu,Chennai,PvrSklsGalaxyMallRedHillsChennai,Tamil,15:35,Classic,₹60.12,16,8
TamilNadu,Chennai,PvrVrChennaiAnnaNagar,Tamil,15:45,Prime,₹165,142,11
TamilNadu,Chennai,PvrVrChennaiAnnaNagar,Tamil,15:45,Classic,₹60.12,34,34
TamilNadu,Chennai,PvrHeritageRslEcrChennai,Tamil,19:10,Prime,₹190.78,99,13
TamilNadu,Chennai,PvrHeritageRslEcrChennai,Tamil,19:10,Classic,₹60.12,11,11
TamilNadu,Chennai,PvrPalazzoTheNexusVijayaMall,Tamil,22:00,Elite,₹165,210,52
TamilNadu,Chennai,PvrPalazzoTheNexusVijayaMall,Tamil,22:00,Budget,₹60.12,27,27
TamilNadu,Chennai,CinepolisBsrMallOmrThoraipakkam,Tamil,22:20,Normal,₹60.12,17,17
TamilNadu,Chennai,CinepolisBsrMallOmrThoraipakkam,Tamil,22:20,Executive,₹165.29,151,10
