State,City,Name,Language,Time,Type,Price,Capacity,Booked
WestBengal,Kolkata,InoxHilandPark,Bengali,11:15,Royal,300₹,18,0
WestBengal,Kolkata,InoxHilandPark,Bengali,11:15,Premier,112₹,29,0
WestBengal,Kolkata,InoxHilandPark,Bengali,11:15,Silver,112₹,147,5
WestBengal,Kolkata,CarnivalArtiSuncityMallBarasat,Bengali,11:30,Diamond,100₹,115,4
WestBengal,Kolkata,CarnivalArtiSuncityMallBarasat,Bengali,11:30,Gold,89₹,60,0
WestBengal,Kolkata,CarnivalArtiSuncityMallBarasat,Bengali,11:30,Silver,89₹,40,0
WestBengal,BerhamporeWB,SilverScreenBerhampore,Bengali,11:45,Premium,110₹,36,0
WestBengal,BerhamporeWB,SilverScreenBerhampore,Bengali,11:45,Deluxe,160₹,69,0
WestBengal,Kalyani,SangamCinemaKalyani,Bengali,11:45,Comfort,80₹,31,0
WestBengal,Kalyani,SangamCinemaKalyani,Bengali,11:45,SuperComfort,80₹,71,2
WestBengal,Kalyani,SangamCinemaKalyani,Bengali,11:45,Recliner,120₹,8,2
WestBengal,Hooghly,SvfCinemasKpsMallMilonCinemaChinsurah,Bengali,11:45,Lounger,99₹,14,0
WestBengal,Hooghly,SvfCinemasKpsMallMilonCinemaChinsurah,Bengali,11:45,Gold,99₹,30,0
WestBengal,Hooghly,SvfCinemasKpsMallMilonCinemaChinsurah,Bengali,11:45,Platinum,99₹,45,0
WestBengal,Hooghly,SvfCinemasKpsMallMilonCinemaChinsurah,Bengali,11:45,Sofa,99₹,13,2
WestBengal,Kolkata,SvfCinemasWoodSquareMallNarendrapur,Bengali,11:55,Gold,112₹,36,0
WestBengal,Kolkata,SvfCinemasWoodSquareMallNarendrapur,Bengali,11:55,Platinum,112₹,85,0
WestBengal,Kolkata,SvfCinemasWoodSquareMallNarendrapur,Bengali,11:55,Royal,199₹,14,0
WestBengal,Kolkata,CarnivalSaltLake,Bengali,12:00,Silver,89₹,190,2
WestBengal,Durgapur,CarnivalCityCenter,Bengali,12:10,Economy,89₹,34,0
WestBengal,Durgapur,CarnivalCityCenter,Bengali,12:10,Regular,99₹,65,0
WestBengal,Durgapur,CarnivalCityCenter,Bengali,12:10,Executive,99₹,168,2
WestBengal,Burdwan,InoxBurdwanArcadeBBGhoshRoad,Bengali,12:20,Club,140₹,72,0
