City,Name,Language,Time,Type,Price,Capacity,Booked
Mumbai,MaxusCinemasBorivaliW,Hindi,07:00,Couple,249₹,26,24
Mumbai,MaxusCinemasBorivaliW,Hindi,07:00,Recliner,249₹,41,13
Kanpur,JugulPalaceCinemaKanpur,Hindi,08:00,Balcony,110₹,15,0
Surat,InoxVrMallSurat,Hindi,08:40,RoyalRecliner,280₹,18,6
Surat,InoxVrMallSurat,Hindi,08:40,Royal,140₹,60,13
Surat,InoxVrMallSurat,Hindi,08:40,Club,112₹,122,2
Surat,InoxVrMallSurat,Hindi,08:40,Executive,112₹,34,0
Gandhinagar,InoxR16Gandhinagar,Hindi,09:00,Platinum,150₹,8,2
Gandhinagar,InoxR16Gandhinagar,Hindi,09:00,Gold,100₹,122,4
Gandhinagar,InoxR16Gandhinagar,Hindi,09:00,Silver,100₹,20,0
Mumbai,MetroInoxCinemasMarineLines,Hindi,09:00,Club,180₹,129,0
Mumbai,MetroInoxCinemasMarineLines,Hindi,09:00,Royale,180₹,92,19
Mumbai,MetroInoxCinemasMarineLines,Hindi,09:00,Executive,160₹,30,0
Ahmedabad,CityGoldSatelliteAhmedabad,Hindi,09:00,Executive,150₹,124,49
Vadodara,PvrNilamberTriumphVadodara,Hindi,09:10,Classic,110₹,28,0
Vadodara,PvrNilamberTriumphVadodara,Hindi,09:10,Prime,110₹,84,8
Vadodara,PvrNilamberTriumphVadodara,Hindi,09:10,Recliner,250₹,10,0
Jigani,InoxForumNeighbourhoodMallWhitefield,Hindi,09:15,Premiere,236₹,78,0
Jigani,InoxForumNeighbourhoodMallWhitefield,Hindi,09:15,Silver,236₹,79,19
Surat,CinepolisImperialSquareMallSurat,Hindi,09:15,Normal,140₹,22,0
Surat,CinepolisImperialSquareMallSurat,Hindi,09:15,Executive,140₹,67,24
Surat,CinepolisImperialSquareMallSurat,Hindi,09:15,Premium,160₹,33,2
Mumbai,InoxNeelyogGhatkoparE,Hindi,09:25,Executive,112₹,40,0
Mumbai,InoxNeelyogGhatkoparE,Hindi,09:25,Premier,112₹,160,0
Mumbai,InoxNeelyogGhatkoparE,Hindi,09:25,Silver,112₹,89,14
Mumbai,PvrIconPhoenixPalladiumLowerParelMumbai,Hindi,09:30,Lounger,170₹,10,0
Mumbai,PvrIconPhoenixPalladiumLowerParelMumbai,Hindi,09:30,Classic,150₹,39,5
Mumbai,PvrIconPhoenixPalladiumLowerParelMumbai,Hindi,09:30,Prime,220₹,68,20
Mumbai,PvrIconPhoenixPalladiumLowerParelMumbai,Hindi,09:30,Recliner,300₹,14,10
Pune,CinepolisWestendMallAundhPune,Hindi,09:30,Normal,250₹,25,4
Pune,CinepolisWestendMallAundhPune,Hindi,09:30,Executive,250₹,42,6
Pune,CinepolisWestendMallAundhPune,Hindi,09:30,Premium,250₹,48,18
Anand,RAndSCinemasAnand,Hindi,09:35,RedLounge,340₹,26,1
Anand,RAndSCinemasAnand,Hindi,09:35,Platinum,100₹,133,0
Anand,RAndSCinemasAnand,Hindi,09:35,Gold,100₹,48,0
Jamshedpur,PjpCinepolisJamshedpur,Hindi,09:35,Normal,220₹,26,0
Jamshedpur,PjpCinepolisJamshedpur,Hindi,09:35,Executive,240₹,26,0
Jamshedpur,PjpCinepolisJamshedpur,Hindi,09:35,Premium,260₹,68,1
Pune,CinepolisSeasonsMallPune,Hindi,09:40,Normal,150₹,23,0
Pune,CinepolisSeasonsMallPune,Hindi,09:40,Executive,150₹,52,4
Pune,CinepolisSeasonsMallPune,Hindi,09:40,Premium,170₹,40,2
Surat,TimeCinemaGalaxyCirclePalSurat,Hindi,09:45,Gold,160₹,36,2
Ahmedabad,MirajCityPulseAhmedabad,Hindi,10:00,Gold,140₹,56,8
Ranchi,PvrNucleusMallRanchi,Hindi,10:00,Classic,190₹,30,0
Ranchi,PvrNucleusMallRanchi,Hindi,10:00,ClassicPlus,190₹,123,20
Ranchi,PvrNucleusMallRanchi,Hindi,10:00,Prime,220₹,54,0
Ranchi,PvrNucleusMallRanchi,Hindi,10:00,Recliner,440₹,10,1
Kutch,VinayCinemaAdipur,Hindi,10:00,Vip,300₹,14,6
Kutch,VinayCinemaAdipur,Hindi,10:00,Platinum,150₹,30,9
Kutch,VinayCinemaAdipur,Hindi,10:00,Diamond,130₹,42,7
Kutch,VinayCinemaAdipur,Hindi,10:00,Gold,100₹,42,0
Kutch,VinayCinemaAdipur,Hindi,10:00,Silver,100₹,42,0
Bhavnagar,TheEntertainmentParkBhavnagar,Hindi,10:15,Royal,249₹,22,4
Mumbai,PvrDynamixJuhu,Hindi,10:15,Prime,160₹,72,28
Mumbai,PvrDynamixJuhu,Hindi,10:15,Classic,160₹,40,0
Mumbai,MaxusCinemasBhayander,Hindi,10:30,Sofa,249₹,25,20
Mumbai,MaxusCinemasBhayander,Hindi,10:30,PremiumPlus,199₹,52,24
Mumbai,MaxusCinemasBhayander,Hindi,10:30,Premium,149₹,11,0
Amritsar,PvrSctAmritsar,Hindi,10:30,Classic,160₹,12,0
Amritsar,PvrSctAmritsar,Hindi,10:30,Prime,170₹,40,2
Mumbai,PvrHaseenBhiwandi,Hindi,10:30,Classic,100₹,7,0
Mumbai,PvrHaseenBhiwandi,Hindi,10:30,Prime,130₹,32,0
Ahmedabad,PvrAcropolisAhmedabad,Hindi,10:30,Classic,150₹,42,0
Ahmedabad,PvrAcropolisAhmedabad,Hindi,10:30,Prime,150₹,98,25
Ahmedabad,PvrAcropolisAhmedabad,Hindi,10:30,PrimePlus,175₹,14,12
Ahmedabad,PvrAcropolisAhmedabad,Hindi,10:30,Recliner,400₹,11,7
Kanpur,JugulPalaceCinemaKanpur,Hindi,10:40,Balcony,110₹,15,0
Ranaghat,SurendraCinemaRanaghat,Hindi,11:00,Balocny,50₹,69,0
Mumbai,CarnivalImaxWadala,Hindi,11:05,PlatinumOffline,150₹,223,49
Mumbai,CarnivalImaxWadala,Hindi,11:05,GoldOffline,150₹,81,0
Mumbai,CarnivalImaxWadala,Hindi,11:05,PremiumOffline,210₹,52,19
Ahmedabad,SbMultiplexAgoraMallEliteClass,Hindi,11:15,Elite,180₹,96,25
Ahmedabad,SbMultiplexAgoraMallEliteClass,Hindi,11:15,Classic,80₹,28,4
Ahmedabad,WideAngleAhmedabad,Hindi,11:15,Silver,140₹,76,0
Ahmedabad,WideAngleAhmedabad,Hindi,11:15,Gold,140₹,104,51
Surat,InoxVrMallSurat,Hindi,11:45,RoyalRecliner,330₹,18,15
Surat,InoxVrMallSurat,Hindi,11:45,Royal,170₹,60,20
Surat,InoxVrMallSurat,Hindi,11:45,Club,150₹,122,5
Surat,InoxVrMallSurat,Hindi,11:45,Executive,140₹,34,0
Pune,InoxAmanoraTownCentreHadapsar,Hindi,11:45,Royale,240₹,5,2
Pune,InoxAmanoraTownCentreHadapsar,Hindi,11:45,Club,150₹,119,32
Pune,InoxAmanoraTownCentreHadapsar,Hindi,11:45,Executive,150₹,21,0
Pune,CityPrideKothrud,Hindi,11:45,RoyalSofa,280₹,13,13
Pune,CityPrideKothrud,Hindi,11:45,RoyalGold,230₹,72,28
Pune,CityPrideKothrud,Hindi,11:45,RoyalSilver,200₹,22,0
Nadiad,InoxOpalOneMallNadiad,Hindi,11:45,RoyalRecliners,150₹,15,2
Nadiad,InoxOpalOneMallNadiad,Hindi,11:45,Royal,112₹,34,8
Nadiad,InoxOpalOneMallNadiad,Hindi,11:45,Club,100₹,51,0
Nadiad,InoxOpalOneMallNadiad,Hindi,11:45,Executive,100₹,34,0
Chandrapur,MirajCinemaChandrapur,Hindi,11:55,Special,160₹,70,0
Chandrapur,MirajCinemaChandrapur,Hindi,11:55,Executive,180₹,105,0
Chandrapur,MirajCinemaChandrapur,Hindi,11:55,Gold,200₹,30,10
Bharuch,InoxBlueChipMallBharuch,Hindi,11:55,Gold,190₹,9,2
Bharuch,InoxBlueChipMallBharuch,Hindi,11:55,Silver,140₹,172,6
Bharuch,InoxBlueChipMallBharuch,Hindi,11:55,Executive,110₹,63,1
Chennai,SpiEscapeExpressAvenueMallRoyapettah,Hindi,12:00,Budget,63₹,12,12
Chennai,SpiEscapeExpressAvenueMallRoyapettah,Hindi,12:00,Elite,202₹,108,73
Vadodara,MovietimeSSquareMallSubhanpuraVadodara,Hindi,12:00,Recliner,160₹,9,2
Vadodara,MovietimeSSquareMallSubhanpuraVadodara,Hindi,12:00,Premium,120₹,104,6
Vadodara,MovietimeSSquareMallSubhanpuraVadodara,Hindi,12:00,Executive,120₹,48,0
Ahmedabad,MuktaA2CinemasRajyashSouthVasnaAhmedabad,Hindi,12:00,PremiumSofa,180₹,17,0
Ahmedabad,MuktaA2CinemasRajyashSouthVasnaAhmedabad,Hindi,12:00,Gold,160₹,87,2
Ahmedabad,MuktaA2CinemasRajyashSouthVasnaAhmedabad,Hindi,12:00,Silver,140₹,36,0
Ahmedabad,19CinemaGodrejGardenCityAhmedabad,Hindi,12:00,Platinum,250₹,16,0
Ahmedabad,19CinemaGodrejGardenCityAhmedabad,Hindi,12:00,Gold,200₹,33,0
Ahmedabad,19CinemaGodrejGardenCityAhmedabad,Hindi,12:00,Silver,150₹,22,0
Surat,RajImperialInoxVarachhaRoadSurat,Hindi,12:05,Imperial,290₹,15,7
Surat,RajImperialInoxVarachhaRoadSurat,Hindi,12:05,Platinum,170₹,54,12
Surat,RajImperialInoxVarachhaRoadSurat,Hindi,12:05,Gold,140₹,121,9
Surat,RajImperialInoxVarachhaRoadSurat,Hindi,12:05,Silver,120₹,30,0
Mumbai,MetroInoxCinemasMarineLines,Hindi,12:05,Club,290₹,144,28
Mumbai,MetroInoxCinemasMarineLines,Hindi,12:05,Royale,290₹,57,21
Mumbai,MetroInoxCinemasMarineLines,Hindi,12:05,Executive,240₹,36,8
Mumbai,InoxLaserplexCr2NarimanPoint,Hindi,12:05,Insignia,560₹,75,35
Goa,InoxOsiaGWingMargaoGoa,Hindi,12:10,Royale,210₹,62,12
Goa,InoxOsiaGWingMargaoGoa,Hindi,12:10,Club,190₹,136,5
Goa,InoxOsiaGWingMargaoGoa,Hindi,12:10,Executive,160₹,28,0
Vadodara,InoxTakshGalaxyMallWaghodia,Hindi,12:10,Club,150₹,36,0
Vadodara,InoxTakshGalaxyMallWaghodia,Hindi,12:10,Executive,150₹,27,0
Vadodara,InoxTakshGalaxyMallWaghodia,Hindi,12:10,Royal,150₹,88,6
Bharuch,InoxShreeRangPalaceZadeshwarRoad,Hindi,12:10,Club,220₹,21,0
Bharuch,InoxShreeRangPalaceZadeshwarRoad,Hindi,12:10,Gold,180₹,159,8
Bharuch,InoxShreeRangPalaceZadeshwarRoad,Hindi,12:10,Silver,160₹,57,0
Gandhinagar,CinemaxSumanGandhinagar,Hindi,12:10,Classic,110₹,43,2
