State,City,Name,Language,Time(IST),Area,Price,Capacity,Booked
Rajasthan,Bhilwara,InoxCityCentreMallBhilwara,Hindi,09:30,Royale,₹160,27,5
Rajasthan,Bhilwara,InoxCityCentreMallBhilwara,Hindi,09:30,Club,₹140,65,5
Rajasthan,Bhilwara,InoxCityCentreMallBhilwara,Hindi,09:30,Executive,₹140,33,4
Gujarat,Surat,PvrRahulRajSurat,Hindi,09:30,Recliner,₹310,24,0
Gujarat,Surat,PvrRahulRajSurat,Hindi,09:30,Prime,₹160,76,5
Gujarat,Surat,PvrRahulRajSurat,Hindi,09:30,Classic,₹140,38,0
Gujarat,Surat,PvrRahulRajSurat,Hindi,09:30,ClassicPlus,₹140,38,2
Rajasthan,Jodhpur,InoxAnsalRoyalPlaza,Hindi,09:35,RoyalRecliner,₹280,8,0
Rajasthan,Jodhpur,InoxAnsalRoyalPlaza,Hindi,09:35,Royale,₹150,50,8
Rajasthan,Jodhpur,InoxAnsalRoyalPlaza,Hindi,09:35,Club,₹130,122,4
Rajasthan,Jodhpur,InoxAnsalRoyalPlaza,Hindi,09:35,Executive,₹130,34,0
Rajasthan,Ajmer,InoxCitySquareMallAjmer,Hindi,10:00,Platinum,₹140,126,0
Rajasthan,Ajmer,InoxCitySquareMallAjmer,Hindi,10:00,Royale,₹140,59,10
Rajasthan,Ajmer,InoxCitySquareMallAjmer,Hindi,10:00,Club,₹120,90,0
Rajasthan,Ajmer,InoxCitySquareMallAjmer,Hindi,10:00,Executive,₹120,36,0
Ncr,Noida,PvrSuperplexLogixNoida,Hindi,10:05,Classic,₹150,89,21
Ncr,Delhi,PvrVegasDwarka,Hindi,10:05,Prime,₹360,52,14
Ncr,Delhi,PvrVegasDwarka,Hindi,10:05,Classic,₹300,112,4
Ncr,Kundli,AkrCinemasTdiMallKundli,Hindi,10:10,Gold,₹100,272,2
MadhyaPradesh,Indore,InoxPhoenixCitadelMallIndore,Hindi,10:15,Royal,₹190,43,5
MadhyaPradesh,Indore,InoxPhoenixCitadelMallIndore,Hindi,10:15,Club,₹170,123,4
MadhyaPradesh,Indore,InoxPhoenixCitadelMallIndore,Hindi,10:15,Executive,₹150,22,0
MadhyaPradesh,Jabalpur,MovieMagicSamJabalpur,Hindi,10:15,Recliner,₹300,33,0
MadhyaPradesh,Jabalpur,MovieMagicSamJabalpur,Hindi,10:15,Lounger,₹200,9,0
MadhyaPradesh,Jabalpur,MovieMagicSamJabalpur,Hindi,10:15,Gold,₹100,85,0
MadhyaPradesh,Jabalpur,MovieMagicSamJabalpur,Hindi,10:15,Platinum,₹100,139,4
MadhyaPradesh,Jabalpur,MovieMagicSamJabalpur,Hindi,10:15,Silver,₹100,36,0
