State,City,ZIP,Name,Language,Time,Type,Price,Capacity,Booked
,Mumbai,400066,CarnivalAnnexMallBorivali,Hindi,09:00,Silver,110₹,167,3
,Mumbai,400066,CarnivalAnnexMallBorivali,Hindi,09:00,Premier,110₹,69,0
WestBengal,Kolkata,700107,CinepolisAcropolisMallKolkata,Hindi,09:00,Normal,150₹,34,0
WestBengal,Kolkata,700107,CinepolisAcropolisMallKolkata,Hindi,09:00,Executive,150₹,134,0
WestBengal,Kolkata,700107,CinepolisAcropolisMallKolkata,Hindi,09:00,Premium,150₹,42,0
,Mumbai,400606,CinepolisVivianaMallThane,Hindi,09:10,Normal,150₹,25,0
,Mumbai,400606,CinepolisVivianaMallThane,Hindi,09:10,Executive,150₹,97,6
,Mumbai,400606,CinepolisVivianaMallThane,Hindi,09:10,Premium,150₹,43,5
MadhyaPradesh,Bhopal,462026,CinepolisAashimaMallBhopal,Hindi,09:10,Normal,110₹,30,0
MadhyaPradesh,Bhopal,462026,CinepolisAashimaMallBhopal,Hindi,09:10,Executive,110₹,102,0
MadhyaPradesh,Bhopal,462026,CinepolisAashimaMallBhopal,Hindi,09:10,Premium,110₹,83,0
,NationalCapitalRegionNcr,110078,PvrVegasDwarka,Hindi,09:35,Classic,200₹,112,6
,NationalCapitalRegionNcr,110078,PvrVegasDwarka,Hindi,09:35,Prime,250₹,52,0
WestBengal,Kolkata,700020,InoxCityCenterSaltLake,Hindi,09:40,DressCircle,150₹,194,4
WestBengal,Kolkata,700020,InoxCityCenterSaltLake,Hindi,09:40,Galleria,150₹,76,0
WestBengal,Kolkata,700020,InoxCityCenterSaltLake,Hindi,09:40,Royale,150₹,50,15
UttarPradesh,Lucknow,226010,InoxPhoenixPalassioMallLucknow,Hindi,09:40,Insignia,400₹,36,0
,Haridwar,249403,WavePentagonMallHaridwarSidcul,Hindi,10:00,Classic,100₹,201,2
,Mumbai,400078,CinepolisMagnetMallBhandupW,Hindi,10:15,Normal,130₹,36,0
,Mumbai,400078,CinepolisMagnetMallBhandupW,Hindi,10:15,Executive,130₹,78,11
,Mumbai,400078,CinepolisMagnetMallBhandupW,Hindi,10:15,Vip,300₹,17,5
,Vadodara,390023,CinepolisInorbitVadodaraMall,Hindi,10:30,Normal,100₹,24,0
,Vadodara,390023,CinepolisInorbitVadodaraMall,Hindi,10:30,Premium,100₹,41,12
,Vadodara,390023,CinepolisInorbitVadodaraMall,Hindi,10:30,Executive,100₹,81,0
,Surat,395007,PvrRahulRajSurat,Hindi,10:30,Classic,120₹,30,0
,Surat,395007,PvrRahulRajSurat,Hindi,10:30,ClassicPlus,120₹,30,0
,Surat,395007,PvrRahulRajSurat,Hindi,10:30,Prime,140₹,72,11
,Surat,395007,PvrRahulRajSurat,Hindi,10:30,Recliner,280₹,24,5
,Mumbai,400013,PvrLuxePhoenixPalladiumLowerParelMumbai,Hindi,10:30,Prime,550₹,12,0
,Mumbai,400013,PvrLuxePhoenixPalladiumLowerParelMumbai,Hindi,10:30,PrimePlus,550₹,30,4
,NationalCapitalRegionNcr,110027,WaveRajaGarden,Hindi,10:45,Classic,140₹,142,12
