State,City,Name,Language,Time,Type,Price,Capacity,Booked
WestBengal,Kalimpong,DreamTheatreCineplexKalimpong,Nepali,11:00,Platinum,200₹,42,3
WestBengal,Darjeeling,InoxRinkMall,Nepali,11:10,Box,140₹,8,4
WestBengal,Darjeeling,InoxRinkMall,Nepali,11:10,Royal,112₹,63,10
WestBengal,Darjeeling,InoxRinkMall,Nepali,11:10,Executive,100₹,160,0
WestBengal,Darjeeling,InoxRinkMall,Nepali,11:10,Economy,90₹,53,0
WestBengal,Kalimpong,DreamTheatreCineplexKalimpong,Nepali,14:00,Platinum,200₹,42,0
WestBengal,Darjeeling,InoxRinkMall,Nepali,14:20,Box,190₹,4,0
WestBengal,Darjeeling,InoxRinkMall,Nepali,14:20,Royal,140₹,53,11
WestBengal,Darjeeling,InoxRinkMall,Nepali,14:20,Economy,112₹,53,0
WestBengal,Darjeeling,InoxRinkMall,Nepali,14:20,Executive,112₹,160,5
WestBengal,Siliguri,CarnivalCinemasSiliguri,Nepali,15:30,Special,180₹,42,0
WestBengal,Siliguri,CarnivalCinemasSiliguri,Nepali,15:30,Executive,180₹,207,10
WestBengal,Siliguri,CarnivalCinemasSiliguri,Nepali,15:30,Gold,230₹,51,6
WestBengal,Siliguri,InoxCityCentreSiliguri,Nepali,16:55,Royale,350₹,10,5
WestBengal,Siliguri,InoxCityCentreSiliguri,Nepali,16:55,Club,280₹,176,6
WestBengal,Siliguri,InoxCityCentreSiliguri,Nepali,16:55,Executive,250₹,32,0
WestBengal,Kalimpong,DreamTheatreCineplexKalimpong,Nepali,17:00,Platinum,200₹,42,0
WestBengal,Darjeeling,InoxRinkMall,Nepali,17:00,Box,190₹,8,4
WestBengal,Darjeeling,InoxRinkMall,Nepali,17:00,Royal,140₹,63,25
WestBengal,Darjeeling,InoxRinkMall,Nepali,17:00,Economy,112₹,53,0
WestBengal,Darjeeling,InoxRinkMall,Nepali,17:00,Executive,112₹,160,9
WestBengal,Siliguri,InoxVegaCircleMallSiliguri,Nepali,17:35,Royal,280₹,169,23
WestBengal,Siliguri,InoxVegaCircleMallSiliguri,Nepali,17:35,Club,250₹,68,0
WestBengal,Siliguri,InoxVegaCircleMallSiliguri,Nepali,17:35,Executive,250₹,34,0
WestBengal,Siliguri,CarnivalCinemasSiliguri,Nepali,18:00,Special,180₹,42,0
WestBengal,Siliguri,CarnivalCinemasSiliguri,Nepali,18:00,Executive,180₹,207,10
WestBengal,Siliguri,CarnivalCinemasSiliguri,Nepali,18:00,Gold,230₹,51,7
