City,Name,Language,Time,Type,Price,Capacity,Booked
Chennai,GreenCinemas4KAtmosRadhaTheatrePadi,Tamil,05:00,Diamond,190₹,269,268
Chennai,GreenCinemas4KAtmosRadhaTheatrePadi,Tamil,05:00,Pearl,190₹,66,2
Chennai,MayajaalMultiplexEcrChennai,Tamil,05:00,FirstClass,190₹,210,172
Chennai,VigneshwaraTheatreRgbLaserPoonamallee,Tamil,05:00,Firstclass,190₹,550,202
Chennai,SrAnandTheatre4KDolbyAtmosAcMathuranthagam,Tamil,05:00,FirstClass,190₹,320,0
Chennai,SreeLakshmibalaMoviepark4K3DDolby712Padi,Tamil,05:00,FirstClass,190₹,372,48
Madurai,GopuramCinemasAtmosAndLaserProjectorMadurai,Tamil,05:00,Elite,190₹,228,228
Madurai,GopuramCinemasAtmosAndLaserProjectorMadurai,Tamil,05:00,Premium,190₹,216,204
Madurai,GopuramCinemasAtmosAndLaserProjectorMadurai,Tamil,05:00,Budget,60₹,53,53
Chennai,SivasakthiCinemasRgb4KLaserPadi,Tamil,05:00,Elite,190₹,487,391
Chennai,KumaranTheatreProva4KDolbyAtmosMadipakkam,Tamil,05:00,Balcony,190₹,162,147
Chennai,KumaranTheatreProva4KDolbyAtmosMadipakkam,Tamil,05:00,FirstClass,190₹,624,202
Chennai,SriGangaCinemasDolbyAtmosKolathurChennai,Tamil,05:00,Diamond,150₹,157,157
Chennai,SriGangaCinemasDolbyAtmosKolathurChennai,Tamil,05:00,Pearl,120₹,293,293
Chennai,SriGangaCinemasDolbyAtmosKolathurChennai,Tamil,05:00,Pearls,120₹,292,243
Chennai,VetrivelSilverScreenNanganallurMadipakkam,Tamil,05:00,Balcony,190₹,79,13
Chennai,VetrivelSilverScreenNanganallurMadipakkam,Tamil,05:00,IClass,190₹,542,68
Chennai,GkCinemasRgbLaserSrl4DPorur,Tamil,05:00,Lounge1,190₹,17,17
Chennai,GkCinemasRgbLaserSrl4DPorur,Tamil,05:00,Lounge2,190₹,12,12
Chennai,GkCinemasRgbLaserSrl4DPorur,Tamil,05:00,SignatureClass,190₹,204,198
Chennai,RohiniSilverScreensKoyambedu,Tamil,05:00,GoldStar,196₹,120,110
Chennai,RohiniSilverScreensKoyambedu,Tamil,05:00,GoldStar,196₹,171,168
Chennai,RohiniSilverScreensKoyambedu,Tamil,05:00,GoldStar,196₹,272,257
Chennai,RohiniSilverScreensKoyambedu,Tamil,05:00,GoldStar,196₹,315,306
Chennai,KasiTalkiesDolbyAtmosAshokNagar,Tamil,05:00,SuperPremium,195₹,24,24
Chennai,KasiTalkiesDolbyAtmosAshokNagar,Tamil,05:00,Premium,195₹,143,143
Chennai,KasiTalkiesDolbyAtmosAshokNagar,Tamil,05:00,Elite,195₹,76,75
Chennai,KasiTalkiesDolbyAtmosAshokNagar,Tamil,05:00,Economy,64₹,19,19
Chennai,RajTheatre4K3DACDtsSaidapetChennai,Tamil,05:00,Platinum,190₹,154,97
Chennai,RajTheatre4K3DACDtsSaidapetChennai,Tamil,05:00,Elite,190₹,444,72
Vellore,GalaxyCinemasVellore,Tamil,05:00,Elite,190₹,60,9
Vellore,GalaxyCinemasVellore,Tamil,05:00,Premium,150₹,394,106
Chennai,KkCinema4KDolby71ACMinjur,Tamil,05:00,PlatinumClass,190₹,63,20
Chennai,KkCinema4KDolby71ACMinjur,Tamil,05:00,GoldClass,190₹,118,43
Chennai,KkCinema4KDolby71ACMinjur,Tamil,05:00,SilverClass,190₹,70,0
Chennai,KcKrishnaveniCinemasRg3LaserDolbyatmosTnagar,Tamil,05:00,Elite,190₹,422,418
Chennai,KcKrishnaveniCinemasRg3LaserDolbyatmosTnagar,Tamil,05:00,Premium,60₹,44,44
Vellore,VenusTheatreDolbyAtmos4KVellore,Tamil,05:00,Platinum,150₹,368,94
Chennai,SbCinemasSriBhagavathi4KAtmosPoonamallee,Tamil,05:00,Elite,190₹,639,296
Vellore,BlueCinemas4KDolbyAtmosVellore,Tamil,05:00,Elite,150₹,402,124
Chennai,EvpCinemasChennai,Tamil,05:00,Elite,190₹,290,203
Chennai,EvpCinemasChennai,Tamil,05:00,Economy,190₹,33,0
Chennai,JothiTheatre4KACDtsStThomasMount,Tamil,05:00,Balcony,190₹,220,95
Chennai,JothiTheatre4KACDtsStThomasMount,Tamil,05:00,FirstClass,190₹,491,64
Erode,ASquareCinemasAnnapooraniDolbyAC71Sony4K,Tamil,05:00,FirstClass,200₹,294,194
Erode,ASquareCinemasAnnapooraniDolbyAC71Sony4K,Tamil,05:00,SecondClass,200₹,138,8
Chennai,MayajaalMultiplexEcrChennai,Tamil,05:01,FirstClass,190₹,137,79
Chennai,MayajaalMultiplexEcrChennai,Tamil,05:02,FirstClass,190₹,137,72
Chennai,MayajaalMultiplexEcrChennai,Tamil,05:03,FirstClass,190₹,180,81
Chennai,MayajaalMultiplexEcrChennai,Tamil,05:04,FirstClass,190₹,180,53
Thoothukudi,SriBalakrishnaTalkiesDolbyAtmos4K,Tamil,05:05,Premium,150₹,251,188
Thoothukudi,SriBalakrishnaTalkiesDolbyAtmos4K,Tamil,05:05,Elite,150₹,135,1
Chennai,MayajaalMultiplexEcrChennai,Tamil,05:05,FirstClass,190₹,139,63
Thoothukudi,SriBalakrishnaTalkiesDolbyAtmos4K,Tamil,05:10,Premium,150₹,117,5
Thoothukudi,SriBalakrishnaTalkiesDolbyAtmos4K,Tamil,05:10,Elite,150₹,58,0
Chennai,MayajaalMultiplexEcrChennai,Tamil,05:10,FirstClass,190₹,104,0
Chennai,KasiTalkiesDolbyAtmosAshokNagar,Tamil,05:10,BoxA,195₹,9,9
Chennai,KasiTalkiesDolbyAtmosAshokNagar,Tamil,05:10,BoxB,195₹,15,15
Chennai,KasiTalkiesDolbyAtmosAshokNagar,Tamil,05:10,SuperPremium,195₹,27,27
Chennai,KasiTalkiesDolbyAtmosAshokNagar,Tamil,05:10,Premium,195₹,104,104
Chennai,KasiTalkiesDolbyAtmosAshokNagar,Tamil,05:10,Elite,195₹,60,45
Chennai,KasiTalkiesDolbyAtmosAshokNagar,Tamil,05:10,Economy,64₹,15,15
Chennai,GreenCinemas4KAtmosRadhaTheatrePadi,Tamil,05:15,Diamond,190₹,110,75
Chennai,GreenCinemas4KAtmosRadhaTheatrePadi,Tamil,05:15,Pearl,190₹,24,0
Chennai,MayajaalMultiplexEcrChennai,Tamil,05:15,FirstClass,190₹,139,40
Chennai,MayajaalMultiplexEcrChennai,Tamil,05:20,FirstClass,190₹,148,0
Madurai,GopuramCinemasAtmosAndLaserProjectorMadurai,Tamil,05:20,Elite,190₹,212,163
Madurai,GopuramCinemasAtmosAndLaserProjectorMadurai,Tamil,05:20,Premium,190₹,75,29
Madurai,GopuramCinemasAtmosAndLaserProjectorMadurai,Tamil,05:20,Budget,60₹,29,29
Chennai,KasiTalkiesDolbyAtmosAshokNagar,Tamil,05:20,BoxA,195₹,15,15
Chennai,KasiTalkiesDolbyAtmosAshokNagar,Tamil,05:20,BoxB,195₹,9,9
Chennai,KasiTalkiesDolbyAtmosAshokNagar,Tamil,05:20,SuperPremium,195₹,26,26
Chennai,KasiTalkiesDolbyAtmosAshokNagar,Tamil,05:20,Premium,195₹,104,104
Chennai,KasiTalkiesDolbyAtmosAshokNagar,Tamil,05:20,Elite,195₹,60,23
Chennai,KasiTalkiesDolbyAtmosAshokNagar,Tamil,05:20,Economy,64₹,15,15
Chennai,SriGangaCinemasDolbyAtmosKolathurChennai,Tamil,05:20,Pearl,120₹,178,71
Chennai,SriGangaCinemasDolbyAtmosKolathurChennai,Tamil,05:20,Pearls,120₹,234,7
Chennai,MayajaalMultiplexEcrChennai,Tamil,05:25,FirstClass,190₹,148,0
Chennai,MayajaalMultiplexEcrChennai,Tamil,05:30,FirstClass,190₹,137,43
Madurai,GopuramCinemasAtmosAndLaserProjectorMadurai,Tamil,05:30,Elite,190₹,70,2
Madurai,GopuramCinemasAtmosAndLaserProjectorMadurai,Tamil,05:30,Premium,190₹,40,0
Madurai,GopuramCinemasAtmosAndLaserProjectorMadurai,Tamil,05:30,Budget,60₹,20,20
Chennai,KasiTalkiesDolbyAtmosAshokNagar,Tamil,05:30,BoxA,195₹,9,9
Chennai,KasiTalkiesDolbyAtmosAshokNagar,Tamil,05:30,SuperPremium,195₹,19,19
Chennai,KasiTalkiesDolbyAtmosAshokNagar,Tamil,05:30,Premium,195₹,89,89
Chennai,KasiTalkiesDolbyAtmosAshokNagar,Tamil,05:30,Elite,195₹,60,39
Chennai,KasiTalkiesDolbyAtmosAshokNagar,Tamil,05:30,Economy,64₹,10,10
Chennai,MayajaalMultiplexEcrChennai,Tamil,05:35,FirstClass,190₹,139,70
Bengaluru,AnjanDigital4KACCinemaMagadiRoad,Tamil,05:55,Balcony,150₹,279,279
Bengaluru,AnjanDigital4KACCinemaMagadiRoad,Tamil,05:55,SecondClass,100₹,650,589
Bengaluru,Pruthvi4KACHarknessProjectionNagavara,Tamil,06:00,Balcony,150₹,130,15
Bengaluru,Pruthvi4KACHarknessProjectionNagavara,Tamil,06:00,Second,120₹,522,33
Bengaluru,ArunaTheatreAC4K71Dolby3DSrirampuram,Tamil,06:00,Diamond,150₹,320,89
Bengaluru,ArunaTheatreAC4K71Dolby3DSrirampuram,Tamil,06:00,Gold,100₹,577,528
Bengaluru,SriBalaji2KDolbyAtmos71Viveknagar,Tamil,06:00,Balcony,200₹,305,13
Bengaluru,SriBalaji2KDolbyAtmos71Viveknagar,Tamil,06:00,FirstClass,150₹,536,32
Bengaluru,Mukunda4KDolbyAtmosMSNagar,Tamil,06:00,BalconyPrime,200₹,249,249
Bengaluru,Mukunda4KDolbyAtmosMSNagar,Tamil,06:00,RearClassic,150₹,491,487
Bengaluru,Mukunda4KDolbyAtmosMSNagar,Tamil,06:00,RoyalBox,250₹,21,21
Bengaluru,UrvashiDigital4KCinemaLalbaghRoad,Tamil,06:00,Platinum,250₹,120,53
Bengaluru,UrvashiDigital4KCinemaLalbaghRoad,Tamil,06:00,Gold,200₹,302,221
Bengaluru,UrvashiDigital4KCinemaLalbaghRoad,Tamil,06:00,Silver,150₹,678,532
Bengaluru,SriSrinivasa4KDolbyAtmosACPadmanabanagara,Tamil,06:00,VajraBalconyRight,200₹,80,2
Bengaluru,SriSrinivasa4KDolbyAtmosACPadmanabanagara,Tamil,06:00,SwarnaGold,150₹,489,24
Bengaluru,VaibhavDigital4KDolby71Sanjaynagar,Tamil,06:00,Diamond,150₹,165,0
Bengaluru,VaibhavDigital4KDolby71Sanjaynagar,Tamil,06:00,Gold,120₹,274,1
Bengaluru,ChandrodayaDigital2KCinemaVidyapeetaCircle,Tamil,06:00,VipBox,250₹,24,0
Bengaluru,ChandrodayaDigital2KCinemaVidyapeetaCircle,Tamil,06:00,Balcony,200₹,173,0
Bengaluru,ChandrodayaDigital2KCinemaVidyapeetaCircle,Tamil,06:00,SecondClass,150₹,610,0
Kozhinjampara,CowmalyaTheatreKozhinjampara,Tamil,06:00,Gold,110₹,460,79
Bengaluru,TulsiDigital4KACDolby71Marathalli,Tamil,06:00,DiamondA,250₹,47,1
Bengaluru,TulsiDigital4KACDolby71Marathalli,Tamil,06:00,Gold,200₹,549,36
Bengaluru,TulsiDigital4KACDolby71Marathalli,Tamil,06:00,Silver,150₹,106,1
Bengaluru,Lakshmi4KDolbyAtmosTavarekere,Tamil,06:00,DiamondClass,200₹,71,66
Bengaluru,Lakshmi4KDolbyAtmosTavarekere,Tamil,06:00,GoldClass,150₹,348,327
Tirupur,KalaivaniCinemasAC3DTirupur,Tamil,06:00,PlatinumClass,150₹,100,94
Tirupur,KalaivaniCinemasAC3DTirupur,Tamil,06:00,GoldClass,150₹,206,139
Tirupur,KalaivaniCinemasAC3DTirupur,Tamil,06:00,SilverClass,150₹,84,16
Bengaluru,VictoryCinemaBarco4KRgbLaserKamakshipalya,Tamil,06:01,Premium,195₹,505,142
Bengaluru,SampigeDigital2KCinemaMalleshwaram,Tamil,06:05,Balcony,150₹,348,7
Bengaluru,SampigeDigital2KCinemaMalleshwaram,Tamil,06:05,Second,100₹,732,39
Bengaluru,SriVajreshwariTheatreUllal,Tamil,06:15,Balcony,120₹,200,1
Bengaluru,SriVajreshwariTheatreUllal,Tamil,06:15,SecondClass,100₹,676,0
Bengaluru,RaviDigital2KDolby71HdScreenEjipura,Tamil,06:15,Balcony,150₹,96,11
Bengaluru,RaviDigital2KDolby71HdScreenEjipura,Tamil,06:15,FirstClass,120₹,418,51
Bengaluru,SriVinayakaCinemas4KDolby71ACVarthur,Tamil,06:15,Sofa,300₹,15,2
Bengaluru,SriVinayakaCinemas4KDolby71ACVarthur,Tamil,06:15,Box,250₹,31,0
Bengaluru,SriVinayakaCinemas4KDolby71ACVarthur,Tamil,06:15,Gold,200₹,359,0
Bengaluru,SriVinayakaCinemas4KDolby71ACVarthur,Tamil,06:15,Silver,150₹,34,0
Bengaluru,SriKrishnaLazerProjection4KBomanahalli,Tamil,06:30,Gold,150₹,614,98
Madurai,SdcCinemasGaneshSony4KMadurai,Tamil,06:30,Balcony,130₹,198,38
Madurai,SdcCinemasGaneshSony4KMadurai,Tamil,06:30,FirstClass,100₹,182,111
Madurai,SdcCinemasGaneshSony4KMadurai,Tamil,06:30,SecondClass,100₹,216,10
Bengaluru,VenkateshwaraTheatreKonappanaAgraharaECity,Tamil,06:30,FirstClass,150₹,295,88
Bengaluru,VenkateshwaraTheatreKonappanaAgraharaECity,Tamil,06:30,SecondClass,100₹,170,42
Bengaluru,Pushpanjali2KDigitalACTheaterBNPura,Tamil,06:45,Balcony,200₹,378,19
Bengaluru,Pushpanjali2KDigitalACTheaterBNPura,Tamil,06:45,MiddleClass,150₹,570,77
