State,City,Name,Language,Time(IST),Area,Price,Capacity,Booked
WestBengal,Kolkata,NandanKolkata,Bengali,16:00,FrontStall,₹30,111,24
WestBengal,Kolkata,NandanKolkata,Bengali,16:00,RearStall,₹50,451,123
WestBengal,Kolkata,NandanKolkata,Bengali,16:00,Balcony,₹70,369,98
WestBengal,Memari,KristiCinemaMemari,Bengali,16:30,LowerStall,₹100,448,0
WestBengal,Memari,KristiCinemaMemari,Bengali,16:30,UpperStall,₹120,324,0
WestBengal,Kolkata,NazrultirthaCinemaScreen3Kolkata,Bengali,18:30,Gold,₹130,30,2
WestBengal,Kolkata,NazrultirthaCinemaScreen3Kolkata,Bengali,18:30,Recliner,₹150,8,4
WestBengal,Kolkata,NazrultirthaCinemaScreen3Kolkata,Bengali,18:30,Sofa,₹130,12,0
WestBengal,Kolkata,InoxSouthCityKolkata,Bengali,18:55,RoyalRecliner,₹390,16,1
WestBengal,Kolkata,InoxSouthCityKolkata,Bengali,18:55,Silver,₹220,165,28
WestBengal,Kolkata,InoxSouthCityKolkata,Bengali,18:55,Premier,₹200,32,1
