State,City,ZIP,Name,Language,Time,Type,Price,Capacity,Booked
Kerala,Kochi,682025,PvrLuluGoldKochi,Malayalam,09:25,Gold,400₹,54,3
Kerala,Kochi,683101,ZeenathTheatre2KACAluva,Malayalam,10:00,DiamondRing,150₹,116,0
Kerala,Kochi,683101,ZeenathTheatre2KACAluva,Malayalam,10:00,SaphireRing,120₹,297,0
Kerala,Kochi,682024,VanithaVeneethaCineplexRgbLaser4K3DEdappally,Malayalam,10:00,Screen2,160₹,189,12
Kerala,Kochi,682024,VanithaVeneethaCineplexRgbLaser4K3DEdappally,Malayalam,10:00,Screen2Sofa,220₹,33,0
,Irinjalakuda,680121,MasMoviesIrinjalakuda,Malayalam,10:00,Royal,220₹,21,0
,Irinjalakuda,680121,MasMoviesIrinjalakuda,Malayalam,10:00,Gold,130₹,351,0
Kerala,Kozhikode,673001,AashirvadCineplexxKozhikode,Malayalam,10:30,Recliner,380₹,10,0
Kerala,Kozhikode,673001,AashirvadCineplexxKozhikode,Malayalam,10:30,Platinum,220₹,10,0
Kerala,Kozhikode,673001,AashirvadCineplexxKozhikode,Malayalam,10:30,Gold,200₹,10,0
,Karunagapally,690518,TnpTheatreKarunagappally,Malayalam,10:30,SpecialClass,90₹,445,0
Kerala,Shoranur,679121,MLalAashirvadCineplexxShoranur,Malayalam,10:45,Sofa,200₹,10,0
Kerala,Shoranur,679121,MLalAashirvadCineplexxShoranur,Malayalam,10:45,Platinum,129₹,10,0
,Anchal,691306,VarshaRoyalSuiteAnchal,Malayalam,11:00,FamilyCircle,129₹,108,0
,Anchal,691306,VarshaRoyalSuiteAnchal,Malayalam,11:00,GeneralCircle,129₹,156,0
,Changanassery,686101,ApsaraTheatreChanganassery,Malayalam,11:00,KingsLounge,112₹,115,1
,Changanassery,686101,ApsaraTheatreChanganassery,Malayalam,11:00,RoyalLounge,112₹,160,3
,Changanassery,686101,ApsaraTheatreChanganassery,Malayalam,11:00,PrinceLounge,90₹,268,0
Kerala,Trivandrum,695502,SreeKaleeswarySreeSaraswathy2K3DKaliyikkav,Malayalam,11:00,RoyalCircle,150₹,484,1
Kerala,Kadakkal,691559,SreeDhanyaCinemax,Malayalam,11:00,Executive,300₹,14,0
Kerala,Kadakkal,691559,SreeDhanyaCinemax,Malayalam,11:00,Platinum,129₹,217,0
Kerala,Kadakkal,691559,SreeDhanyaCinemax,Malayalam,11:00,PlatinumFamily,129₹,113,0
,Pattambi,679303,AlexMoviesPattambi,Malayalam,11:00,AnnSquare,110₹,243,0
,Haripad,690514,MLalCineplexxAashirvadHaripad,Malayalam,11:00,Recliner,345₹,10,0
,Haripad,690514,MLalCineplexxAashirvadHaripad,Malayalam,11:00,Platinum,165₹,10,0
,Haripad,690514,MLalCineplexxAashirvadHaripad,Malayalam,11:00,Gold,145₹,10,0
,Haripad,690514,MLalCineplexxAashirvadHaripad,Malayalam,11:00,Silver,90₹,10,0
,Kottayam,686001,AnandTheatreKottayam,Malayalam,11:00,Platinum,150₹,105,3
,Kottayam,686001,AnandTheatreKottayam,Malayalam,11:00,Gold,130₹,222,5
,Kottayam,686001,AnandTheatreKottayam,Malayalam,11:00,Silver,110₹,198,1
Kerala,Kothamangalam,686666,AnnCinemaComplex4K3DDolbyAtmosRgbLaser,Malayalam,11:00,Platinum,150₹,100,0
Kerala,Trivandrum,695001,AriesplexSlCinemas,Malayalam,11:00,Executive,110₹,70,3
,Haripad,690514,MLalCineplexxAashirvadHaripad,Malayalam,11:00,Recliner,345₹,10,0
,Haripad,690514,MLalCineplexxAashirvadHaripad,Malayalam,11:00,Platinum,165₹,10,0
,Haripad,690514,MLalCineplexxAashirvadHaripad,Malayalam,11:00,Gold,145₹,10,0
,Haripad,690514,MLalCineplexxAashirvadHaripad,Malayalam,11:00,Silver,90₹,10,0
Kerala,Kochi,682035,ShenoysKochi,Malayalam,11:00,Lounge,330₹,26,3
Kerala,Kochi,682035,ShenoysKochi,Malayalam,11:00,Diamond,220₹,88,13
