State,City,Name,Language,Time(IST),Area,Price,Capacity,Booked
UttarPradesh,Bareilly,HindTalkiesBareilly,Hindi,12:15,Diamond,₹100,122,0
UttarPradesh,Bareilly,HindTalkiesBareilly,Hindi,12:15,GoldClass,₹50,218,0
UttarPradesh,Bareilly,HindTalkiesBareilly,Hindi,15:15,Diamond,₹100,122,0
UttarPradesh,Bareilly,HindTalkiesBareilly,Hindi,15:15,GoldClass,₹50,218,0
UttarPradesh,Bareilly,HindTalkiesBareilly,Hindi,18:15,Diamond,₹100,122,0
UttarPradesh,Bareilly,HindTalkiesBareilly,Hindi,18:15,GoldClass,₹50,218,4
UttarPradesh,Bareilly,HindTalkiesBareilly,Hindi,21:00,Diamond,₹100,122,0
UttarPradesh,Bareilly,HindTalkiesBareilly,Hindi,21:00,GoldClass,₹50,218,0
