State,City,Name,Language,Time,Type,Price,Capacity,Booked
Maharashtra,Beed,ESquareSantoshimataBeed,Marathi,09:30,Daimond,150₹,25,0
Maharashtra,Beed,ESquareSantoshimataBeed,Marathi,09:30,Gold,150₹,40,0
Maharashtra,Aurangabad,InoxProzoneMallAurangabad,Marathi,10:00,RoyaleRecliners,250₹,10,0
Maharashtra,Aurangabad,InoxProzoneMallAurangabad,Marathi,10:00,Royale,150₹,92,12
Maharashtra,Aurangabad,InoxProzoneMallAurangabad,Marathi,10:00,Club,140₹,112,0
Maharashtra,Aurangabad,InoxProzoneMallAurangabad,Marathi,10:00,Executive,130₹,36,0
Maharashtra,Mumbai,MirajCinemasStarAmbernath,Marathi,12:00,Platinum,100₹,70,0
Maharashtra,Mumbai,CarnivalRMallMulund,Marathi,12:10,GoldOffline,160₹,114,0
Maharashtra,Mumbai,CarnivalRMallMulund,Marathi,12:10,SilverOffline,140₹,95,0
Maharashtra,Mumbai,CarnivalRMallMulund,Marathi,12:10,SpecialOffline,110₹,18,0
Maharashtra,Mumbai,CarnivalRMallMulund,Marathi,12:10,ReclinerOffline,240₹,13,0
Maharashtra,Chandrapur,MirajCinemaChandrapur,Marathi,13:30,Special,130₹,70,0
Maharashtra,Chandrapur,MirajCinemaChandrapur,Marathi,13:30,Executive,130₹,105,0
Maharashtra,Chandrapur,MirajCinemaChandrapur,Marathi,13:30,Gold,130₹,30,0
Maharashtra,Mumbai,MirajFunFiestaCinemasNallasopara,Marathi,14:30,Gold,150₹,81,0
Maharashtra,Mumbai,MirajFunFiestaCinemasNallasopara,Marathi,14:30,Platinum,150₹,80,0
Maharashtra,Mumbai,MirajFunFiestaCinemasNallasopara,Marathi,14:30,Silver,150₹,54,0
Maharashtra,Khopoli,SamuelMultiplexKhopoli,Marathi,15:30,CoupleSeat,300₹,4,0
Maharashtra,Khopoli,SamuelMultiplexKhopoli,Marathi,15:30,Executive,130₹,67,0
Maharashtra,Pune,AbhiruchiCityPrideSinhagadRoad,Marathi,15:30,RoyalSofa,180₹,12,0
Maharashtra,Pune,AbhiruchiCityPrideSinhagadRoad,Marathi,15:30,RoyalGold,160₹,123,24
Maharashtra,Pune,AbhiruchiCityPrideSinhagadRoad,Marathi,15:30,RoyalSilver,140₹,30,0
Maharashtra,Pune,CarnivalCinemasSpineCityMoshiPradhikaran,Marathi,15:30,SofaOffline,180₹,18,0
Maharashtra,Pune,CarnivalCinemasSpineCityMoshiPradhikaran,Marathi,15:30,PlatinumOffline,160₹,48,0
Maharashtra,Pune,CarnivalCinemasSpineCityMoshiPradhikaran,Marathi,15:30,GoldOffline,140₹,65,0
