State,City,ZIP,Name,Language,Time,Type,Price,Capacity,Booked
,Shirur,412210,DigigoldNovaCinemazShirur,Marathi,09:15,Gold,150₹,82,0
,Shirur,412210,DigigoldNovaCinemazShirur,Marathi,09:15,Silver,130₹,64,0
,Beed,431122,ESquareSantoshimataBeed,Marathi,09:30,Daimond,150₹,25,0
,Beed,431122,ESquareSantoshimataBeed,Marathi,09:30,Gold,150₹,40,0
,Kolhapur,416002,InoxRelianceMegaMallKolhapur,Marathi,11:00,Royale,160₹,37,0
,Kolhapur,416002,InoxRelianceMegaMallKolhapur,Marathi,11:00,Club,150₹,98,0
,Kolhapur,416002,InoxRelianceMegaMallKolhapur,Marathi,11:00,Executive,150₹,24,0
Maharashtra,Jalgaon,425001,InoxKhandeshCentralMall,Marathi,11:00,Club,110₹,114,0
Maharashtra,Jalgaon,425001,InoxKhandeshCentralMall,Marathi,11:00,Executive,110₹,42,0
Maharashtra,Jalgaon,425001,InoxKhandeshCentralMall,Marathi,11:00,Royal,110₹,53,0
,Mumbai,400063,MovietimeTheHubGoregaon,Marathi,11:15,Mhraja,120₹,44,7
,Vita,415311,SuriyaNovaCinemazVita,Marathi,11:30,Gold,120₹,77,0
,Vita,415311,SuriyaNovaCinemazVita,Marathi,11:30,Silver,120₹,42,0
,Mumbai,421505,MirajCinemasStarAmbernath,Marathi,12:00,Platinum,150₹,70,0
Maharashtra,Pune,411017,CityPrideRoyalCinemasRahatani,Marathi,12:00,RoyalSofa,180₹,12,0
Maharashtra,Pune,411017,CityPrideRoyalCinemasRahatani,Marathi,12:00,RoyalGold,160₹,117,15
Maharashtra,Pune,411017,CityPrideRoyalCinemasRahatani,Marathi,12:00,RoyalSilver,140₹,35,0
Maharashtra,Pandharpur,413304,DvpSquarePandharpur,Marathi,12:00,Platinum,250₹,14,0
Maharashtra,Pandharpur,413304,DvpSquarePandharpur,Marathi,12:00,Gold,200₹,28,0
Maharashtra,Pandharpur,413304,DvpSquarePandharpur,Marathi,12:00,Silver,150₹,82,0
,Mumbai,410206,PvrOrionMallPanvel,Marathi,12:10,Classic,160₹,20,0
,Mumbai,410206,PvrOrionMallPanvel,Marathi,12:10,Prime,180₹,98,14
,Mumbai,410206,PvrOrionMallPanvel,Marathi,12:10,PrimePlus,210₹,27,0
,Mumbai,400080,CarnivalRMallMulund,Marathi,12:10,ReclinerOffline,250₹,13,2
,Mumbai,400080,CarnivalRMallMulund,Marathi,12:10,GoldOffline,140₹,114,3
,Mumbai,400080,CarnivalRMallMulund,Marathi,12:10,SilverOffline,130₹,95,2
,Mumbai,400080,CarnivalRMallMulund,Marathi,12:10,SpecialOffline,130₹,18,0
Maharashtra,Pune,411018,PvrCityOneMallPimpri,Marathi,12:10,Classic,100₹,26,0
Maharashtra,Pune,411018,PvrCityOneMallPimpri,Marathi,12:10,Prime,120₹,98,16
,Nashik,422009,CinemaxCityCenterNashik,Marathi,12:15,Classic,110₹,34,0
,Nashik,422009,CinemaxCityCenterNashik,Marathi,12:15,Prime,150₹,139,21
,Nashik,422009,CinemaxCityCenterNashik,Marathi,12:15,Recliner,280₹,14,6
,Mumbai,400604,MovieMaxEternityMallThane,Marathi,12:15,Classic,140₹,42,0
,Mumbai,400604,MovieMaxEternityMallThane,Marathi,12:15,Prime,160₹,224,0
,Mumbai,400604,MovieMaxEternityMallThane,Marathi,12:15,Recliner,200₹,26,2
,Aurangabad,431210,InoxProzoneMallAurangabad,Marathi,12:20,RoyaleRecliners,350₹,10,0
,Aurangabad,431210,InoxProzoneMallAurangabad,Marathi,12:20,Royale,210₹,92,12
,Aurangabad,431210,InoxProzoneMallAurangabad,Marathi,12:20,Club,190₹,112,1
,Aurangabad,431210,InoxProzoneMallAurangabad,Marathi,12:20,Executive,170₹,36,0
Maharashtra,Pune,411028,InoxAmanoraTownCentreHadapsar,Marathi,12:30,Royale,280₹,12,6
Maharashtra,Pune,411028,InoxAmanoraTownCentreHadapsar,Marathi,12:30,Club,180₹,161,4
Maharashtra,Pune,411028,InoxAmanoraTownCentreHadapsar,Marathi,12:30,Executive,180₹,42,0
,Mumbai,401202,MirajDattaniCinemasVasai,Marathi,12:30,Bronze,130₹,32,0
,Mumbai,401202,MirajDattaniCinemasVasai,Marathi,12:30,Silver,150₹,191,0
,Mumbai,401202,MirajDattaniCinemasVasai,Marathi,12:30,Gold,170₹,16,0
,Mumbai,401202,MirajDattaniCinemasVasai,Marathi,12:30,Platinum,220₹,11,0
,Mumbai,400601,MovieMaxWonderMallThane,Marathi,12:30,Classic,100₹,76,3
