State,City,ZIP,Name,Language,Time,Type,Price,Capacity,Booked
Maharashtra,Nagpur,440017,PvrEmpressNagpur,Hindi,10:00,Classic,150₹,56,2
Maharashtra,Nagpur,440017,PvrEmpressNagpur,Hindi,10:00,Prime,180₹,166,21
Chhattisgarh,Bilaspur,495001,PvrRamaMagnetoMallBilaspur,Hindi,10:20,Classic,140₹,36,0
Chhattisgarh,Bilaspur,495001,PvrRamaMagnetoMallBilaspur,Hindi,10:20,Prime,140₹,69,16
Chhattisgarh,Bilaspur,495001,PvrRamaMagnetoMallBilaspur,Hindi,10:20,PrimePlus,140₹,10,0
Karnataka,Kundapura,576222,BharathCinemasKundapura,Kannada,10:30,N3DSpecialPackage200,200₹,48,0
Karnataka,Kundapura,576222,BharathCinemasKundapura,Kannada,10:30,N3DSilverPackage200,200₹,41,0
Karnataka,Kundapura,576222,BharathCinemasKundapura,Kannada,10:30,N3DGoldPackage200,200₹,40,6
AndhraPradesh,Mangalagiri,522503,UrvasiTheaterACDtsMangalagiri,Telugu,10:40,PreBal,112₹,92,44
AndhraPradesh,Mangalagiri,522503,UrvasiTheaterACDtsMangalagiri,Telugu,10:40,PreSofa,112₹,68,37
AndhraPradesh,Mangalagiri,522503,UrvasiTheaterACDtsMangalagiri,Telugu,10:40,Pre1st,112₹,198,44
AndhraPradesh,Mangalagiri,522503,UrvasiTheaterACDtsMangalagiri,Telugu,10:40,NonPre2nd,78₹,119,27
UttarPradesh,NationalCapitalRegionNcr,110077,PvrPacificDwarka,Hindi,11:00,Classic,189₹,44,3
UttarPradesh,NationalCapitalRegionNcr,110077,PvrPacificDwarka,Hindi,11:00,Prime,239₹,17,4
AndhraPradesh,Kadapa,516001,ThaharTheaterKadapa,Telugu,11:30,Sofa,100₹,46,0
AndhraPradesh,Kadapa,516001,ThaharTheaterKadapa,Telugu,11:30,FirstClass,100₹,191,0
Karnataka,BelagaviBelgaum,590001,NirmalTheatreBelagavi,Kannada,12:00,Balcony,100₹,170,3
Karnataka,BelagaviBelgaum,590001,NirmalTheatreBelagavi,Kannada,12:00,Stall,80₹,140,0
Karnataka,VijayapuraBijapur,586101,AlankarTheatreBijapur,Kannada,12:00,Balcony,150₹,49,0
Assam,Guwahati,781005,PvrCityCentreGuwahati,Hindi,12:10,Classic,139₹,44,0
Assam,Guwahati,781005,PvrCityCentreGuwahati,Hindi,12:10,Prime,139₹,107,19
Assam,Guwahati,781005,PvrCityCentreGuwahati,Hindi,12:10,PrimePlus,139₹,14,11
Karnataka,MangaluruMangalore,575013,BharathCinemasMangalore,Kannada,12:15,N3DSpecialPackage200,200₹,7,0
Karnataka,MangaluruMangalore,575013,BharathCinemasMangalore,Kannada,12:15,N3DSilverPackage200,200₹,20,0
Karnataka,MangaluruMangalore,575013,BharathCinemasMangalore,Kannada,12:15,N3DGoldPackage200,200₹,43,15
MadhyaPradesh,Indore,452001,PvrTreasureIslandMallIndore,Hindi,12:20,Classic,250₹,144,2
MadhyaPradesh,Indore,452001,PvrTreasureIslandMallIndore,Hindi,12:20,Prime,280₹,112,41
MadhyaPradesh,Indore,452001,PvrTreasureIslandMallIndore,Hindi,12:20,Recliner,400₹,21,8
UttarPradesh,Lucknow,226001,PvrSaharaganjMallLucknow,Hindi,12:30,Classic,139₹,171,18
UttarPradesh,Lucknow,226001,PvrSaharaganjMallLucknow,Hindi,12:30,Recliner,190₹,12,7
