State,City,Name,Language,Time(IST),Area,Price,Capacity,Booked
Maharashtra,Mumbai,InoxLaserplexCr2NarimanPoint,English,14:35,Royale,280₹,93,20
Maharashtra,Mumbai,InoxLaserplexCr2NarimanPoint,English,14:35,Club,260₹,160,5
Maharashtra,Mumbai,PvrIconInfinitiAndheriW,English,16:30,Recliner,710₹,12,6
Maharashtra,Mumbai,PvrIconInfinitiAndheriW,English,16:30,Prime,380₹,179,57
Maharashtra,Mumbai,PvrIconInfinitiAndheriW,English,16:30,Classic,310₹,45,6
Karnataka,Bengaluru,PvrPhoenixMarketcityMallWhitefieldRoad,English,17:00,Recliner,580₹,12,9
Karnataka,Bengaluru,PvrPhoenixMarketcityMallWhitefieldRoad,English,17:00,Classic,290₹,136,73
Maharashtra,Mumbai,InoxRCityGhatkopar,English,17:15,Insignia,740₹,46,12
Maharashtra,Mumbai,PvrIconPhoenixPalladiumLowerParelMumbai,English,17:30,Recliner,920₹,14,4
Maharashtra,Mumbai,PvrIconPhoenixPalladiumLowerParelMumbai,English,17:30,Lounger,440₹,10,0
Maharashtra,Mumbai,PvrIconPhoenixPalladiumLowerParelMumbai,English,17:30,Prime,440₹,68,24
Maharashtra,Mumbai,PvrIconPhoenixPalladiumLowerParelMumbai,English,17:30,Classic,320₹,42,7
Karnataka,Bengaluru,PvrDirectorsCutForumRexWalkBengaluru,English,18:20,Platinum,399₹,32,29
Karnataka,Bengaluru,PvrDirectorsCutForumRexWalkBengaluru,English,18:20,PlatSup,399₹,16,16
Telangana,Hyderabad,PvrAtriumGachibowliHyderabad,English,19:40,Recliner,250₹,12,11
Telangana,Hyderabad,PvrAtriumGachibowliHyderabad,English,19:40,Classic,150₹,113,62
Karnataka,Bengaluru,PvrNexusFormerlyForumKoramangala,English,19:55,Recliner,580₹,12,9
Karnataka,Bengaluru,PvrNexusFormerlyForumKoramangala,English,19:55,Prime,320₹,54,48
Karnataka,Bengaluru,PvrNexusFormerlyForumKoramangala,English,19:55,Classic,250₹,102,40
Maharashtra,Mumbai,PvrIconInfinitiAndheriW,English,20:30,LuxeSuperior,700₹,33,30
Maharashtra,Mumbai,PvrIconInfinitiAndheriW,English,20:30,Luxe,700₹,51,9
Telangana,Hyderabad,PvrNexusMallKukatpallyHyderabad,English,20:40,Recliner,250₹,13,12
Telangana,Hyderabad,PvrNexusMallKukatpallyHyderabad,English,20:40,Classic,150₹,244,89
TamilNadu,Chennai,InoxLuxePhoenixMarketCityVelachery,English,21:00,Elite,185₹,180,55
TamilNadu,Chennai,InoxLuxePhoenixMarketCityVelachery,English,21:00,Budget,66.3₹,20,2
Karnataka,Bengaluru,PvrOrionMallDrRajkumarRoad,English,21:45,Recliner,410₹,17,6
Karnataka,Bengaluru,PvrOrionMallDrRajkumarRoad,English,21:45,Prime,230₹,100,21
Karnataka,Bengaluru,PvrOrionMallDrRajkumarRoad,English,21:45,Classiic,190₹,128,6
Ncr,Delhi,PvrPromenadeVasantKunj,English,22:30,Prime,330₹,33,15
Ncr,Delhi,PvrPromenadeVasantKunj,English,22:30,Classic,290₹,96,6
Ncr,Noida,PvrSuperplexLogixNoida,English,22:35,Classic,370₹,89,33
Ncr,Delhi,PvrSelectCityWalkDelhi,English,22:45,Recliner,700₹,9,7
Ncr,Delhi,PvrSelectCityWalkDelhi,English,22:45,ClaSuperior,400₹,47,11
Ncr,Delhi,PvrSelectCityWalkDelhi,English,22:45,ClassicNormal,350₹,112,5
Maharashtra,Mumbai,MaisonPvrJioWorldDriveMumbai,English,22:45,LuxeSuperior,950₹,10,9
Maharashtra,Mumbai,MaisonPvrJioWorldDriveMumbai,English,22:45,Luxe,950₹,24,14
TamilNadu,Chennai,PvrEscapeExpressAvenueMall,English,22:55,Elite,185₹,99,36
TamilNadu,Chennai,PvrEscapeExpressAvenueMall,English,22:55,Budget,66.3₹,11,2
Maharashtra,Mumbai,PvrIconOberoiMallGoregaonE,English,23:05,Recliner,690₹,34,5
Maharashtra,Mumbai,PvrIconOberoiMallGoregaonE,English,23:05,Prime,330₹,147,39
Maharashtra,Mumbai,PvrIconOberoiMallGoregaonE,English,23:05,Classic,290₹,45,0
Ncr,GurugramGurgaon,PvrAmbienceGurgaon,English,23:15,Prime,400₹,62,41
Ncr,GurugramGurgaon,PvrAmbienceGurgaon,English,23:15,Classic,340₹,105,10
