State,City,Name,Language,Time(IST),Area,Price,Capacity,Booked
Maharashtra,Mumbai,InoxMegaplexInorbitMallMalad,Hindi,10:25,Insignia,300₹,38,20
Karnataka,Bengaluru,PvrNexusFormerlyForumKoramangala,Hindi,11:20,Prime,370₹,28,4
Karnataka,Bengaluru,PvrNexusFormerlyForumKoramangala,Hindi,11:20,Classic,350₹,68,0
Bihar,Bhagalpur,FmCineplexBhagalpur,Hindi,12:00,ReclinerSofa,500₹,4,0
Bihar,Bhagalpur,FmCineplexBhagalpur,Hindi,12:00,Platinum,120₹,72,6
Telangana,Hyderabad,InoxGvkOneBanjaraHills,Hindi,14:30,Royal,250₹,9,5
Telangana,Hyderabad,InoxGvkOneBanjaraHills,Hindi,14:30,Executive,112₹,208,59
Telangana,Hyderabad,InoxGsmMallHyderabad,Hindi,14:30,Royal,285₹,13,5
Telangana,Hyderabad,InoxGsmMallHyderabad,Hindi,14:30,Executive,147₹,192,13
Telangana,Hyderabad,InoxSattvaNecklaceMallKavadiguda,Hindi,15:25,Royal,250₹,16,6
Telangana,Hyderabad,InoxSattvaNecklaceMallKavadiguda,Hindi,15:25,Executive,112₹,148,3
Ncr,GreaterNoida,PvrGaurCityGreaterNoida,Hindi,16:00,Classic,112₹,101,28
Ncr,GreaterNoida,PvrGaurCityGreaterNoida,Hindi,16:00,Prime,112₹,13,12
AndhraPradesh,Vizag,InoxVarunBeachBeachRoad,Hindi,16:25,Excutive,177₹,147,19
Gujarat,Ahmedabad,AbMiniplexShivranjiniCrossRoadSatellite,Hindi,16:45,UpperSofa,150₹,17,4
Gujarat,Ahmedabad,AbMiniplexShivranjiniCrossRoadSatellite,Hindi,16:45,LowerSofa,100₹,27,0
Karnataka,Bengaluru,CinepolisLuluMallBengaluru,Hindi,21:30,Normal,160₹,25,0
Karnataka,Bengaluru,CinepolisLuluMallBengaluru,Hindi,21:30,Executive,180₹,65,4
Karnataka,Bengaluru,CinepolisLuluMallBengaluru,Hindi,21:30,Premium,200₹,45,7
Ncr,Noida,PvrSuperplexMallOfIndiaNoida,Hindi,21:40,Prime,390₹,80,3
Ncr,Noida,PvrSuperplexMallOfIndiaNoida,Hindi,21:40,Classic,370₹,96,3
Ncr,Noida,PvrSuperplexLogixNoida,Hindi,23:00,Classic,515₹,92,12
