State,City,Name,Language,Time(IST),Area,Price,Capacity,Booked
Telangana,Hyderabad,GprMultiplexNizampetHyderabad,Telugu,10:15,Sofa,₹250,12,12
Telangana,Hyderabad,GprMultiplexNizampetHyderabad,Telugu,10:15,Gold,₹200,218,0
Telangana,Hyderabad,InoxGsmMallHyderabad,Telugu,10:45,Royal,₹250,11,4
Telangana,Hyderabad,InoxGsmMallHyderabad,Telugu,10:45,Executive,₹112,141,6
Telangana,Hyderabad,PvrNexusMallKukatpallyHyderabad,Telugu,11:20,Recliner,₹250,13,0
Telangana,Hyderabad,PvrNexusMallKukatpallyHyderabad,Telugu,11:20,Classic,₹112,246,57
AndhraPradesh,Kakinada,InoxSrmtMallKakinada,Telugu,12:20,Executive,₹112,146,15
Telangana,Hyderabad,InoxSattvaNecklaceMallKavadiguda,Telugu,13:45,Royal,₹250,14,4
Telangana,Hyderabad,InoxSattvaNecklaceMallKavadiguda,Telugu,13:45,Executive,₹112,126,4
Telangana,Hyderabad,InoxAshokaOneMallKukatpallyYJunction,Telugu,16:15,Royale,₹250,12,1
Telangana,Hyderabad,InoxAshokaOneMallKukatpallyYJunction,Telugu,16:15,Executive,₹112,174,6
AndhraPradesh,Narsipatnam,PvrSreeKanyaNarsipatnam,Telugu,16:30,ClassicPlus,₹150,252,21
AndhraPradesh,Narsipatnam,PvrSreeKanyaNarsipatnam,Telugu,16:30,Classic,₹60,42,0
AndhraPradesh,Guntur,PvrGunturNaazCenterRoad,Telugu,17:20,Recliner,₹295,13,0
AndhraPradesh,Guntur,PvrGunturNaazCenterRoad,Telugu,17:20,Classic,₹177,146,18
Telangana,Warangal,PvrWarangalMaddoxMall,Telugu,17:35,Classic,₹112,158,0
