City,Name,Language,Time,Type,Price,Capacity,Booked
Pune,RajhansCinemasFatimaNagarPune,Hindi,08:30,Recliner,180₹,23,7
Pune,RajhansCinemasFatimaNagarPune,Hindi,08:30,Executive,130₹,172,16
Pune,RajhansCinemasFatimaNagarPune,Hindi,08:30,Royal,100₹,72,2
Pune,RajhansCinemasFatimaNagarPune,Hindi,08:30,Marvel,100₹,36,0
Nagpur,KamalCineplexNagpur,Hindi,08:55,Balcony,100₹,105,0
Nagpur,KamalCineplexNagpur,Hindi,08:55,Gold,80₹,336,0
Nagpur,KamalCineplexNagpur,Hindi,08:55,Silver,60₹,101,0
Shirur,DigigoldNovaCinemazShirur,Hindi,09:00,Gold,150₹,82,0
Shirur,DigigoldNovaCinemazShirur,Hindi,09:00,Silver,130₹,64,0
Nashik,CinemaxCityCenterNashik,Hindi,09:00,Classic,80₹,17,0
Nashik,CinemaxCityCenterNashik,Hindi,09:00,Prime,100₹,67,11
Nashik,CinemaxCityCenterNashik,Hindi,09:00,Recliner,220₹,17,14
Mumbai,CinepolisSeawoodsGrandCentralNaviMumbai,Hindi,09:00,Normal,150₹,46,14
Mumbai,CinepolisSeawoodsGrandCentralNaviMumbai,Hindi,09:00,Executive,150₹,70,0
Mumbai,CinepolisSeawoodsGrandCentralNaviMumbai,Hindi,09:00,Premium,150₹,38,6
Mumbai,CinepolisSeawoodsGrandCentralNaviMumbai,Hindi,09:00,Vip,250₹,14,3
Mumbai,CinemaStarHighStreetMallThane,Hindi,09:00,Normal,110₹,208,2
Mumbai,InoxRaghuleelaMallVashi,Hindi,09:00,Executive,112₹,32,0
Mumbai,InoxRaghuleelaMallVashi,Hindi,09:00,Premier,112₹,101,0
Mumbai,InoxRaghuleelaMallVashi,Hindi,09:00,Silver,112₹,37,0
Mumbai,InoxMetroMallJunctionKalyanE,Hindi,09:00,Premier,150₹,64,0
Mumbai,InoxMetroMallJunctionKalyanE,Hindi,09:00,Silver,150₹,45,6
Mumbai,InoxMetroMallJunctionKalyanE,Hindi,09:00,Execuitve,130₹,15,0
Mumbai,MirajCinemasFuncityUlhasnagar,Hindi,09:00,Special,130₹,35,0
Pune,CinepolisVipSeasonsMallPune,Hindi,09:00,Vip,300₹,72,10
Pune,CinepolisSeasonsMallPune,Hindi,09:00,Normal,150₹,29,0
Pune,CinepolisSeasonsMallPune,Hindi,09:00,Executive,150₹,79,2
Pune,CinepolisSeasonsMallPune,Hindi,09:00,Premium,170₹,34,5
Pune,CinepolisWestendMallAundhPune,Hindi,09:00,Normal,200₹,21,0
Pune,CinepolisWestendMallAundhPune,Hindi,09:00,Executive,200₹,62,3
Pune,CinepolisWestendMallAundhPune,Hindi,09:00,Premium,200₹,35,6
Nagpur,InoxJaswantTuliMallKampteeRoad,Hindi,09:10,Club,112₹,170,52
Nagpur,InoxJaswantTuliMallKampteeRoad,Hindi,09:10,Executive,112₹,53,0
Mumbai,CarnivalHumaKanjurmarg,Hindi,09:15,PlatinumOffline,110₹,84,0
Mumbai,CarnivalHumaKanjurmarg,Hindi,09:15,GoldOffline,90₹,76,0
Mumbai,CarnivalHumaKanjurmarg,Hindi,09:15,SilverOffline,90₹,95,0
Pune,InoxRoyalHeritageMallNibmExt,Hindi,09:15,RoyaleRecliners,190₹,16,3
Pune,InoxRoyalHeritageMallNibmExt,Hindi,09:15,Club,112₹,39,0
Pune,InoxRoyalHeritageMallNibmExt,Hindi,09:15,Executive,112₹,26,0
Pune,InoxRoyalHeritageMallNibmExt,Hindi,09:15,Royale,112₹,26,5
Vadodara,PvrNilamberTriumphVadodara,Hindi,09:15,Classic,100₹,33,0
Vadodara,PvrNilamberTriumphVadodara,Hindi,09:15,Prime,100₹,89,15
Vadodara,PvrNilamberTriumphVadodara,Hindi,09:15,Recliner,200₹,7,0
Nagpur,CinepolisVrMallNagpur,Hindi,09:15,Normal,110₹,35,0
Nagpur,CinepolisVrMallNagpur,Hindi,09:15,Executive,110₹,90,0
Nagpur,CinepolisVrMallNagpur,Hindi,09:15,Premium,110₹,66,7
Nagpur,CinepolisVrMallNagpur,Hindi,09:15,Vip,200₹,14,7
Raipur,CarnivalColorsMall,Hindi,09:15,PremiumOffline,130₹,100,0
Raipur,CarnivalColorsMall,Hindi,09:15,LoungeOffline,280₹,14,10
Raipur,CarnivalColorsMall,Hindi,09:15,ClubOffline,130₹,134,16
Yavatmal,ESquareElementsYavatmal,Hindi,09:15,Platinum,100₹,42,0
Yavatmal,ESquareElementsYavatmal,Hindi,09:15,Gold,100₹,15,0
Mumbai,MetroInoxCinemasMarineLines,Hindi,09:20,Club,130₹,108,4
Mumbai,MetroInoxCinemasMarineLines,Hindi,09:20,Royale,130₹,59,15
Mumbai,MetroInoxCinemasMarineLines,Hindi,09:20,Executive,112₹,36,1
Nanded,PvrTreasureBazaarMallNanded,Hindi,09:20,Classic,100₹,35,0
Nanded,PvrTreasureBazaarMallNanded,Hindi,09:20,Prime,120₹,50,4
Nanded,PvrTreasureBazaarMallNanded,Hindi,09:20,PrimePlus,140₹,40,18
Latur,PvrLatur,Hindi,09:20,Classic,90₹,21,0
Latur,PvrLatur,Hindi,09:20,ClassicPlus,100₹,109,0
Latur,PvrLatur,Hindi,09:20,Prime,110₹,60,2
Aurangabad,KhinvasaraCineplexWaluj,Hindi,09:30,Diamond,200₹,82,0
Mumbai,CarnivalImaxWadala,Hindi,09:30,PremiumOffline,110₹,38,29
Mumbai,CarnivalImaxWadala,Hindi,09:30,PlatinumOffline,90₹,167,27
Mumbai,CarnivalImaxWadala,Hindi,09:30,GoldOffline,90₹,60,0
Mumbai,BalajiMovieplexKoparKhairane,Hindi,09:30,Platinum,112₹,103,0
Mumbai,BalajiMovieplexKoparKhairane,Hindi,09:30,Gold,112₹,52,0
Mumbai,BalajiMovieplexKoparKhairane,Hindi,09:30,Silver,112₹,26,0
Pune,BollywoodMultiplexKharadi,Hindi,09:30,Gold,90₹,132,14
Pune,BollywoodMultiplexKharadi,Hindi,09:30,Silver,90₹,90,0
Lucknow,CinepolisOneAwadhCentreLucknow,Hindi,09:45,Normal,140₹,25,0
Lucknow,CinepolisOneAwadhCentreLucknow,Hindi,09:45,Executive,140₹,67,0
Lucknow,CinepolisOneAwadhCentreLucknow,Hindi,09:45,Premium,140₹,35,0
Lucknow,CinepolisOneAwadhCentreLucknow,Hindi,09:45,Vip,400₹,10,0
Mumbai,MovietimeMalad,Hindi,09:45,DressCircle,90₹,70,9
Mumbai,CinepolisMagnetMallBhandupW,Hindi,09:50,Normal,111₹,30,0
Mumbai,CinepolisMagnetMallBhandupW,Hindi,09:50,Executive,111₹,34,0
Mumbai,CinepolisMagnetMallBhandupW,Hindi,09:50,Premium,111₹,46,0
Mumbai,CinepolisMagnetMallBhandupW,Hindi,09:50,Vip,200₹,16,0
Aurangabad,InoxProzoneMallAurangabad,Hindi,09:55,Regular,112₹,106,56
Aurangabad,KhinvasaraCineplexApsaraCinemaAurangabad,Hindi,10:00,Diamond,150₹,150,0
Pune,CityPrideSataraRoad,Hindi,10:00,RoyalGold,140₹,72,7
Pune,CityPrideSataraRoad,Hindi,10:00,RoyalSilver,120₹,9,0
Mumbai,CarnivalMoviestarGoregaon,Hindi,10:00,SilverOffline,80₹,20,0
Mumbai,CarnivalMoviestarGoregaon,Hindi,10:00,GoldOffline,80₹,55,0
Mumbai,MovietimeTheHubGoregaon,Hindi,10:00,Gold,100₹,196,26
Mumbai,PvrGoregaonW,Hindi,10:00,Classic,80₹,247,8
Mumbai,PvrGoregaonW,Hindi,10:00,Prime,100₹,139,16
Raipur,PvrMagnetoMallRaipur,Hindi,10:05,Classic,112₹,34,0
Raipur,PvrMagnetoMallRaipur,Hindi,10:05,Prime,120₹,258,22
Raipur,PvrMagnetoMallRaipur,Hindi,10:05,Recliner,300₹,17,1
NationalCapitalRegionNcr,PvrMgfGurgaon,Hindi,10:05,Classic,190₹,72,0
NationalCapitalRegionNcr,PvrMgfGurgaon,Hindi,10:05,Prime,240₹,39,2
NationalCapitalRegionNcr,PvrMgfGurgaon,Hindi,10:05,Recliner,390₹,8,0
Aurangabad,KhinvasaraCineplexWaluj,Hindi,10:15,Diamond,200₹,92,0
Mumbai,CarnivalKtVasai,Hindi,10:15,Platinum,100₹,60,60
Mumbai,CarnivalKtVasai,Hindi,10:15,Gold,80₹,205,50
Mumbai,CarnivalKtVasai,Hindi,10:15,Silver,80₹,63,63
Tasgaon,NewPrideMultiplexSangliNewlyRenovated,Hindi,10:15,Gold,100₹,163,0
Tasgaon,NewPrideMultiplexSangliNewlyRenovated,Hindi,10:15,Silver,100₹,28,0
Mumbai,MaxusCinemasBorivaliW,Hindi,10:15,Couple,249₹,26,0
Mumbai,MaxusCinemasBorivaliW,Hindi,10:15,Recliner,249₹,42,0
Pune,InoxAmanoraTownCentreHadapsar,Hindi,10:20,Royale,240₹,6,0
Pune,InoxAmanoraTownCentreHadapsar,Hindi,10:20,Club,150₹,157,0
Pune,InoxAmanoraTownCentreHadapsar,Hindi,10:20,Executive,150₹,42,0
Latur,ESquareYashodaLatur,Hindi,10:30,Platinum,100₹,140,0
Latur,ESquareYashodaLatur,Hindi,10:30,Gold,100₹,43,0
Latur,ESquareYashodaLatur,Hindi,10:30,Silver,100₹,22,0
Mumbai,CinepolisVipVivianaMallThane,Hindi,10:30,Vip,400₹,66,0
Yavatmal,ESquareElementsYavatmal,Hindi,10:45,Platinum,100₹,42,0
Yavatmal,ESquareElementsYavatmal,Hindi,10:45,Gold,100₹,15,0
Pune,CarnivalPremierPlazaChinchwad,Hindi,10:45,PremiumReclineOffline,200₹,19,0
Pune,CarnivalPremierPlazaChinchwad,Hindi,10:45,PlatinumOffline,160₹,189,0
Pune,CarnivalPremierPlazaChinchwad,Hindi,10:45,GoldOffline,130₹,80,1
Pune,CarnivalPremierPlazaChinchwad,Hindi,10:45,SilverOffline,130₹,40,0
Mumbai,MaxusCinemasBhayander,Hindi,10:45,Sofa,149₹,25,0
Mumbai,MaxusCinemasBhayander,Hindi,10:45,PremiumPlus,112₹,60,0
Mumbai,MaxusCinemasBhayander,Hindi,10:45,Premium,99₹,24,0
Nanded,BharatESquareNanded,Hindi,10:55,Platinum,170₹,57,8
Nanded,BharatESquareNanded,Hindi,10:55,Gold,150₹,23,0
Nurpur,JadoozCinemaNurpur,Hindi,11:00,PlatinumClass,110₹,27,0
Yavatmal,Mh29FunNFoodMiniplexYavatmal,Hindi,11:00,Box,100₹,4,2
Yavatmal,Mh29FunNFoodMiniplexYavatmal,Hindi,11:00,Platinum,100₹,34,17
