City,Name,Language,Time,Type,Price,Capacity,Booked
Kochi,PvrOberonMallKochi,Malayalam,10:00,Classic,100₹,36,0
Kochi,PvrOberonMallKochi,Malayalam,10:00,ClassicPlus,129₹,81,16
Kasaragod,MoviemaxCircleKasaragod,Malayalam,10:00,Max2,130₹,195,0
Kollam,CarnivalKollamRpMall,Malayalam,10:15,PremiumOffline,100₹,108,18
Vadakara,One2OnePlusFilmCity2K3DDolbyAtmosACVada,Malayalam,10:30,Screen1,129₹,300,0
Kochi,PvrLuluKochi,Malayalam,10:30,Classic,110₹,54,0
Kochi,PvrLuluKochi,Malayalam,10:30,ClassicPlus,140₹,108,1
Kochi,PvrLuluKochi,Malayalam,10:30,Prime,160₹,125,16
Kochi,PvrLuluKochi,Malayalam,10:30,Recliner,290₹,14,0
Karunagapally,CarnivalHJComplex,Malayalam,10:30,ClassicOffline,100₹,194,2
Attingal,CarnivalArtechCentralMallTrivandrum,Malayalam,10:30,SilverOffline,150₹,168,17
Attingal,CarnivalArtechCentralMallTrivandrum,Malayalam,10:30,ExecutiveOffline,100₹,28,0
Punalur,CarnivalDMallPunalur,Malayalam,10:45,Silver,100₹,140,0
Punalur,CarnivalDMallPunalur,Malayalam,10:45,Gold,140₹,11,0
Muvattupuzha,CarnivalGrandCentreMallMuvattupuzha,Malayalam,10:50,ExecutiveOffline,130₹,96,0
Vadanappally,InoxSobhaCityMall,Malayalam,10:55,RoyalRecliner,200₹,10,0
Vadanappally,InoxSobhaCityMall,Malayalam,10:55,Club,130₹,63,0
Vadanappally,InoxSobhaCityMall,Malayalam,10:55,Royal,130₹,16,0
Vadanappally,InoxSobhaCityMall,Malayalam,10:55,Executive,100₹,22,0
Attingal,JvCinemasKattakkada,Malayalam,11:00,Executive,130₹,376,42
Attingal,JvCinemasKattakkada,Malayalam,11:00,Gold,130₹,223,0
Muvattupuzha,EvmLathaTheatreMuvattupuzha,Malayalam,11:00,Deluxe,130₹,292,0
Kozhinjampara,RavirajComplexACKozhinjampara,Malayalam,11:00,FirstClass,110₹,163,111
Cherthala,KairaliSreeTheaterAlappuzha,Malayalam,11:15,Platinum,125₹,169,0
Vadakkencherry,JayabharathTheatreVadakkencherry,Malayalam,11:15,Movies,100₹,142,0
Thalayolaparambu,CarnivalThalayolaparambu,Malayalam,11:15,Gold,110₹,204,8
Attingal,CarnivalGreenfieldTrivandrum,Malayalam,11:15,ExecutiveOffline,100₹,132,14
Pandalam,ThrilokCinemasPandalam,Malayalam,11:15,ExecutiveClass,160₹,75,0
Pandalam,ThrilokCinemasPandalam,Malayalam,11:15,ExecutiveClass1,150₹,75,0
Mundakayam,RdCinemasMundakayam,Malayalam,11:15,Executive,140₹,198,0
Mundakayam,RdCinemasMundakayam,Malayalam,11:15,Economy,100₹,16,0
Mananthavady,VarnaTheatreMananthavady,Malayalam,11:30,Diamond,120₹,224,0
Vadanappally,KairaliSreeTheaterThrissur,Malayalam,11:30,Platinum,129₹,81,0
Vadanappally,KairaliSreeTheaterThrissur,Malayalam,11:30,Gold,105₹,168,0
Cherthala,CherthalaKairaliSreeTheatre,Malayalam,11:30,Platinum,125₹,178,0
Kochi,PvrLuluGoldKochi,Malayalam,11:55,Gold,350₹,54,10
Vadanappally,GanamCinemas2K3DDolby71Thrissur,Malayalam,12:00,BlueCircle,120₹,340,52
Kattappana,AiswaryaCinemasKattappana,Malayalam,12:00,Gold,130₹,304,0
Kattappana,AiswaryaCinemasKattappana,Malayalam,12:00,Platinum,200₹,53,0
Nedumkandam,GCinemaxMultiplex,Malayalam,12:00,Audi3,140₹,165,0
Kochi,PadmaCinemaKochi,Malayalam,12:00,Platinum,150₹,178,2
Kollam,GmaxCinemasJerome,Malayalam,12:30,Green,160₹,86,7
Attingal,PvrKripaTrivandrum,Malayalam,12:50,Classic,140₹,196,6
Attingal,PvrKripaTrivandrum,Malayalam,12:50,Prime,160₹,16,0
Kalady,JmMoviesJoshMallMookkannoor,Malayalam,13:00,Gold,130₹,126,5
Kalady,JmMoviesJoshMallMookkannoor,Malayalam,13:00,Diamond,160₹,53,5
Kasaragod,MoviemaxCircleKasaragod,Malayalam,13:00,Max2,130₹,195,0
Attingal,CarnivalArtechCentralMallTrivandrum,Malayalam,13:10,SilverOffline,150₹,168,17
Attingal,CarnivalArtechCentralMallTrivandrum,Malayalam,13:10,ExecutiveOffline,100₹,28,0
Vadakara,One2OnePlusFilmCity2K3DDolbyAtmosACVada,Malayalam,13:30,Screen1,129₹,300,0
Kochi,CarnivalCinemasRedCarpetKariyad,Malayalam,13:30,GoldLounge,190₹,32,8
Kochi,CarnivalCinemasRedCarpetKariyad,Malayalam,13:30,ExecutiveOffline,110₹,96,0
Mavelikkara,SandraVallakaliCineComplex,Malayalam,13:45,Platinum,130₹,114,0
Mavelikkara,SandraVallakaliCineComplex,Malayalam,13:45,Gold,110₹,143,0
