City,Name,ZIP,Language,Time,Type,Price,Capacity,Booked
Faizabad,ParadiseDdPlexFaizabad,224001,Hindi,09:45,Diamond,200₹,20,0
Faizabad,ParadiseDdPlexFaizabad,224001,Hindi,09:45,Gold,150₹,144,0
PratapgarhUp,NirmalDDPlexPratapgarh,230001,Hindi,09:45,Diamond,200₹,45,0
PratapgarhUp,NirmalDDPlexPratapgarh,230001,Hindi,09:45,Gold,150₹,194,0
Ghazipur,AvStarCinemaGhazipur,233001,Hindi,10:00,Diamond,190₹,10,0
Ghazipur,AvStarCinemaGhazipur,233001,Hindi,10:00,Gold,170₹,15,0
Ghazipur,AvStarCinemaGhazipur,233001,Hindi,10:00,Silver,150₹,26,0
Ludhiana,MiniChandCinemaLudhiana,141008,Hindi,10:00,Gold,70₹,71,0
Malda,RupkathaCinemaDolbyDigitalMalda,732101,Hindi,10:30,Balcony,80₹,38,0
Malda,RupkathaCinemaDolbyDigitalMalda,732101,Hindi,10:30,GroundFloorAcClass,150₹,69,0
Bhopal,KSeraSeraMiniplexBhopal,462047,Hindi,10:30,Gold,90₹,19,0
Bhopal,KSeraSeraMiniplexBhopal,462047,Hindi,10:30,Pr,90₹,13,0
Bhopal,KSeraSeraMiniplexBhopal,462047,Hindi,10:30,Silver,90₹,52,0
Mughalsarai,IpCinemasIpMughalMultiplex,232101,Hindi,10:30,Silver,100₹,105,0
Mughalsarai,IpCinemasIpMughalMultiplex,232101,Hindi,10:30,Gold,150₹,194,0
Mughalsarai,IpCinemasIpMughalMultiplex,232101,Hindi,10:30,Diamond,200₹,5,0
Bulandshahr,SuncityCinemaBulandshahr,203001,Hindi,10:30,Platinum,250₹,25,0
Bulandshahr,SuncityCinemaBulandshahr,203001,Hindi,10:30,Gold,180₹,234,0
Gangtok,DenzongCinemaGangtok,737101,Hindi,11:00,UpperCircle,260₹,74,0
Gangtok,DenzongCinemaGangtok,737101,Hindi,11:00,RearCircle,140₹,135,0
Mumbai,PvrCitiMallAndheriW,400053,Hindi,11:00,Classic,99₹,46,0
Mumbai,PvrCitiMallAndheriW,400053,Hindi,11:00,Prime,99₹,146,34
Mumbai,PvrCitiMallAndheriW,400053,Hindi,11:00,Recliner,149₹,24,0
Biaora,MsmCineplexBiaora,465674,Hindi,11:30,Platinum,200₹,13,0
Biaora,MsmCineplexBiaora,465674,Hindi,11:30,Gold,150₹,52,0
Biaora,MsmCineplexBiaora,465674,Hindi,11:30,Silver,120₹,112,0
Jaunpur,KewalDdPlexJaunpur,222001,Hindi,12:00,Diamond,200₹,33,0
Jaunpur,KewalDdPlexJaunpur,222001,Hindi,12:00,Gold,150₹,128,0
Manali,PiccadilyMultiplexManali,175131,Hindi,12:00,Silver,150₹,225,15
Manali,PiccadilyMultiplexManali,175131,Hindi,12:00,Gold,210₹,55,19
