City,Name,Language,Time,Type,Price,Capacity,Booked
Karunagapally,KrishnaTheatreKarunagappally,Malayalam,10:30,Balcony,100₹,100,2
Trivandrum,CarnivalMallOfTravancoreTrivandrum,Malayalam,10:40,Silver,190₹,103,9
Trivandrum,CarnivalMallOfTravancoreTrivandrum,Malayalam,10:40,ExecutiveOffline,160₹,72,0
Trivandrum,CarnivalMallOfTravancoreTrivandrum,Malayalam,10:40,NormalOffline,100₹,18,0
Kollengode,GowryMovieHouse,Malayalam,10:45,1stClass,100₹,129,0
Trivandrum,SreePadmanabhaTheatreScreen2EastFort,Malayalam,11:00,Devipriya,150₹,197,26
Thrissur,InoxSobhaCityMall,Malayalam,11:00,RoyalRecliner,200₹,14,0
Thrissur,InoxSobhaCityMall,Malayalam,11:00,Club,130₹,256,0
Thrissur,InoxSobhaCityMall,Malayalam,11:00,Royal,130₹,32,0
Thrissur,InoxSobhaCityMall,Malayalam,11:00,Executive,100₹,36,0
Kozhinjampara,VrindavanTheatreKozhinjampara,Malayalam,11:00,Platinum,110₹,157,0
Vadakkencherry,JayabharathTheatreVadakkencherry,Malayalam,11:15,Movies,100₹,140,0
Trivandrum,GangaCineHouse4KDolbyAtmosAttingal,Malayalam,11:15,Yamuna,130₹,330,0
Mananthavady,VarnaTheatreMananthavady,Malayalam,11:30,Diamond,120₹,224,0
Trivandrum,AriesplexSlCinemas,Malayalam,11:30,Gold,200₹,51,2
Trivandrum,AriesplexSlCinemas,Malayalam,11:30,Executive,130₹,152,1
Pulpally,PentaCinemasPulpally,Malayalam,11:30,GoldClass,110₹,122,2
Alappuzha,ParadiseCinemaCherthala,Malayalam,11:30,Gold,130₹,204,0
Pala,MaharaniAndYuvaraniTheatersAC2K3D71Dolby,Malayalam,11:30,RoseCircle,130₹,187,5
Kochi,PadmaCinemaKochi,Malayalam,12:00,Platinum,150₹,178,2
Thrissur,GirijaTheatreThrissur,Malayalam,12:00,Recliner,290₹,457,0
Thrissur,GirijaTheatreThrissur,Malayalam,12:00,Luxury,180₹,457,0
Thrissur,GirijaTheatreThrissur,Malayalam,12:00,StadiumClass,120₹,457,0
Kottayam,UgmCinemas4KDolbyAtmosEttumanoor,Malayalam,12:00,Platinum,250₹,16,0
Kottayam,UgmCinemas4KDolbyAtmosEttumanoor,Malayalam,12:00,Gold,150₹,153,0
Kochi,PvrLuluKochi,Malayalam,13:10,Classic,140₹,54,0
Kochi,PvrLuluKochi,Malayalam,13:10,ClassicPlus,160₹,108,8
Kochi,PvrLuluKochi,Malayalam,13:10,Prime,190₹,125,44
Kochi,PvrLuluKochi,Malayalam,13:10,Recliner,350₹,14,0
Trivandrum,CarnivalArtechCentralMallTrivandrum,Malayalam,13:40,GoldOffline,300₹,13,0
Trivandrum,CarnivalArtechCentralMallTrivandrum,Malayalam,13:40,SilverOffline,150₹,151,18
Trivandrum,CarnivalArtechCentralMallTrivandrum,Malayalam,13:40,ExecutiveOffline,100₹,13,0
Kollengode,GowryMovieHouse,Malayalam,13:45,1stClass,100₹,129,0
Thrissur,InoxSobhaCityMall,Malayalam,13:45,RoyalRecliner,290₹,10,0
Thrissur,InoxSobhaCityMall,Malayalam,13:45,Club,170₹,63,0
Thrissur,InoxSobhaCityMall,Malayalam,13:45,Royal,170₹,16,1
Thrissur,InoxSobhaCityMall,Malayalam,13:45,Executive,130₹,22,0
Palakkad,KrvMoviesKottayi,Malayalam,14:00,FirstClass,100₹,60,0
Kozhinjampara,VrindavanTheatreKozhinjampara,Malayalam,14:00,Platinum,110₹,157,0
Trivandrum,GangaCineHouse4KDolbyAtmosAttingal,Malayalam,14:15,Yamuna,130₹,330,0
Karunagapally,KrishnaTheatreKarunagappally,Malayalam,14:30,Balcony,100₹,100,0
Mananthavady,VarnaTheatreMananthavady,Malayalam,14:30,Diamond,120₹,224,0
Vadakkencherry,JayabharathTheatreVadakkencherry,Malayalam,14:30,Movies,100₹,142,0
Alappuzha,ParadiseCinemaCherthala,Malayalam,14:30,Gold,130₹,204,0
Pala,MaharaniAndYuvaraniTheatersAC2K3D71Dolby,Malayalam,14:30,RoseCircle,130₹,187,5
Kollam,RevathyCinemaxParippally,Malayalam,14:45,Platinum,200₹,34,0
Kollam,RevathyCinemaxParippally,Malayalam,14:45,Gold,150₹,234,4
Pulpally,PentaCinemasPulpally,Malayalam,14:45,GoldClass,110₹,122,2
Trivandrum,AriesplexSlCinemas,Malayalam,15:00,Executive,110₹,70,12
Kochi,PadmaCinemaKochi,Malayalam,15:00,Platinum,150₹,178,19
Thrissur,GirijaTheatreThrissur,Malayalam,15:00,Recliner,290₹,457,0
Thrissur,GirijaTheatreThrissur,Malayalam,15:00,Luxury,180₹,457,0
Thrissur,GirijaTheatreThrissur,Malayalam,15:00,StadiumClass,120₹,457,0
Thrissur,GirijaTheatreThrissur,Malayalam,15:00,Recliner,290₹,10,0
Thrissur,GirijaTheatreThrissur,Malayalam,15:00,Luxury,180₹,103,4
Thrissur,GirijaTheatreThrissur,Malayalam,15:00,StadiumClass,120₹,376,28
Irinjalakuda,MasMoviesIrinjalakuda,Malayalam,15:00,SilverClass,130₹,65,0
Kochi,MathaMadhuryaTheatreACDolby2K3DAluva,Malayalam,15:00,MadhuryaKing,150₹,404,4
Kochi,PvrOberonMallKochi,Malayalam,16:50,Classic,129₹,53,0
Kochi,PvrOberonMallKochi,Malayalam,16:50,ClassicPlus,160₹,115,19
Kochi,PvrOberonMallKochi,Malayalam,16:50,Recliner,260₹,14,0
Mananthavady,VarnaTheatreMananthavady,Malayalam,17:30,Diamond,120₹,224,0
Kollengode,GowryMovieHouse,Malayalam,17:45,1stClass,100₹,129,0
Pulpally,PentaCinemasPulpally,Malayalam,17:45,GoldClass,110₹,122,2
Palakkad,KrvMoviesKottayi,Malayalam,18:00,FirstClass,100₹,60,0
Trivandrum,SreePadmanabhaTheatreScreen2EastFort,Malayalam,18:00,Devipriya,150₹,196,1
Thodupuzha,AashirvadCineplexxThodupuzha,Malayalam,18:00,Platinum,200₹,9,0
Thodupuzha,AashirvadCineplexxThodupuzha,Malayalam,18:00,Gold,175₹,55,0
Thodupuzha,AashirvadCineplexxThodupuzha,Malayalam,18:00,Silver,145₹,115,4
Alappuzha,ParadiseCinemaCherthala,Malayalam,18:00,Gold,130₹,204,0
Kozhinjampara,VrindavanTheatreKozhinjampara,Malayalam,18:00,Platinum,110₹,157,0
Muvattupuzha,EvmLathaTheatreMuvattupuzha,Malayalam,18:00,Deluxe,130₹,160,0
Vadakkencherry,JayabharathTheatreVadakkencherry,Malayalam,18:15,Movies,100₹,142,0
Kochi,MajesticTheatreNarakkal,Malayalam,18:15,Elite,125₹,143,0
Kochi,MajesticTheatreNarakkal,Malayalam,18:15,Premium,100₹,20,0
Kochi,MajesticTheatreNarakkal,Malayalam,18:15,Executive,170₹,12,0
Trivandrum,GangaCineHouse4KDolbyAtmosAttingal,Malayalam,18:15,Yamuna,130₹,330,0
Trivandrum,AjantaTheatre4KWideTrivandrum,Malayalam,18:15,Premium,150₹,264,0
Trivandrum,AjantaTheatre4KWideTrivandrum,Malayalam,18:15,Royale,250₹,22,0
Trivandrum,AjantaTheatre4KWideTrivandrum,Malayalam,18:15,GrandB,350₹,6,0
Trivandrum,AjantaTheatre4KWideTrivandrum,Malayalam,18:15,GrandA,350₹,6,0
Kochi,MathaMadhuryaTheatreACDolby2K3DAluva,Malayalam,18:15,MadhuryaKing,150₹,404,4
Kochi,ShenoysKochi,Malayalam,18:20,Diamond,220₹,71,7
Karunagapally,KrishnaTheatreKarunagappally,Malayalam,18:30,Balcony,100₹,100,0
Thrissur,GirijaTheatreThrissur,Malayalam,18:30,Recliner,290₹,455,0
Thrissur,GirijaTheatreThrissur,Malayalam,18:30,Luxury,180₹,455,0
