State,City,Name,Language,Time(IST),Area,Price,Capacity,Booked
TamilNadu,Chennai,PvrEscapeExpressAvenueMall,Korean,12:20,Budget,66.3₹,11,11
TamilNadu,Chennai,PvrEscapeExpressAvenueMall,Korean,12:20,Elite,199₹,99,20
Telangana,Hyderabad,InoxGsmMallHyderabad,Korean,13:55,Royal,250₹,17,7
Telangana,Hyderabad,InoxGsmMallHyderabad,Korean,13:55,Executive,150₹,287,14
Maharashtra,Mumbai,PvrIconPhoenixPalladiumLowerParelMumbai,Korean,14:35,Lounger,150₹,10,10
Maharashtra,Mumbai,PvrIconPhoenixPalladiumLowerParelMumbai,Korean,14:35,Classic,150₹,42,42
Maharashtra,Mumbai,PvrIconPhoenixPalladiumLowerParelMumbai,Korean,14:35,Prime,150₹,68,68
Maharashtra,Mumbai,PvrIconPhoenixPalladiumLowerParelMumbai,Korean,14:35,Recliner,300₹,14,14
Karnataka,Bengaluru,PvrOrionMallDrRajkumarRoad,Korean,14:50,Recliner,360₹,17,4
Karnataka,Bengaluru,PvrOrionMallDrRajkumarRoad,Korean,14:50,Prime,230₹,100,10
Karnataka,Bengaluru,PvrOrionMallDrRajkumarRoad,Korean,14:50,Classiic,200₹,128,0
Karnataka,Bengaluru,CinepolisRoyalMeenakshiMall,Korean,15:10,Normal,200₹,26,0
Karnataka,Bengaluru,CinepolisRoyalMeenakshiMall,Korean,15:10,Executive,220₹,71,0
Karnataka,Bengaluru,CinepolisRoyalMeenakshiMall,Korean,15:10,Premium,240₹,30,0
Telangana,Hyderabad,CinepolisLuluMallHyderabad,Korean,15:20,Normal,150₹,225,0
Telangana,Hyderabad,CinepolisLuluMallHyderabad,Korean,15:20,Vip,250₹,28,0
Maharashtra,Pune,InoxMegaplexPhoenixMallOfTheMillennium,Korean,15:35,Classic,150₹,22,0
Maharashtra,Pune,InoxMegaplexPhoenixMallOfTheMillennium,Korean,15:35,Prime,150₹,110,10
Ncr,Delhi,PvrPromenadeVasantKunj,Korean,16:05,Classic,300₹,50,0
Ncr,Delhi,PvrPromenadeVasantKunj,Korean,16:05,Prime,300₹,44,14
Ncr,Noida,MirajCinemasTgipNoida,Korean,16:15,Sofa,500₹,72,0
Ncr,Noida,MirajCinemasTgipNoida,Korean,16:15,Recliner,600₹,22,2
Maharashtra,Mumbai,PvrDynamixJuhu,Korean,16:25,Loungers,170₹,12,0
Maharashtra,Mumbai,PvrDynamixJuhu,Korean,16:25,Prime,150₹,264,21
TamilNadu,Chennai,CinepolisBsrMallOmrThoraipakkam,Korean,16:40,Normal,66.3₹,17,1
